Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SC,20/01/2023,GASOLINA,STANG,4.96
SC,24/01/2023,GASOLINA ADITIVADA,ALESAT,5.19
SC,02/01/2023,GNV,AMERICANOIL,5.74
SC,17/01/2023,GASOLINA,IDAZA,5.09
SC,16/01/2023,DIESEL S10,ALESAT,6.41
SC,23/01/2023,DIESEL S10,RODOIL,6.59
SC,03/01/2023,ETANOL,IDAZA,4.99
SC,25/01/2023,GASOLINA,VIBRA ENERGIA,5.19
SC,03/01/2023,GASOLINA ADITIVADA,STANG,4.99
SC,09/01/2023,GASOLINA,VIBRA ENERGIA,5.26
SC,17/01/2023,GASOLINA,ALESAT,5.17
SC,16/01/2023,GASOLINA,VIBRA ENERGIA,5.1
SC,17/01/2023,GASOLINA,RAIZEN,5.09
SC,23/01/2023,GASOLINA,REJAILE,5.18
SC,24/01/2023,DIESEL S10,MAXSUL,6.08
SC,05/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.5
SC,09/01/2023,DIESEL,BRANCA,6.26
SC,19/01/2023,GNV,BRANCA,5.64
SC,17/01/2023,GNV,IPIRANGA,5.41
SC,03/01/2023,DIESEL,MAXSUL,6.24
SC,02/01/2023,ETANOL,POTENCIAL,3.99
SC,02/01/2023,GASOLINA ADITIVADA,RAIZEN,5.43
SC,02/01/2023,DIESEL S10,RODOIL,6.59
SC,16/01/2023,GASOLINA,ALESAT,5.15
SC,09/01/2023,GASOLINA,BRANCA,5.14
SC,10/01/2023,GASOLINA ADITIVADA,MAXSUL,4.85
SC,11/01/2023,GASOLINA ADITIVADA,DIBRAPE,5.07
SC,03/01/2023,DIESEL S10,VIBRA ENERGIA,6.49
SC,17/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.4
SC,17/01/2023,DIESEL,IDAZA,6.59
SC,16/01/2023,ETANOL,VIBRA ENERGIA,4.62
SC,11/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.44
SC,16/01/2023,GASOLINA,STANG,5.09
SC,26/01/2023,DIESEL,VIBRA ENERGIA,6.94
SC,23/01/2023,GASOLINA,RODOIL,4.95
SC,18/01/2023,GASOLINA,RAIZEN MIME,5.38
SC,02/01/2023,DIESEL S10,VIBRA ENERGIA,6.52
SC,11/01/2023,GASOLINA,BRANCA,5.15
SC,09/01/2023,GASOLINA,IDAZA,5.09
SC,17/01/2023,GASOLINA,RAIZEN MIME,5.18
SC,23/01/2023,GASOLINA,BRANCA,5.0
SC,23/01/2023,ETANOL,RAIZEN MIME,4.78
SC,03/01/2023,GASOLINA,ALESAT,5.19
SC,05/01/2023,DIESEL,BRANCA,6.32
SC,09/01/2023,ETANOL,POTENCIAL,4.59
SC,17/01/2023,GASOLINA ADITIVADA,DIBRAPE,5.07
SC,11/01/2023,DIESEL,VIBRA ENERGIA,6.29
SC,23/01/2023,ETANOL,BRANCA,4.51
SC,24/01/2023,ETANOL,STANG,4.49
SC,10/01/2023,ETANOL,ALESAT,4.14
SC,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.46
SC,23/01/2023,DIESEL,RAIZEN MIME,6.19
SC,11/01/2023,GASOLINA,VIBRA ENERGIA,5.29
SC,09/01/2023,GASOLINA,RAIZEN,5.15
SC,10/01/2023,DIESEL S10,RAIZEN MIME,6.64
SC,19/01/2023,ETANOL,IPIRANGA,4.52
SC,17/01/2023,ETANOL,IPIRANGA,4.73
SC,20/01/2023,GASOLINA,RAIZEN,5.18
SC,26/01/2023,GASOLINA,RAIZEN MIME,5.34
SC,16/01/2023,GASOLINA,IPIRANGA,5.06
SC,25/01/2023,DIESEL,VIBRA ENERGIA,6.34
SC,09/01/2023,GNV,IPIRANGA,5.89
SC,11/01/2023,GASOLINA,ALESAT,5.22
SC,23/01/2023,DIESEL S10,POTENCIAL,6.74
SC,09/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.5
SC,16/01/2023,GASOLINA ADITIVADA,RODOIL,5.15
SC,26/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.48
SC,11/01/2023,GASOLINA ADITIVADA,BRANCA,5.22
SC,18/01/2023,ETANOL,VIBRA ENERGIA,4.67
SC,19/01/2023,GASOLINA,STANG,4.96
SC,26/01/2023,GASOLINA,VIBRA ENERGIA,5.38
SC,25/01/2023,GASOLINA,IPIRANGA,5.14
SC,26/01/2023,GASOLINA ADITIVADA,ALESAT,5.29
SC,25/01/2023,GASOLINA ADITIVADA,BRANCA,5.04
SC,05/01/2023,GASOLINA,REJAILE,5.28
SC,09/01/2023,GASOLINA ADITIVADA,BRANCA,5.25
SC,11/01/2023,GASOLINA ADITIVADA,ALESAT,5.29
SC,24/01/2023,DIESEL S10,DIBRAPE,6.04
SC,03/01/2023,ETANOL,IPIRANGA,4.66
SC,03/01/2023,ETANOL,RAIZEN,4.89
SC,03/01/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.47
SC,09/01/2023,GASOLINA,STANG,5.11
SC,20/01/2023,GASOLINA ADITIVADA,STANG,4.96
SC,19/01/2023,GASOLINA ADITIVADA,RAIZEN,5.54
SC,24/01/2023,GASOLINA,RAIZEN,5.14
SC,12/01/2023,GASOLINA,IPIRANGA,4.99
SC,20/01/2023,DIESEL S10,STANG,6.39
SC,26/01/2023,DIESEL S10,ALESAT,6.39
SC,05/01/2023,ETANOL,BRANCA,4.3
SC,03/01/2023,GASOLINA,BRANCA,5.11
SC,09/01/2023,ETANOL,IPIRANGA,4.64
SC,19/01/2023,GASOLINA ADITIVADA,BRANCA,5.17
SC,16/01/2023,GNV,IPIRANGA,5.91
SC,03/01/2023,GASOLINA ADITIVADA,IDAZA,5.34
SC,02/01/2023,GASOLINA,IPIRANGA,5.43
SC,04/01/2023,ETANOL,IPIRANGA,4.92
SC,10/01/2023,ETANOL,VIBRA ENERGIA,4.48
SC,09/01/2023,ETANOL,BRANCA,4.44
SC,16/01/2023,GASOLINA,BRANCA,5.08
SC,16/01/2023,DIESEL S10,STANG,6.39
SC,02/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
SC,10/01/2023,DIESEL,MAXSUL,6.2
SC,26/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.7
SC,04/01/2023,GASOLINA,VIBRA ENERGIA,5.15
SC,26/01/2023,ETANOL,WALENDOWSKY,4.29
SC,11/01/2023,DIESEL,IPIRANGA,6.43
SC,04/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.25
SC,04/01/2023,GASOLINA,BRANCA,4.99
SC,09/01/2023,ETANOL,RAIZEN MIME,4.99
SC,11/01/2023,DIESEL S10,IPIRANGA,6.56
