Bandeira,Data da Coleta,Produto,Valor de Venda
RODOIL,22/02/2023,ETANOL,13.0
RODOIL,27/02/2023,GASOLINA,15.43
RODOIL,28/02/2023,GASOLINA,25.41
RODOIL,01/03/2023,DIESEL,18.59
RODOIL,28/02/2023,DIESEL,11.83
RODOIL,09/03/2023,DIESEL S10,6.29
RODOIL,15/03/2023,GASOLINA,5.89
RODOIL,22/02/2023,DIESEL,17.32
RODOIL,22/02/2023,GASOLINA,20.19
RODOIL,16/03/2023,ETANOL,4.19
RODOIL,14/03/2023,ETANOL,8.46
RODOIL,27/02/2023,DIESEL S10,12.06
RODOIL,14/03/2023,DIESEL S10,34.95
RODOIL,02/03/2023,GASOLINA,5.69
RODOIL,27/02/2023,ETANOL,9.04
RODOIL,02/03/2023,DIESEL S10,5.69
RODOIL,09/03/2023,GASOLINA ADITIVADA,11.78
RODOIL,13/03/2023,ETANOL,10.66
RODOIL,09/03/2023,ETANOL,4.99
RODOIL,27/02/2023,GASOLINA ADITIVADA,15.88
RODOIL,13/03/2023,GASOLINA,16.39
RODOIL,22/02/2023,GASOLINA ADITIVADA,21.19
RODOIL,14/03/2023,GASOLINA ADITIVADA,34.86
RODOIL,13/03/2023,DIESEL,18.02
RODOIL,30/03/2023,DIESEL,5.47
RODOIL,20/03/2023,DIESEL,5.49
RODOIL,03/04/2023,DIESEL S10,11.78
RODOIL,23/03/2023,ETANOL,3.99
RODOIL,21/03/2023,DIESEL,12.05
RODOIL,21/03/2023,GASOLINA,33.62
RODOIL,20/03/2023,GASOLINA,16.9
RODOIL,27/03/2023,GASOLINA,5.46
RODOIL,23/03/2023,GASOLINA,5.39
RODOIL,11/04/2023,DIESEL S10,28.54
RODOIL,22/03/2023,GASOLINA ADITIVADA,16.73
RODOIL,12/04/2023,GASOLINA ADITIVADA,22.9
RODOIL,28/03/2023,ETANOL,9.16
RODOIL,30/03/2023,DIESEL S10,5.59
RODOIL,05/04/2023,DIESEL,5.47
RODOIL,27/03/2023,DIESEL S10,5.88
RODOIL,03/04/2023,GASOLINA ADITIVADA,11.13
RODOIL,28/03/2023,GASOLINA,39.06
RODOIL,21/03/2023,GASOLINA ADITIVADA,34.24
RODOIL,21/03/2023,ETANOL,13.35
RODOIL,11/04/2023,ETANOL,18.5
RODOIL,20/03/2023,DIESEL S10,11.63
RODOIL,29/03/2023,DIESEL S10,12.36
RODOIL,05/04/2023,GASOLINA,16.63
RODOIL,30/03/2023,ETANOL,3.97
RODOIL,03/04/2023,DIESEL,6.09
RODOIL,20/03/2023,GASOLINA ADITIVADA,17.45
RODOIL,30/03/2023,GASOLINA,5.19
RODOIL,11/04/2023,GASOLINA,38.72
RODOIL,22/03/2023,GASOLINA,21.78
RODOIL,04/04/2023,DIESEL S10,17.53
RODOIL,04/04/2023,GASOLINA ADITIVADA,27.95
RODOIL,05/04/2023,ETANOL,13.21
RODOIL,23/03/2023,DIESEL S10,5.69
RODOIL,29/03/2023,GASOLINA,16.47
RODOIL,12/04/2023,ETANOL,10.18
RODOIL,04/04/2023,GASOLINA,32.98
RODOIL,22/03/2023,DIESEL,11.88
RODOIL,12/04/2023,DIESEL S10,17.55
RODOIL,10/04/2023,GASOLINA,17.01
RODOIL,22/03/2023,DIESEL S10,18.34
RODOIL,21/03/2023,DIESEL S10,34.98
RODOIL,28/03/2023,GASOLINA ADITIVADA,39.66
RODOIL,29/03/2023,ETANOL,4.99
RODOIL,30/03/2023,GASOLINA ADITIVADA,5.49
RODOIL,27/03/2023,GASOLINA ADITIVADA,5.55
RODOIL,28/03/2023,DIESEL S10,35.26
RODOIL,23/03/2023,GASOLINA ADITIVADA,5.69
RODOIL,27/03/2023,DIESEL,5.79
RODOIL,11/04/2023,GASOLINA ADITIVADA,34.15
RODOIL,04/04/2023,DIESEL,11.85
RODOIL,10/04/2023,DIESEL,16.88
RODOIL,23/03/2023,DIESEL,5.49
RODOIL,05/04/2023,GASOLINA ADITIVADA,17.33
RODOIL,03/04/2023,GASOLINA,16.32
RODOIL,12/04/2023,DIESEL,17.77
RODOIL,05/04/2023,DIESEL S10,17.35
RODOIL,04/04/2023,ETANOL,4.89
RODOIL,20/03/2023,ETANOL,9.13
RODOIL,11/04/2023,DIESEL,16.85
RODOIL,12/04/2023,GASOLINA,22.43
RODOIL,28/03/2023,DIESEL,17.11
RODOIL,29/03/2023,GASOLINA ADITIVADA,11.38
RODOIL,29/03/2023,DIESEL,6.09
RODOIL,27/04/2023,ETANOL,3.99
RODOIL,18/04/2023,DIESEL S10,17.63
RODOIL,25/04/2023,DIESEL,22.61
RODOIL,10/04/2023,GASOLINA ADITIVADA,11.97
RODOIL,24/04/2023,GASOLINA ADITIVADA,23.13
RODOIL,26/04/2023,GASOLINA ADITIVADA,17.63
RODOIL,19/04/2023,GASOLINA,38.36
RODOIL,02/05/2023,GASOLINA,27.64
RODOIL,24/04/2023,DIESEL,17.55
RODOIL,18/04/2023,ETANOL,4.89
RODOIL,24/04/2023,ETANOL,4.99
RODOIL,27/04/2023,DIESEL,11.08
RODOIL,02/05/2023,ETANOL,10.06
RODOIL,20/04/2023,ETANOL,3.89
RODOIL,26/04/2023,GASOLINA,16.43
RODOIL,01/05/2023,DIESEL S10,16.87
RODOIL,24/04/2023,GASOLINA,22.54
RODOIL,25/04/2023,DIESEL S10,34.02
RODOIL,19/04/2023,GASOLINA ADITIVADA,28.65
RODOIL,27/04/2023,GASOLINA ADITIVADA,10.98
RODOIL,18/04/2023,GASOLINA ADITIVADA,22.89
RODOIL,27/04/2023,GASOLINA,15.87
RODOIL,19/04/2023,DIESEL S10,35.32
RODOIL,18/04/2023,DIESEL,11.94
RODOIL,17/04/2023,GASOLINA,16.27
RODOIL,02/05/2023,DIESEL,11.17
RODOIL,19/04/2023,ETANOL,15.83
RODOIL,17/04/2023,DIESEL S10,17.57
RODOIL,17/04/2023,DIESEL,17.37
RODOIL,20/04/2023,GASOLINA,15.97
RODOIL,20/04/2023,GASOLINA ADITIVADA,10.88
RODOIL,18/04/2023,GASOLINA,22.49
RODOIL,20/04/2023,DIESEL S10,11.27
RODOIL,24/04/2023,DIESEL S10,23.35
RODOIL,27/04/2023,DIESEL S10,10.78
RODOIL,10/04/2023,DIESEL S10,11.55
RODOIL,25/04/2023,ETANOL,13.1
RODOIL,26/04/2023,ETANOL,10.68
RODOIL,01/05/2023,GASOLINA,21.56
RODOIL,02/05/2023,GASOLINA ADITIVADA,28.59
RODOIL,10/04/2023,ETANOL,4.19
RODOIL,25/04/2023,GASOLINA,38.22
RODOIL,17/04/2023,GASOLINA ADITIVADA,16.53
RODOIL,20/04/2023,DIESEL,16.46
RODOIL,25/04/2023,GASOLINA ADITIVADA,39.18
RODOIL,26/04/2023,DIESEL S10,11.28
RODOIL,02/05/2023,DIESEL S10,17.05
RODOIL,19/04/2023,DIESEL,18.07
RODOIL,24/05/2023,DIESEL S10,21.15
RODOIL,17/05/2023,DIESEL S10,21.91
RODOIL,22/05/2023,DIESEL,26.3
RODOIL,17/05/2023,GASOLINA,26.73
RODOIL,15/05/2023,DIESEL S10,10.68
RODOIL,10/05/2023,GASOLINA,26.85
RODOIL,15/05/2023,ETANOL,8.8
RODOIL,18/05/2023,DIESEL,15.66
RODOIL,10/05/2023,DIESEL,11.24
RODOIL,25/05/2023,GASOLINA ADITIVADA,5.29
RODOIL,09/05/2023,DIESEL,22.5
RODOIL,03/05/2023,DIESEL S10,28.48
RODOIL,04/05/2023,DIESEL S10,11.14
RODOIL,24/05/2023,ETANOL,9.46
RODOIL,16/05/2023,ETANOL,5.29
RODOIL,22/05/2023,ETANOL,3.99
RODOIL,01/05/2023,GASOLINA ADITIVADA,11.24
RODOIL,24/05/2023,DIESEL,16.16
RODOIL,16/05/2023,DIESEL,17.01
RODOIL,04/05/2023,DIESEL,11.03
RODOIL,24/05/2023,GASOLINA,26.39
RODOIL,03/05/2023,DIESEL,28.55
RODOIL,25/05/2023,ETANOL,3.89
RODOIL,25/05/2023,GASOLINA,4.99
RODOIL,16/05/2023,GASOLINA ADITIVADA,34.02
RODOIL,08/05/2023,DIESEL S10,23.45
RODOIL,09/05/2023,GASOLINA ADITIVADA,33.7
RODOIL,04/05/2023,GASOLINA ADITIVADA,11.68
RODOIL,18/05/2023,GASOLINA ADITIVADA,16.43
RODOIL,03/05/2023,ETANOL,9.93
RODOIL,10/05/2023,ETANOL,16.17
RODOIL,08/05/2023,DIESEL,22.85
RODOIL,04/05/2023,GASOLINA,11.38
RODOIL,09/05/2023,DIESEL S10,21.9
RODOIL,23/05/2023,ETANOL,5.29
RODOIL,22/05/2023,DIESEL S10,31.81
RODOIL,18/05/2023,DIESEL S10,15.9
RODOIL,11/05/2023,GASOLINA,5.39
RODOIL,03/05/2023,GASOLINA ADITIVADA,34.43
RODOIL,25/05/2023,DIESEL S10,4.99
RODOIL,18/05/2023,GASOLINA,15.81
RODOIL,08/05/2023,GASOLINA ADITIVADA,23.11
RODOIL,17/05/2023,ETANOL,9.66
RODOIL,11/05/2023,DIESEL S10,5.69
RODOIL,22/05/2023,GASOLINA ADITIVADA,32.78
RODOIL,23/05/2023,GASOLINA ADITIVADA,16.09
RODOIL,24/05/2023,GASOLINA ADITIVADA,27.09
RODOIL,08/05/2023,GASOLINA,22.26
RODOIL,18/05/2023,ETANOL,3.99
RODOIL,04/05/2023,ETANOL,4.39
RODOIL,09/05/2023,GASOLINA,32.75
RODOIL,10/05/2023,DIESEL S10,28.81
RODOIL,23/05/2023,DIESEL S10,15.25
RODOIL,25/05/2023,DIESEL,4.99
RODOIL,22/05/2023,GASOLINA,31.77
RODOIL,15/05/2023,GASOLINA ADITIVADA,17.11
RODOIL,16/05/2023,GASOLINA,32.81
RODOIL,15/05/2023,DIESEL,16.51
RODOIL,17/05/2023,GASOLINA ADITIVADA,16.75
RODOIL,10/05/2023,GASOLINA ADITIVADA,17.2
RODOIL,15/05/2023,GASOLINA,16.51
RODOIL,03/05/2023,GASOLINA,33.41
RODOIL,23/05/2023,GASOLINA,20.83
RODOIL,01/05/2023,DIESEL,5.89
RODOIL,16/05/2023,DIESEL S10,27.89
RODOIL,09/05/2023,ETANOL,13.63
RODOIL,12/06/2023,DIESEL,22.13
RODOIL,06/06/2023,ETANOL,19.56
RODOIL,29/05/2023,GASOLINA ADITIVADA,21.3
RODOIL,01/06/2023,DIESEL,10.47
RODOIL,08/06/2023,DIESEL S10,16.16
RODOIL,14/06/2023,GASOLINA ADITIVADA,5.58
RODOIL,07/06/2023,ETANOL,9.94
RODOIL,30/05/2023,DIESEL S10,31.2
RODOIL,05/06/2023,GASOLINA ADITIVADA,22.45
RODOIL,29/05/2023,GASOLINA,20.8
RODOIL,29/05/2023,DIESEL S10,16.56
RODOIL,29/05/2023,DIESEL,22.04
RODOIL,01/06/2023,GASOLINA,10.61
RODOIL,15/06/2023,DIESEL S10,9.68
RODOIL,31/05/2023,GASOLINA ADITIVADA,21.35
RODOIL,08/06/2023,DIESEL,15.97
RODOIL,01/06/2023,GASOLINA ADITIVADA,10.83
RODOIL,13/06/2023,DIESEL,15.64
RODOIL,12/06/2023,GASOLINA ADITIVADA,27.92
RODOIL,06/06/2023,GASOLINA,28.1
RODOIL,13/06/2023,DIESEL S10,21.03
RODOIL,06/06/2023,DIESEL S10,20.72
RODOIL,31/05/2023,ETANOL,8.88
RODOIL,08/06/2023,GASOLINA ADITIVADA,22.53
RODOIL,30/05/2023,GASOLINA,36.6
RODOIL,08/06/2023,GASOLINA,21.93
RODOIL,08/06/2023,ETANOL,3.99
RODOIL,05/06/2023,DIESEL,15.35
RODOIL,14/06/2023,DIESEL,5.14
RODOIL,30/05/2023,ETANOL,5.29
RODOIL,31/05/2023,GASOLINA,20.63
RODOIL,14/06/2023,GASOLINA,5.48
RODOIL,15/06/2023,GASOLINA ADITIVADA,11.77
RODOIL,13/06/2023,GASOLINA,28.03
RODOIL,15/06/2023,ETANOL,8.29
RODOIL,31/05/2023,DIESEL,10.13
RODOIL,12/06/2023,GASOLINA,32.31
RODOIL,15/06/2023,DIESEL,9.58
RODOIL,31/05/2023,DIESEL S10,20.51
RODOIL,05/06/2023,ETANOL,3.99
RODOIL,07/06/2023,DIESEL,16.14
RODOIL,06/06/2023,GASOLINA ADITIVADA,29.1
RODOIL,15/06/2023,GASOLINA,11.07
RODOIL,05/06/2023,DIESEL S10,20.55
RODOIL,07/06/2023,GASOLINA,27.86
RODOIL,30/05/2023,GASOLINA ADITIVADA,32.66
RODOIL,01/06/2023,DIESEL S10,10.67
RODOIL,14/06/2023,DIESEL S10,5.24
RODOIL,13/06/2023,GASOLINA ADITIVADA,28.57
RODOIL,12/06/2023,DIESEL S10,26.91
RODOIL,05/06/2023,GASOLINA,22.05
RODOIL,30/05/2023,DIESEL,15.64
RODOIL,06/06/2023,DIESEL,15.27
RODOIL,07/06/2023,GASOLINA ADITIVADA,29.16
RODOIL,07/06/2023,DIESEL S10,20.83
RODOIL,29/05/2023,ETANOL,3.99
RODOIL,26/06/2023,DIESEL S10,25.13
RODOIL,27/06/2023,DIESEL,5.09
RODOIL,20/06/2023,DIESEL S10,36.2
RODOIL,22/06/2023,GASOLINA ADITIVADA,5.67
RODOIL,29/06/2023,ETANOL,3.89
RODOIL,22/06/2023,DIESEL,4.89
RODOIL,28/06/2023,GASOLINA ADITIVADA,11.44
RODOIL,28/06/2023,GASOLINA,11.24
RODOIL,26/06/2023,ETANOL,7.99
RODOIL,29/06/2023,DIESEL S10,9.97
RODOIL,21/06/2023,DIESEL S10,20.6
RODOIL,20/06/2023,DIESEL,20.94
RODOIL,28/06/2023,ETANOL,4.99
RODOIL,22/06/2023,DIESEL S10,4.89
RODOIL,20/06/2023,ETANOL,4.35
RODOIL,19/06/2023,GASOLINA,10.85
RODOIL,29/06/2023,DIESEL,9.87
RODOIL,29/06/2023,GASOLINA,11.31
RODOIL,19/06/2023,DIESEL,15.16
RODOIL,21/06/2023,GASOLINA,21.6
RODOIL,28/06/2023,DIESEL S10,5.09
RODOIL,22/06/2023,ETANOL,3.89
RODOIL,27/06/2023,DIESEL S10,20.15
RODOIL,19/06/2023,DIESEL S10,15.36
RODOIL,19/06/2023,GASOLINA ADITIVADA,17.17
RODOIL,27/06/2023,GASOLINA,27.44
RODOIL,22/06/2023,GASOLINA,5.37
RODOIL,21/06/2023,DIESEL,15.21
RODOIL,29/06/2023,GASOLINA ADITIVADA,11.76
RODOIL,20/06/2023,GASOLINA ADITIVADA,39.42
RODOIL,28/06/2023,DIESEL,5.19
RODOIL,20/06/2023,GASOLINA,43.76
RODOIL,27/06/2023,GASOLINA ADITIVADA,16.85
RODOIL,26/06/2023,DIESEL,14.65
RODOIL,21/06/2023,GASOLINA ADITIVADA,22.16
RODOIL,21/06/2023,ETANOL,4.99
RODOIL,26/06/2023,GASOLINA,26.81
RODOIL,27/06/2023,ETANOL,9.64
RODOIL,26/06/2023,GASOLINA ADITIVADA,22.77
