Bandeira,Data da Coleta,Produto,Valor de Venda
TOTALENERGIES,20/03/2023,GASOLINA,9.98
TOTALENERGIES,22/03/2023,DIESEL S10,11.14
TOTALENERGIES,30/03/2023,GNV,4.26
TOTALENERGIES,06/04/2023,GNV,4.26
TOTALENERGIES,22/03/2023,GASOLINA ADITIVADA,11.01
TOTALENERGIES,03/04/2023,DIESEL S10,11.28
TOTALENERGIES,05/04/2023,ETANOL,8.18
TOTALENERGIES,27/03/2023,GASOLINA ADITIVADA,5.29
TOTALENERGIES,29/03/2023,DIESEL S10,11.14
TOTALENERGIES,21/03/2023,GASOLINA,10.85
TOTALENERGIES,30/03/2023,GASOLINA,10.88
TOTALENERGIES,28/03/2023,GASOLINA,5.49
TOTALENERGIES,03/04/2023,ETANOL,11.17
TOTALENERGIES,03/04/2023,DIESEL,5.29
TOTALENERGIES,04/04/2023,DIESEL S10,5.29
TOTALENERGIES,27/03/2023,ETANOL,3.49
TOTALENERGIES,04/04/2023,ETANOL,7.59
TOTALENERGIES,30/03/2023,ETANOL,8.18
TOTALENERGIES,28/03/2023,ETANOL,3.99
TOTALENERGIES,06/04/2023,GASOLINA ADITIVADA,5.47
TOTALENERGIES,28/03/2023,DIESEL,5.89
TOTALENERGIES,23/03/2023,GASOLINA ADITIVADA,5.59
TOTALENERGIES,29/03/2023,GASOLINA,11.06
TOTALENERGIES,06/04/2023,ETANOL,4.29
TOTALENERGIES,30/03/2023,GASOLINA ADITIVADA,11.03
TOTALENERGIES,04/04/2023,DIESEL,5.93
TOTALENERGIES,21/03/2023,DIESEL,6.08
TOTALENERGIES,03/04/2023,GASOLINA,15.67
TOTALENERGIES,21/03/2023,ETANOL,7.93
TOTALENERGIES,23/03/2023,ETANOL,8.08
TOTALENERGIES,23/03/2023,DIESEL S10,11.98
TOTALENERGIES,28/03/2023,DIESEL S10,5.99
TOTALENERGIES,05/04/2023,DIESEL S10,11.78
TOTALENERGIES,10/04/2023,GASOLINA,10.43
TOTALENERGIES,06/04/2023,DIESEL S10,5.69
TOTALENERGIES,06/04/2023,GASOLINA,5.44
TOTALENERGIES,10/04/2023,GASOLINA ADITIVADA,10.76
TOTALENERGIES,10/04/2023,ETANOL,7.88
TOTALENERGIES,23/03/2023,GASOLINA,11.08
TOTALENERGIES,04/04/2023,GASOLINA ADITIVADA,11.02
TOTALENERGIES,30/03/2023,DIESEL,5.99
TOTALENERGIES,22/03/2023,GNV,4.26
TOTALENERGIES,20/03/2023,DIESEL S10,5.89
TOTALENERGIES,29/03/2023,ETANOL,7.98
TOTALENERGIES,20/03/2023,ETANOL,6.98
