Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,15/02/2023,GASOLINA ADITIVADA,945.13
IPIRANGA,16/02/2023,GASOLINA,408.11
IPIRANGA,24/02/2023,GASOLINA ADITIVADA,187.85
IPIRANGA,30/01/2023,DIESEL,693.52
IPIRANGA,30/01/2023,DIESEL S10,1359.23
IPIRANGA,08/02/2023,DIESEL,810.46
IPIRANGA,23/02/2023,GASOLINA,818.58
IPIRANGA,06/02/2023,GNV,121.37
IPIRANGA,06/02/2023,DIESEL,801.42
IPIRANGA,09/02/2023,ETANOL,380.38
IPIRANGA,17/02/2023,ETANOL,7.94
IPIRANGA,20/02/2023,GASOLINA,1351.98
IPIRANGA,23/02/2023,GNV,18.51
IPIRANGA,22/02/2023,GNV,61.09
IPIRANGA,31/01/2023,GASOLINA ADITIVADA,1651.2
IPIRANGA,14/02/2023,GASOLINA,1725.35
IPIRANGA,14/02/2023,ETANOL,1133.16
IPIRANGA,20/02/2023,GASOLINA ADITIVADA,1181.52
IPIRANGA,13/02/2023,DIESEL S10,1188.81
IPIRANGA,16/02/2023,GASOLINA ADITIVADA,366.12
IPIRANGA,02/02/2023,GNV,4.99
IPIRANGA,14/02/2023,DIESEL,1060.1
IPIRANGA,09/02/2023,DIESEL S10,533.02
IPIRANGA,23/02/2023,DIESEL S10,831.22
IPIRANGA,21/02/2023,GASOLINA ADITIVADA,1112.45
IPIRANGA,21/02/2023,DIESEL,571.69
IPIRANGA,30/01/2023,ETANOL,893.04
IPIRANGA,07/02/2023,DIESEL,716.46
IPIRANGA,07/02/2023,DIESEL S10,1235.2
IPIRANGA,09/02/2023,GASOLINA,523.53
IPIRANGA,01/02/2023,GASOLINA,875.42
IPIRANGA,20/02/2023,ETANOL,926.97
IPIRANGA,13/02/2023,GASOLINA,1365.79
IPIRANGA,22/02/2023,DIESEL,668.44
IPIRANGA,07/02/2023,GASOLINA ADITIVADA,1391.26
IPIRANGA,02/02/2023,ETANOL,375.16
IPIRANGA,21/02/2023,GNV,104.04
IPIRANGA,06/02/2023,GASOLINA,1464.47
IPIRANGA,31/01/2023,GASOLINA,1763.75
IPIRANGA,13/02/2023,GNV,98.21
IPIRANGA,10/02/2023,ETANOL,54.75
IPIRANGA,15/02/2023,ETANOL,711.81
IPIRANGA,21/02/2023,ETANOL,744.9
IPIRANGA,15/02/2023,GASOLINA,1055.47
IPIRANGA,14/02/2023,GNV,88.92
IPIRANGA,10/02/2023,GASOLINA,59.15
IPIRANGA,01/02/2023,ETANOL,568.99
IPIRANGA,02/02/2023,DIESEL,284.95
IPIRANGA,13/02/2023,DIESEL,648.39
IPIRANGA,14/02/2023,DIESEL S10,1694.01
IPIRANGA,17/02/2023,DIESEL S10,11.98
IPIRANGA,15/02/2023,DIESEL,667.47
IPIRANGA,09/02/2023,DIESEL,322.52
IPIRANGA,08/02/2023,GNV,65.89
IPIRANGA,08/02/2023,DIESEL S10,1159.69
IPIRANGA,30/01/2023,GASOLINA,1367.78
IPIRANGA,08/02/2023,GASOLINA ADITIVADA,1008.34
IPIRANGA,24/02/2023,GASOLINA,213.84
IPIRANGA,08/02/2023,ETANOL,752.44
IPIRANGA,22/02/2023,GASOLINA,1168.81
IPIRANGA,07/02/2023,GASOLINA,1381.66
IPIRANGA,09/02/2023,GNV,27.8
IPIRANGA,14/02/2023,GASOLINA ADITIVADA,1615.11
IPIRANGA,16/02/2023,DIESEL,225.65
IPIRANGA,24/02/2023,ETANOL,151.32
IPIRANGA,21/02/2023,DIESEL S10,1053.58
IPIRANGA,17/02/2023,GASOLINA ADITIVADA,5.27
IPIRANGA,20/02/2023,DIESEL S10,1202.06
IPIRANGA,01/02/2023,DIESEL,647.22
IPIRANGA,20/02/2023,GNV,107.79
IPIRANGA,20/02/2023,DIESEL,714.35
IPIRANGA,23/02/2023,GASOLINA ADITIVADA,759.95
IPIRANGA,15/02/2023,GNV,86.59
IPIRANGA,22/02/2023,GASOLINA ADITIVADA,1093.77
IPIRANGA,30/01/2023,GASOLINA ADITIVADA,1321.94
IPIRANGA,22/02/2023,DIESEL S10,1126.34
IPIRANGA,17/02/2023,GASOLINA,10.54
IPIRANGA,24/02/2023,DIESEL S10,196.26
IPIRANGA,24/02/2023,GNV,14.12
IPIRANGA,02/02/2023,GASOLINA,527.08
IPIRANGA,16/02/2023,GNV,4.89
IPIRANGA,15/03/2023,DIESEL,581.73
IPIRANGA,01/03/2023,GASOLINA,1205.14
IPIRANGA,16/03/2023,DIESEL,492.84
IPIRANGA,06/03/2023,DIESEL,745.12
IPIRANGA,01/03/2023,GNV,52.24
IPIRANGA,21/03/2023,DIESEL S10,1325.87
IPIRANGA,14/03/2023,DIESEL,986.94
IPIRANGA,15/03/2023,GASOLINA,1084.68
IPIRANGA,21/03/2023,GASOLINA ADITIVADA,1422.76
