Bandeira,Data da Coleta,Produto,Valor de Venda
CIAPETRO,08/02/2023,GASOLINA ADITIVADA,5.59
CIAPETRO,02/02/2023,DIESEL S10,5.85
CIAPETRO,14/02/2023,ETANOL,7.12
CIAPETRO,07/03/2023,GASOLINA ADITIVADA,5.56
CIAPETRO,07/03/2023,ETANOL,7.64
CIAPETRO,13/03/2023,GASOLINA ADITIVADA,11.44
CIAPETRO,06/03/2023,GASOLINA,5.45
CIAPETRO,08/03/2023,GASOLINA,11.38
CIAPETRO,08/03/2023,ETANOL,8.16
CIAPETRO,16/03/2023,DIESEL S10,5.39
CIAPETRO,16/03/2023,GASOLINA ADITIVADA,5.7
CIAPETRO,06/03/2023,ETANOL,3.95
CIAPETRO,27/02/2023,DIESEL S10,5.95
CIAPETRO,27/02/2023,DIESEL,5.85
CIAPETRO,21/02/2023,ETANOL,3.87
CIAPETRO,06/03/2023,DIESEL S10,5.95
CIAPETRO,27/02/2023,ETANOL,7.38
CIAPETRO,28/02/2023,GASOLINA,9.94
CIAPETRO,07/03/2023,DIESEL,5.65
CIAPETRO,28/02/2023,ETANOL,7.46
CIAPETRO,06/03/2023,DIESEL,5.85
CIAPETRO,28/02/2023,GASOLINA ADITIVADA,5.0
CIAPETRO,07/03/2023,GASOLINA,10.7
CIAPETRO,08/03/2023,GASOLINA ADITIVADA,5.7
CIAPETRO,09/03/2023,DIESEL S10,5.99
CIAPETRO,13/03/2023,GASOLINA,11.34
CIAPETRO,09/03/2023,DIESEL,5.79
CIAPETRO,14/03/2023,ETANOL,3.69
CIAPETRO,09/03/2023,GASOLINA ADITIVADA,5.89
CIAPETRO,16/03/2023,GASOLINA,11.38
CIAPETRO,13/03/2023,ETANOL,8.24
CIAPETRO,09/03/2023,ETANOL,4.37
CIAPETRO,16/03/2023,ETANOL,8.16
CIAPETRO,16/03/2023,DIESEL,5.25
CIAPETRO,09/03/2023,GASOLINA,5.67
CIAPETRO,06/03/2023,GASOLINA ADITIVADA,5.55
CIAPETRO,07/03/2023,DIESEL S10,5.69
CIAPETRO,08/03/2023,DIESEL S10,5.39
CIAPETRO,08/03/2023,DIESEL,5.25
CIAPETRO,13/03/2023,DIESEL,11.64
CIAPETRO,13/03/2023,DIESEL S10,11.94
CIAPETRO,28/02/2023,DIESEL,11.54
CIAPETRO,27/02/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,27/02/2023,GASOLINA,9.87
CIAPETRO,21/02/2023,DIESEL,5.39
CIAPETRO,21/02/2023,GASOLINA,5.29
CIAPETRO,14/03/2023,GASOLINA,5.16
CIAPETRO,28/02/2023,DIESEL S10,5.99
CIAPETRO,20/03/2023,GASOLINA ADITIVADA,17.2
CIAPETRO,10/04/2023,GASOLINA,21.58
CIAPETRO,03/04/2023,GASOLINA,10.8
CIAPETRO,21/03/2023,DIESEL S10,6.09
CIAPETRO,06/04/2023,ETANOL,3.89
CIAPETRO,05/04/2023,ETANOL,8.24
CIAPETRO,29/03/2023,DIESEL S10,16.97
CIAPETRO,29/03/2023,DIESEL,5.65
CIAPETRO,20/03/2023,DIESEL,17.19
CIAPETRO,21/03/2023,ETANOL,7.66
CIAPETRO,27/03/2023,DIESEL S10,5.85
CIAPETRO,05/04/2023,DIESEL S10,5.99
CIAPETRO,20/03/2023,ETANOL,12.57
CIAPETRO,06/04/2023,GASOLINA ADITIVADA,5.6
CIAPETRO,27/03/2023,GASOLINA ADITIVADA,5.55
CIAPETRO,04/04/2023,DIESEL,5.59
CIAPETRO,06/04/2023,GASOLINA,5.59
CIAPETRO,03/04/2023,GASOLINA ADITIVADA,5.55
CIAPETRO,04/04/2023,GASOLINA ADITIVADA,5.63
CIAPETRO,04/04/2023,ETANOL,4.12
CIAPETRO,03/04/2023,DIESEL S10,5.85
CIAPETRO,05/04/2023,GASOLINA,11.26
CIAPETRO,12/04/2023,DIESEL S10,16.77
CIAPETRO,03/04/2023,DIESEL,11.62
CIAPETRO,27/03/2023,GASOLINA,15.88
CIAPETRO,10/04/2023,ETANOL,15.29
CIAPETRO,21/03/2023,GASOLINA,10.52
CIAPETRO,05/04/2023,GASOLINA ADITIVADA,5.89
CIAPETRO,12/04/2023,ETANOL,12.43
CIAPETRO,12/04/2023,DIESEL,11.34
CIAPETRO,27/03/2023,DIESEL,11.62
CIAPETRO,04/04/2023,DIESEL S10,5.63
CIAPETRO,29/03/2023,GASOLINA ADITIVADA,17.05
CIAPETRO,04/04/2023,GASOLINA,5.62
CIAPETRO,10/04/2023,DIESEL,16.85
CIAPETRO,20/03/2023,DIESEL S10,17.53
CIAPETRO,05/04/2023,DIESEL,11.28
CIAPETRO,21/03/2023,DIESEL,5.99
CIAPETRO,12/04/2023,GASOLINA ADITIVADA,17.17
CIAPETRO,06/04/2023,DIESEL S10,5.29
CIAPETRO,20/03/2023,GASOLINA,16.87
CIAPETRO,12/04/2023,GASOLINA,16.93
CIAPETRO,29/03/2023,ETANOL,12.21
CIAPETRO,21/03/2023,GASOLINA ADITIVADA,5.39
CIAPETRO,03/04/2023,ETANOL,7.8
CIAPETRO,27/03/2023,ETANOL,11.47
CIAPETRO,29/03/2023,GASOLINA,16.81
CIAPETRO,03/05/2023,DIESEL S10,5.04
CIAPETRO,18/04/2023,ETANOL,7.81
CIAPETRO,24/04/2023,DIESEL S10,11.24
CIAPETRO,02/05/2023,DIESEL S10,11.28
CIAPETRO,11/04/2023,GASOLINA ADITIVADA,5.39
CIAPETRO,02/05/2023,DIESEL,11.14
CIAPETRO,03/05/2023,GASOLINA,5.59
CIAPETRO,19/04/2023,GASOLINA,16.85
CIAPETRO,26/04/2023,ETANOL,4.37
CIAPETRO,26/04/2023,DIESEL S10,5.79
CIAPETRO,02/05/2023,ETANOL,12.39
CIAPETRO,03/05/2023,GASOLINA ADITIVADA,5.6
CIAPETRO,11/04/2023,DIESEL,5.54
CIAPETRO,17/04/2023,GASOLINA,5.45
CIAPETRO,01/05/2023,DIESEL S10,5.75
CIAPETRO,11/04/2023,GASOLINA,5.29
CIAPETRO,10/04/2023,GASOLINA ADITIVADA,5.55
CIAPETRO,01/05/2023,GASOLINA ADITIVADA,5.65
CIAPETRO,17/04/2023,DIESEL S10,5.85
CIAPETRO,02/05/2023,GASOLINA,16.53
CIAPETRO,18/04/2023,GASOLINA ADITIVADA,5.63
CIAPETRO,03/05/2023,ETANOL,4.09
CIAPETRO,26/04/2023,GASOLINA,5.67
CIAPETRO,18/04/2023,DIESEL S10,5.59
CIAPETRO,18/04/2023,GASOLINA,10.7
CIAPETRO,02/05/2023,GASOLINA ADITIVADA,11.57
CIAPETRO,19/04/2023,DIESEL S10,11.14
CIAPETRO,19/04/2023,DIESEL,5.09
CIAPETRO,19/04/2023,GASOLINA ADITIVADA,11.49
CIAPETRO,24/04/2023,ETANOL,8.12
CIAPETRO,18/04/2023,DIESEL,5.55
CIAPETRO,24/04/2023,GASOLINA,11.02
CIAPETRO,17/04/2023,ETANOL,3.95
CIAPETRO,17/04/2023,GASOLINA ADITIVADA,5.55
CIAPETRO,01/05/2023,DIESEL,5.65
CIAPETRO,01/05/2023,ETANOL,4.18
CIAPETRO,26/04/2023,GASOLINA ADITIVADA,5.89
CIAPETRO,11/04/2023,DIESEL S10,5.64
CIAPETRO,10/04/2023,DIESEL S10,5.85
CIAPETRO,01/05/2023,GASOLINA,5.55
CIAPETRO,11/04/2023,ETANOL,3.79
CIAPETRO,17/04/2023,DIESEL,5.75
CIAPETRO,19/04/2023,ETANOL,12.53
CIAPETRO,26/04/2023,DIESEL,5.69
CIAPETRO,24/04/2023,GASOLINA ADITIVADA,11.13
CIAPETRO,24/04/2023,DIESEL,11.1
CIAPETRO,22/05/2023,GASOLINA ADITIVADA,5.38
CIAPETRO,24/05/2023,GASOLINA,10.38
CIAPETRO,10/05/2023,ETANOL,7.68
CIAPETRO,24/05/2023,ETANOL,7.76
CIAPETRO,22/05/2023,DIESEL S10,4.95
CIAPETRO,18/05/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,15/05/2023,DIESEL S10,10.58
CIAPETRO,18/05/2023,ETANOL,3.99
CIAPETRO,15/05/2023,GASOLINA,11.04
CIAPETRO,18/05/2023,GASOLINA,5.19
CIAPETRO,08/05/2023,DIESEL,16.43
CIAPETRO,10/05/2023,DIESEL S10,4.92
CIAPETRO,15/05/2023,ETANOL,7.96
CIAPETRO,24/05/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,10/05/2023,GASOLINA,10.58
CIAPETRO,17/05/2023,DIESEL,5.25
CIAPETRO,16/05/2023,DIESEL,5.69
CIAPETRO,08/05/2023,ETANOL,12.53
CIAPETRO,15/05/2023,DIESEL,10.48
CIAPETRO,24/05/2023,DIESEL,4.55
CIAPETRO,16/05/2023,ETANOL,4.37
CIAPETRO,10/05/2023,GASOLINA ADITIVADA,5.5
CIAPETRO,23/05/2023,ETANOL,4.37
CIAPETRO,15/05/2023,GASOLINA ADITIVADA,11.15
CIAPETRO,16/05/2023,GASOLINA ADITIVADA,5.89
CIAPETRO,17/05/2023,ETANOL,7.57
CIAPETRO,22/05/2023,DIESEL,4.85
CIAPETRO,23/05/2023,DIESEL S10,5.49
CIAPETRO,16/05/2023,GASOLINA,5.67
CIAPETRO,08/05/2023,GASOLINA ADITIVADA,17.14
CIAPETRO,22/05/2023,GASOLINA,10.24
CIAPETRO,17/05/2023,GASOLINA,10.43
CIAPETRO,16/05/2023,DIESEL S10,5.79
CIAPETRO,08/05/2023,DIESEL S10,16.57
CIAPETRO,18/05/2023,DIESEL S10,4.79
CIAPETRO,23/05/2023,GASOLINA,5.47
CIAPETRO,23/05/2023,GASOLINA ADITIVADA,5.69
CIAPETRO,22/05/2023,ETANOL,7.46
CIAPETRO,08/05/2023,GASOLINA,11.14
CIAPETRO,07/06/2023,GASOLINA ADITIVADA,5.4
CIAPETRO,12/06/2023,ETANOL,11.65
CIAPETRO,19/06/2023,GASOLINA ADITIVADA,10.47
CIAPETRO,05/06/2023,ETANOL,14.94
CIAPETRO,07/06/2023,ETANOL,7.76
CIAPETRO,12/06/2023,DIESEL,14.84
CIAPETRO,19/06/2023,ETANOL,7.48
CIAPETRO,19/06/2023,DIESEL S10,9.92
CIAPETRO,09/06/2023,DIESEL S10,4.89
CIAPETRO,13/06/2023,ETANOL,3.43
CIAPETRO,09/06/2023,GASOLINA ADITIVADA,5.39
CIAPETRO,30/05/2023,GASOLINA ADITIVADA,5.69
CIAPETRO,09/06/2023,ETANOL,3.59
CIAPETRO,29/05/2023,GASOLINA,15.17
CIAPETRO,14/06/2023,GASOLINA ADITIVADA,11.09
CIAPETRO,31/05/2023,GASOLINA,10.38
CIAPETRO,05/06/2023,DIESEL,19.66
CIAPETRO,05/06/2023,DIESEL S10,14.98
CIAPETRO,06/06/2023,ETANOL,3.43
CIAPETRO,31/05/2023,DIESEL,4.55
CIAPETRO,19/06/2023,DIESEL,9.8
CIAPETRO,09/06/2023,GASOLINA,5.19
CIAPETRO,12/06/2023,GASOLINA,16.03
CIAPETRO,09/06/2023,DIESEL,4.84
CIAPETRO,13/06/2023,GASOLINA,5.17
CIAPETRO,12/06/2023,DIESEL S10,15.16
CIAPETRO,29/05/2023,ETANOL,11.17
CIAPETRO,12/06/2023,GASOLINA ADITIVADA,16.36
CIAPETRO,30/05/2023,ETANOL,7.64
CIAPETRO,29/05/2023,DIESEL S10,10.09
CIAPETRO,14/06/2023,ETANOL,15.92
CIAPETRO,29/05/2023,GASOLINA ADITIVADA,10.45
CIAPETRO,14/06/2023,DIESEL S10,5.19
CIAPETRO,14/06/2023,DIESEL,14.39
CIAPETRO,19/06/2023,GASOLINA,10.36
CIAPETRO,30/05/2023,DIESEL S10,5.49
CIAPETRO,07/06/2023,GASOLINA,10.78
CIAPETRO,21/06/2023,GASOLINA,10.86
CIAPETRO,29/05/2023,DIESEL,14.8
CIAPETRO,05/06/2023,GASOLINA ADITIVADA,15.9
CIAPETRO,21/06/2023,GASOLINA ADITIVADA,11.19
CIAPETRO,30/05/2023,GASOLINA,10.34
CIAPETRO,31/05/2023,ETANOL,7.76
CIAPETRO,14/06/2023,GASOLINA,21.46
CIAPETRO,31/05/2023,GASOLINA ADITIVADA,5.2
CIAPETRO,06/06/2023,GASOLINA,5.08
CIAPETRO,05/06/2023,GASOLINA,20.72
CIAPETRO,21/06/2023,ETANOL,8.06
CIAPETRO,21/06/2023,DIESEL,5.04
CIAPETRO,21/06/2023,DIESEL S10,5.24
CIAPETRO,29/06/2023,ETANOL,3.89
CIAPETRO,26/06/2023,ETANOL,7.44
CIAPETRO,28/06/2023,ETANOL,4.17
CIAPETRO,28/06/2023,DIESEL S10,5.24
CIAPETRO,22/06/2023,DIESEL S10,4.89
CIAPETRO,29/06/2023,GASOLINA,5.29
CIAPETRO,22/06/2023,ETANOL,3.59
CIAPETRO,22/06/2023,DIESEL,4.84
CIAPETRO,26/06/2023,GASOLINA ADITIVADA,10.43
CIAPETRO,28/06/2023,GASOLINA ADITIVADA,5.89
CIAPETRO,27/06/2023,ETANOL,3.38
CIAPETRO,28/06/2023,GASOLINA,5.57
CIAPETRO,22/06/2023,GASOLINA,5.19
CIAPETRO,28/06/2023,DIESEL,5.04
CIAPETRO,29/06/2023,GASOLINA ADITIVADA,5.3
CIAPETRO,26/06/2023,DIESEL S10,9.68
CIAPETRO,26/06/2023,DIESEL,9.58
CIAPETRO,26/06/2023,GASOLINA,10.32
CIAPETRO,27/06/2023,GASOLINA,4.89
CIAPETRO,22/06/2023,GASOLINA ADITIVADA,5.29
