Bandeira,Data da Coleta,Produto,Valor de Venda
PETROBAHIA,17/05/2023,DIESEL S10,6.59
PETROBAHIA,17/05/2023,GASOLINA ADITIVADA,5.19
PETROBAHIA,11/05/2023,GASOLINA ADITIVADA,5.19
PETROBAHIA,10/05/2023,GASOLINA,5.29
PETROBAHIA,24/05/2023,DIESEL S10,11.58
PETROBAHIA,11/05/2023,DIESEL S10,6.59
PETROBAHIA,08/05/2023,DIESEL,5.03
PETROBAHIA,18/05/2023,GASOLINA,16.22
PETROBAHIA,10/05/2023,GNV,4.09
PETROBAHIA,22/05/2023,GASOLINA ADITIVADA,5.68
PETROBAHIA,10/05/2023,DIESEL S10,4.76
PETROBAHIA,25/05/2023,ETANOL,3.96
PETROBAHIA,04/05/2023,DIESEL,5.03
PETROBAHIA,08/05/2023,ETANOL,4.74
PETROBAHIA,18/05/2023,ETANOL,13.02
PETROBAHIA,18/05/2023,DIESEL S10,14.53
PETROBAHIA,08/05/2023,DIESEL S10,5.03
PETROBAHIA,25/05/2023,DIESEL S10,4.66
PETROBAHIA,24/05/2023,DIESEL,4.89
PETROBAHIA,25/05/2023,DIESEL,4.56
PETROBAHIA,24/05/2023,GASOLINA,10.48
PETROBAHIA,11/05/2023,ETANOL,4.19
PETROBAHIA,17/05/2023,GASOLINA,5.19
PETROBAHIA,18/05/2023,GNV,4.09
PETROBAHIA,24/05/2023,GASOLINA ADITIVADA,5.19
PETROBAHIA,25/05/2023,GNV,4.09
PETROBAHIA,03/05/2023,GNV,4.29
PETROBAHIA,22/05/2023,GASOLINA,5.68
PETROBAHIA,30/05/2023,DIESEL S10,26.52
PETROBAHIA,31/05/2023,ETANOL,4.29
PETROBAHIA,05/06/2023,ETANOL,4.49
PETROBAHIA,30/05/2023,DIESEL,19.63
PETROBAHIA,05/06/2023,DIESEL,5.59
PETROBAHIA,08/06/2023,DIESEL,4.72
PETROBAHIA,13/06/2023,ETANOL,3.96
PETROBAHIA,13/06/2023,DIESEL S10,4.66
PETROBAHIA,12/06/2023,DIESEL,10.31
PETROBAHIA,30/05/2023,ETANOL,22.03
PETROBAHIA,23/05/2023,GASOLINA,5.29
PETROBAHIA,08/06/2023,ETANOL,4.74
PETROBAHIA,12/06/2023,DIESEL S10,10.51
PETROBAHIA,07/06/2023,DIESEL S10,9.65
PETROBAHIA,08/06/2023,DIESEL S10,4.82
PETROBAHIA,12/06/2023,ETANOL,9.23
PETROBAHIA,14/06/2023,ETANOL,8.81
PETROBAHIA,14/06/2023,GASOLINA ADITIVADA,5.56
PETROBAHIA,13/06/2023,GNV,3.99
PETROBAHIA,23/05/2023,ETANOL,4.49
PETROBAHIA,31/05/2023,DIESEL,4.89
PETROBAHIA,30/05/2023,GNV,3.99
PETROBAHIA,07/06/2023,DIESEL,9.45
PETROBAHIA,08/06/2023,GASOLINA,5.98
PETROBAHIA,05/06/2023,DIESEL S10,5.69
PETROBAHIA,23/05/2023,GASOLINA ADITIVADA,5.29
PETROBAHIA,31/05/2023,DIESEL S10,4.99
PETROBAHIA,05/06/2023,GASOLINA ADITIVADA,5.29
PETROBAHIA,23/05/2023,DIESEL S10,5.69
PETROBAHIA,14/06/2023,DIESEL S10,11.58
PETROBAHIA,07/06/2023,ETANOL,8.55
PETROBAHIA,31/05/2023,GASOLINA,5.29
PETROBAHIA,12/06/2023,GASOLINA,11.27
PETROBAHIA,07/06/2023,GASOLINA,10.76
PETROBAHIA,30/05/2023,GASOLINA,26.32
PETROBAHIA,05/06/2023,GASOLINA,5.29
PETROBAHIA,14/06/2023,DIESEL,4.89
PETROBAHIA,13/06/2023,DIESEL,4.56
PETROBAHIA,23/05/2023,DIESEL,5.59
PETROBAHIA,12/06/2023,GASOLINA ADITIVADA,11.27
PETROBAHIA,14/06/2023,GASOLINA,11.35
PETROBAHIA,07/06/2023,GNV,3.99
PETROBAHIA,30/05/2023,GASOLINA ADITIVADA,10.48
PETROBAHIA,13/06/2023,GASOLINA,4.97
PETROBAHIA,08/06/2023,GASOLINA ADITIVADA,5.98
PETROBAHIA,28/06/2023,GASOLINA,5.52
PETROBAHIA,22/06/2023,GASOLINA ADITIVADA,5.98
PETROBAHIA,26/06/2023,DIESEL S10,4.82
PETROBAHIA,28/06/2023,GASOLINA ADITIVADA,5.52
PETROBAHIA,20/06/2023,DIESEL,9.45
PETROBAHIA,26/06/2023,ETANOL,4.74
PETROBAHIA,27/06/2023,DIESEL,9.35
PETROBAHIA,26/06/2023,DIESEL,4.72
PETROBAHIA,26/06/2023,GASOLINA ADITIVADA,5.98
PETROBAHIA,27/06/2023,ETANOL,8.55
PETROBAHIA,22/06/2023,ETANOL,4.74
PETROBAHIA,20/06/2023,DIESEL S10,9.65
PETROBAHIA,21/06/2023,GASOLINA,5.52
PETROBAHIA,27/06/2023,GNV,3.99
PETROBAHIA,20/06/2023,ETANOL,8.55
PETROBAHIA,21/06/2023,DIESEL S10,6.59
PETROBAHIA,20/06/2023,GNV,3.99
PETROBAHIA,22/06/2023,GASOLINA,5.98
PETROBAHIA,20/06/2023,GASOLINA,10.76
PETROBAHIA,28/06/2023,ETANOL,4.22
PETROBAHIA,27/06/2023,GASOLINA,10.98
PETROBAHIA,26/06/2023,GASOLINA,5.98
PETROBAHIA,21/06/2023,GASOLINA ADITIVADA,5.52
PETROBAHIA,27/06/2023,DIESEL S10,9.55
PETROBAHIA,22/06/2023,DIESEL S10,4.82
PETROBAHIA,22/06/2023,DIESEL,4.72
PETROBAHIA,28/06/2023,DIESEL S10,6.59
