Bandeira,Data da Coleta,Produto,Valor de Venda
MAXSUL,10/05/2023,GASOLINA ADITIVADA,11.08
MAXSUL,18/05/2023,GASOLINA ADITIVADA,5.59
MAXSUL,08/05/2023,ETANOL,4.69
MAXSUL,24/05/2023,DIESEL,5.42
MAXSUL,08/05/2023,DIESEL,5.69
MAXSUL,18/05/2023,DIESEL S10,5.62
MAXSUL,15/05/2023,ETANOL,4.69
MAXSUL,10/05/2023,DIESEL S10,16.39
MAXSUL,11/05/2023,GASOLINA ADITIVADA,5.51
MAXSUL,15/05/2023,GASOLINA,5.49
MAXSUL,18/05/2023,DIESEL,5.42
MAXSUL,17/05/2023,GASOLINA,5.29
MAXSUL,10/05/2023,GASOLINA,16.49
MAXSUL,11/05/2023,DIESEL,5.06
MAXSUL,08/05/2023,DIESEL S10,5.79
MAXSUL,01/05/2023,DIESEL S10,11.11
MAXSUL,11/05/2023,GASOLINA,5.51
MAXSUL,09/05/2023,GASOLINA ADITIVADA,10.78
MAXSUL,23/05/2023,DIESEL,11.07
MAXSUL,23/05/2023,DIESEL S10,16.13
MAXSUL,24/05/2023,GASOLINA,5.39
MAXSUL,11/05/2023,DIESEL S10,5.11
MAXSUL,15/06/2023,GASOLINA ADITIVADA,5.17
MAXSUL,30/05/2023,GASOLINA ADITIVADA,10.32
MAXSUL,08/06/2023,DIESEL,5.42
MAXSUL,06/06/2023,DIESEL,9.56
MAXSUL,01/06/2023,DIESEL S10,5.62
MAXSUL,29/05/2023,ETANOL,4.69
MAXSUL,05/06/2023,ETANOL,4.62
MAXSUL,14/06/2023,DIESEL,4.83
MAXSUL,31/05/2023,GASOLINA ADITIVADA,10.58
MAXSUL,08/06/2023,ETANOL,4.49
MAXSUL,30/05/2023,ETANOL,3.59
MAXSUL,14/06/2023,DIESEL S10,4.88
MAXSUL,29/05/2023,GASOLINA,5.29
MAXSUL,08/06/2023,GASOLINA ADITIVADA,5.79
MAXSUL,30/05/2023,DIESEL S10,14.85
MAXSUL,31/05/2023,GASOLINA,10.48
MAXSUL,07/06/2023,GASOLINA ADITIVADA,5.39
MAXSUL,06/06/2023,GASOLINA,16.68
MAXSUL,13/06/2023,DIESEL S10,4.97
MAXSUL,06/06/2023,DIESEL S10,19.84
MAXSUL,06/06/2023,GASOLINA ADITIVADA,21.97
MAXSUL,05/06/2023,DIESEL,5.19
MAXSUL,12/06/2023,DIESEL S10,11.01
MAXSUL,06/06/2023,ETANOL,3.59
MAXSUL,05/06/2023,GASOLINA ADITIVADA,5.66
MAXSUL,08/06/2023,DIESEL S10,5.62
MAXSUL,12/06/2023,GASOLINA,11.45
MAXSUL,12/06/2023,DIESEL,5.19
MAXSUL,13/06/2023,GASOLINA ADITIVADA,5.45
MAXSUL,07/06/2023,DIESEL S10,4.99
MAXSUL,13/06/2023,GASOLINA,5.45
MAXSUL,31/05/2023,DIESEL S10,10.26
MAXSUL,14/06/2023,GASOLINA,5.51
MAXSUL,15/06/2023,ETANOL,3.59
MAXSUL,29/05/2023,GASOLINA ADITIVADA,10.05
MAXSUL,30/05/2023,DIESEL,4.83
MAXSUL,07/06/2023,GASOLINA,5.19
MAXSUL,01/06/2023,ETANOL,4.49
MAXSUL,12/06/2023,ETANOL,9.74
MAXSUL,12/06/2023,GASOLINA ADITIVADA,11.58
MAXSUL,29/05/2023,DIESEL,5.19
MAXSUL,01/06/2023,GASOLINA,5.59
MAXSUL,30/05/2023,GASOLINA,10.5
MAXSUL,05/06/2023,GASOLINA,5.56
MAXSUL,01/06/2023,DIESEL,5.42
MAXSUL,13/06/2023,DIESEL,4.93
MAXSUL,14/06/2023,GASOLINA ADITIVADA,5.51
MAXSUL,15/06/2023,DIESEL S10,5.09
MAXSUL,19/06/2023,ETANOL,3.49
MAXSUL,26/06/2023,DIESEL S10,5.09
MAXSUL,21/06/2023,DIESEL S10,5.09
MAXSUL,20/06/2023,GASOLINA,21.95
MAXSUL,21/06/2023,GASOLINA ADITIVADA,5.29
MAXSUL,26/06/2023,DIESEL,5.09
MAXSUL,27/06/2023,DIESEL S10,10.27
MAXSUL,20/06/2023,DIESEL,14.52
MAXSUL,27/06/2023,DIESEL,10.02
MAXSUL,28/06/2023,GASOLINA ADITIVADA,11.07
MAXSUL,27/06/2023,ETANOL,4.49
MAXSUL,28/06/2023,DIESEL S10,9.74
MAXSUL,21/06/2023,GASOLINA,5.19
MAXSUL,27/06/2023,GASOLINA ADITIVADA,5.41
MAXSUL,28/06/2023,GASOLINA,11.07
MAXSUL,19/06/2023,DIESEL S10,5.09
MAXSUL,27/06/2023,GASOLINA,11.1
MAXSUL,20/06/2023,DIESEL S10,14.52
MAXSUL,19/06/2023,GASOLINA ADITIVADA,5.07
MAXSUL,26/06/2023,GASOLINA ADITIVADA,10.98
MAXSUL,20/06/2023,ETANOL,4.59
MAXSUL,20/06/2023,GASOLINA ADITIVADA,22.05
MAXSUL,26/06/2023,ETANOL,4.49
MAXSUL,26/06/2023,GASOLINA,10.78
