Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
S,RS,PASSO FUNDO,STT - COMERCIO DE COMBUSTIVEIS LTDA,10.984.271/0001-82,AVENIDA SETE DE SETEMBRO,220,,CENTRO,99010-121,GASOLINA,06/06/2023,5.39,,R$ / litro,VIBRA ENERGIA,2023-06-06,6,2023,2023-11-23
SE,SP,COSMOPOLIS,AUTO POSTO AM NOBILE LTDA,10.567.952/0001-45,RUA RAMOS DE AZEVEDO,532,,CENTRO,13150-025,ETANOL,06/06/2023,3.39,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,COSMOPOLIS,AUTO POSTO AM NOBILE LTDA,10.567.952/0001-45,RUA RAMOS DE AZEVEDO,532,,CENTRO,13150-025,GASOLINA,06/06/2023,4.99,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO VICENTE,AUTO POSTO NAUTICA FREI GASPAR LTDA,10.559.732/0001-70,RUA FREI GASPAR,3304,,CIDADE NAUTICA,11350-000,ETANOL,06/06/2023,3.59,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO VICENTE,AUTO POSTO NAUTICA FREI GASPAR LTDA,10.559.732/0001-70,RUA FREI GASPAR,3304,,CIDADE NAUTICA,11350-000,DIESEL,06/06/2023,4.93,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO VICENTE,AUTO POSTO NAUTICA FREI GASPAR LTDA,10.559.732/0001-70,RUA FREI GASPAR,3304,,CIDADE NAUTICA,11350-000,GASOLINA ADITIVADA,06/06/2023,5.39,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SAO VICENTE,AUTO POSTO NAUTICA FREI GASPAR LTDA,10.559.732/0001-70,RUA FREI GASPAR,3304,,CIDADE NAUTICA,11350-000,GASOLINA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,PORANGATU,J. M. DA SILVA & FILHOS LTDA,33.360.405/0002-70,AVENIDA BRASILIA,359,QUADRA1                   LOTE  0                   SALA  1,VILA CAVALCANTE,76550-000,ETANOL,06/06/2023,3.88,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,PORANGATU,J. M. DA SILVA & FILHOS LTDA,33.360.405/0002-70,AVENIDA BRASILIA,359,QUADRA1                   LOTE  0                   SALA  1,VILA CAVALCANTE,76550-000,DIESEL,06/06/2023,4.9,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,PORANGATU,J. M. DA SILVA & FILHOS LTDA,33.360.405/0002-70,AVENIDA BRASILIA,359,QUADRA1                   LOTE  0                   SALA  1,VILA CAVALCANTE,76550-000,GASOLINA,06/06/2023,5.69,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,RJ,NITEROI,POSTO SERRA DA TIRIRICA LTDA,07.698.006/0001-23,ESTRADA FRANCISCO DA CRUZ NUNES,S/N,,ITAIPU,24350-310,ETANOL,06/06/2023,3.99,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,RJ,NITEROI,POSTO SERRA DA TIRIRICA LTDA,07.698.006/0001-23,ESTRADA FRANCISCO DA CRUZ NUNES,S/N,,ITAIPU,24350-310,DIESEL S10,06/06/2023,4.89,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,RJ,NITEROI,POSTO SERRA DA TIRIRICA LTDA,07.698.006/0001-23,ESTRADA FRANCISCO DA CRUZ NUNES,S/N,,ITAIPU,24350-310,GASOLINA ADITIVADA,06/06/2023,5.29,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
