Bandeira,Data da Coleta,Produto,Valor de Venda
EQUADOR,04/04/2023,GASOLINA,11.18
EQUADOR,27/03/2023,DIESEL,6.22
EQUADOR,22/03/2023,GASOLINA,23.84
EQUADOR,27/03/2023,ETANOL,17.76
EQUADOR,04/04/2023,DIESEL,6.0
EQUADOR,22/03/2023,DIESEL,19.35
EQUADOR,22/03/2023,GASOLINA ADITIVADA,12.21
EQUADOR,03/04/2023,GASOLINA,24.92
EQUADOR,28/03/2023,DIESEL,6.1
EQUADOR,28/03/2023,GASOLINA ADITIVADA,5.39
EQUADOR,10/04/2023,ETANOL,4.89
EQUADOR,10/04/2023,DIESEL S10,32.48
EQUADOR,29/03/2023,GASOLINA,5.74
EQUADOR,03/04/2023,DIESEL,6.12
EQUADOR,03/04/2023,DIESEL S10,24.45
EQUADOR,26/04/2023,GASOLINA,17.14
EQUADOR,11/04/2023,GASOLINA,17.33
EQUADOR,26/04/2023,DIESEL,18.85
EQUADOR,17/04/2023,GASOLINA,25.22
EQUADOR,27/04/2023,DIESEL S10,7.19
EQUADOR,11/04/2023,DIESEL S10,18.69
EQUADOR,01/05/2023,GASOLINA,19.77
EQUADOR,10/04/2023,DIESEL,6.12
EQUADOR,19/04/2023,DIESEL S10,21.18
EQUADOR,17/04/2023,DIESEL S10,25.15
EQUADOR,17/04/2023,GASOLINA ADITIVADA,25.41
EQUADOR,03/05/2023,DIESEL,38.03
EQUADOR,24/04/2023,GASOLINA ADITIVADA,25.41
EQUADOR,11/04/2023,DIESEL,12.12
EQUADOR,04/05/2023,GASOLINA,19.28
EQUADOR,01/05/2023,GASOLINA ADITIVADA,19.92
EQUADOR,27/04/2023,GASOLINA,6.55
EQUADOR,03/05/2023,DIESEL S10,30.92
EQUADOR,01/05/2023,DIESEL S10,18.27
EQUADOR,26/04/2023,DIESEL S10,18.95
EQUADOR,12/04/2023,DIESEL S10,14.27
EQUADOR,24/04/2023,DIESEL,13.28
EQUADOR,03/05/2023,GASOLINA ADITIVADA,22.58
EQUADOR,26/04/2023,ETANOL,9.78
EQUADOR,01/05/2023,ETANOL,4.99
EQUADOR,12/04/2023,GASOLINA,12.73
EQUADOR,12/04/2023,DIESEL,6.74
EQUADOR,03/05/2023,GASOLINA,35.09
EQUADOR,11/04/2023,GASOLINA ADITIVADA,11.54
EQUADOR,24/04/2023,GASOLINA,38.35
EQUADOR,19/04/2023,GASOLINA,19.33
EQUADOR,17/04/2023,ETANOL,14.87
EQUADOR,04/05/2023,DIESEL S10,21.18
EQUADOR,24/04/2023,DIESEL S10,31.46
EQUADOR,11/04/2023,ETANOL,4.89
EQUADOR,26/04/2023,GASOLINA ADITIVADA,11.5
EQUADOR,24/04/2023,ETANOL,4.99
EQUADOR,17/04/2023,DIESEL,6.12
EQUADOR,16/05/2023,GASOLINA,16.69
EQUADOR,10/05/2023,GASOLINA ADITIVADA,6.25
EQUADOR,18/05/2023,DIESEL,12.84
EQUADOR,22/05/2023,GASOLINA ADITIVADA,19.02
EQUADOR,09/05/2023,GASOLINA ADITIVADA,16.89
EQUADOR,23/05/2023,GASOLINA ADITIVADA,22.59
EQUADOR,16/05/2023,ETANOL,9.68
EQUADOR,16/05/2023,DIESEL S10,11.81
EQUADOR,09/05/2023,DIESEL S10,29.83
EQUADOR,16/05/2023,GASOLINA ADITIVADA,16.89
EQUADOR,15/05/2023,GASOLINA,19.77
EQUADOR,22/05/2023,GASOLINA,18.87
EQUADOR,11/05/2023,DIESEL S10,7.49
EQUADOR,17/05/2023,DIESEL,14.82
EQUADOR,10/05/2023,GASOLINA,18.62
EQUADOR,15/05/2023,DIESEL S10,16.17
EQUADOR,23/05/2023,ETANOL,9.68
EQUADOR,08/05/2023,GASOLINA ADITIVADA,19.92
EQUADOR,09/05/2023,DIESEL,23.66
EQUADOR,24/05/2023,DIESEL,12.38
EQUADOR,18/05/2023,GASOLINA,19.53
EQUADOR,24/05/2023,GASOLINA ADITIVADA,5.83
EQUADOR,11/05/2023,GASOLINA,6.89
EQUADOR,23/05/2023,GASOLINA,40.88
EQUADOR,17/05/2023,GASOLINA,24.66
EQUADOR,10/05/2023,DIESEL S10,14.9
EQUADOR,24/05/2023,DIESEL S10,5.74
EQUADOR,23/05/2023,DIESEL S10,36.67
EQUADOR,25/05/2023,DIESEL S10,12.98
EQUADOR,25/05/2023,GASOLINA,13.03
EQUADOR,08/05/2023,DIESEL S10,17.07
EQUADOR,17/05/2023,DIESEL S10,26.38
EQUADOR,16/05/2023,DIESEL,17.57
EQUADOR,22/05/2023,ETANOL,4.59
EQUADOR,15/05/2023,ETANOL,4.59
EQUADOR,22/05/2023,DIESEL S10,15.57
EQUADOR,09/05/2023,ETANOL,9.78
EQUADOR,03/05/2023,ETANOL,9.78
EQUADOR,15/05/2023,GASOLINA ADITIVADA,19.92
EQUADOR,18/05/2023,GASOLINA ADITIVADA,6.09
EQUADOR,24/05/2023,GASOLINA,11.47
EQUADOR,08/05/2023,GASOLINA,19.77
EQUADOR,10/05/2023,DIESEL,21.81
EQUADOR,09/05/2023,GASOLINA,28.32
EQUADOR,23/05/2023,DIESEL,37.72
EQUADOR,17/05/2023,GASOLINA ADITIVADA,6.25
EQUADOR,08/05/2023,ETANOL,4.59
EQUADOR,18/05/2023,DIESEL S10,13.43
EQUADOR,08/06/2023,GASOLINA,12.58
EQUADOR,13/06/2023,ETANOL,4.59
EQUADOR,15/06/2023,DIESEL,13.8
EQUADOR,30/05/2023,DIESEL,31.48
EQUADOR,29/05/2023,DIESEL S10,15.57
EQUADOR,05/06/2023,DIESEL S10,26.54
EQUADOR,30/05/2023,GASOLINA ADITIVADA,17.35
EQUADOR,21/06/2023,DIESEL S10,24.78
EQUADOR,13/06/2023,DIESEL,22.6
EQUADOR,06/06/2023,DIESEL S10,6.99
EQUADOR,08/06/2023,DIESEL S10,12.58
EQUADOR,14/06/2023,GASOLINA ADITIVADA,6.13
EQUADOR,30/05/2023,GASOLINA,29.08
EQUADOR,06/06/2023,GASOLINA,6.1
EQUADOR,21/06/2023,GASOLINA ADITIVADA,6.1
EQUADOR,06/06/2023,DIESEL,6.95
EQUADOR,31/05/2023,GASOLINA ADITIVADA,11.82
EQUADOR,12/06/2023,GASOLINA ADITIVADA,18.12
EQUADOR,29/05/2023,GASOLINA ADITIVADA,18.12
EQUADOR,12/06/2023,DIESEL S10,20.86
EQUADOR,31/05/2023,DIESEL,11.31
EQUADOR,14/06/2023,DIESEL S10,10.93
EQUADOR,14/06/2023,GASOLINA,11.73
EQUADOR,15/06/2023,GASOLINA ADITIVADA,6.1
EQUADOR,05/06/2023,ETANOL,9.48
EQUADOR,14/06/2023,DIESEL,10.88
EQUADOR,21/06/2023,DIESEL,20.49
EQUADOR,31/05/2023,ETANOL,4.89
EQUADOR,29/05/2023,ETANOL,4.59
EQUADOR,29/05/2023,GASOLINA,17.97
EQUADOR,12/06/2023,GASOLINA,24.11
EQUADOR,30/05/2023,DIESEL S10,19.43
EQUADOR,05/06/2023,DIESEL,5.62
EQUADOR,13/06/2023,GASOLINA,28.68
EQUADOR,15/06/2023,GASOLINA,11.95
EQUADOR,13/06/2023,GASOLINA ADITIVADA,16.42
EQUADOR,05/06/2023,GASOLINA,30.19
EQUADOR,31/05/2023,GASOLINA,30.1
EQUADOR,15/06/2023,DIESEL S10,13.9
EQUADOR,05/06/2023,GASOLINA ADITIVADA,24.3
EQUADOR,21/06/2023,GASOLINA,29.77
EQUADOR,13/06/2023,DIESEL S10,21.76
EQUADOR,31/05/2023,DIESEL S10,29.25
EQUADOR,12/06/2023,ETANOL,4.59
EQUADOR,28/06/2023,DIESEL,26.14
EQUADOR,19/06/2023,GASOLINA,17.97
EQUADOR,27/06/2023,ETANOL,4.89
EQUADOR,20/06/2023,DIESEL,11.97
EQUADOR,19/06/2023,ETANOL,4.49
EQUADOR,27/06/2023,DIESEL,11.97
EQUADOR,26/06/2023,GASOLINA,17.97
EQUADOR,20/06/2023,DIESEL S10,5.48
EQUADOR,29/06/2023,GASOLINA,5.34
EQUADOR,22/06/2023,GASOLINA ADITIVADA,5.44
EQUADOR,29/06/2023,DIESEL,5.2
EQUADOR,27/06/2023,GASOLINA,25.43
EQUADOR,29/06/2023,DIESEL S10,5.22
EQUADOR,27/06/2023,DIESEL S10,18.06
EQUADOR,20/06/2023,GASOLINA,12.85
EQUADOR,22/06/2023,GASOLINA,17.97
EQUADOR,20/06/2023,GASOLINA ADITIVADA,6.08
EQUADOR,27/06/2023,GASOLINA ADITIVADA,6.08
EQUADOR,29/06/2023,GASOLINA ADITIVADA,5.44
EQUADOR,19/06/2023,GASOLINA ADITIVADA,18.12
EQUADOR,26/06/2023,ETANOL,4.49
EQUADOR,26/06/2023,GASOLINA ADITIVADA,18.12
EQUADOR,22/06/2023,DIESEL,10.89
EQUADOR,28/06/2023,DIESEL S10,24.93
EQUADOR,28/06/2023,GASOLINA,29.71
EQUADOR,28/06/2023,GASOLINA ADITIVADA,6.1
EQUADOR,26/06/2023,DIESEL S10,15.37
EQUADOR,19/06/2023,DIESEL S10,15.57
EQUADOR,20/06/2023,ETANOL,4.89
EQUADOR,22/06/2023,DIESEL S10,17.95
