Bandeira,Data da Coleta,Produto,Valor de Venda
ATLÂNTICA,11/05/2023,DIESEL,5.09
ATLÂNTICA,09/05/2023,DIESEL S10,5.46
ATLÂNTICA,15/05/2023,ETANOL,4.75
ATLÂNTICA,11/05/2023,GASOLINA ADITIVADA,12.45
ATLÂNTICA,24/05/2023,GNV,5.37
ATLÂNTICA,22/05/2023,DIESEL,4.99
ATLÂNTICA,16/05/2023,GASOLINA ADITIVADA,17.94
ATLÂNTICA,10/05/2023,GASOLINA,28.03
ATLÂNTICA,09/05/2023,DIESEL,5.39
ATLÂNTICA,24/05/2023,ETANOL,9.62
ATLÂNTICA,15/05/2023,DIESEL,5.39
ATLÂNTICA,09/05/2023,GASOLINA,5.29
ATLÂNTICA,02/05/2023,ETANOL,4.69
ATLÂNTICA,10/05/2023,DIESEL S10,23.55
ATLÂNTICA,25/05/2023,GASOLINA ADITIVADA,5.96
ATLÂNTICA,24/05/2023,GASOLINA ADITIVADA,16.33
ATLÂNTICA,04/05/2023,GASOLINA ADITIVADA,5.83
ATLÂNTICA,08/05/2023,ETANOL,4.69
ATLÂNTICA,22/05/2023,GASOLINA,10.17
ATLÂNTICA,11/05/2023,GASOLINA,12.25
ATLÂNTICA,16/05/2023,DIESEL S10,23.45
ATLÂNTICA,02/05/2023,DIESEL,16.25
ATLÂNTICA,05/06/2023,GASOLINA ADITIVADA,21.72
ATLÂNTICA,15/06/2023,GASOLINA,11.48
ATLÂNTICA,29/05/2023,GASOLINA ADITIVADA,10.94
ATLÂNTICA,14/06/2023,ETANOL,4.93
ATLÂNTICA,15/06/2023,DIESEL S10,10.33
ATLÂNTICA,31/05/2023,GASOLINA,5.29
ATLÂNTICA,05/06/2023,GASOLINA,21.72
ATLÂNTICA,20/06/2023,GASOLINA ADITIVADA,16.06
ATLÂNTICA,30/05/2023,GASOLINA,15.53
ATLÂNTICA,05/06/2023,ETANOL,9.08
ATLÂNTICA,14/06/2023,DIESEL S10,5.42
ATLÂNTICA,05/06/2023,DIESEL,4.87
ATLÂNTICA,15/06/2023,GASOLINA ADITIVADA,11.8
ATLÂNTICA,06/06/2023,GASOLINA ADITIVADA,6.17
ATLÂNTICA,13/06/2023,GASOLINA,16.09
ATLÂNTICA,01/06/2023,GASOLINA,5.82
ATLÂNTICA,06/06/2023,DIESEL S10,4.89
ATLÂNTICA,15/06/2023,DIESEL,4.88
ATLÂNTICA,13/06/2023,GASOLINA ADITIVADA,16.29
ATLÂNTICA,15/06/2023,ETANOL,4.45
ATLÂNTICA,29/05/2023,DIESEL S10,4.99
ATLÂNTICA,29/05/2023,GASOLINA,10.88
ATLÂNTICA,31/05/2023,GASOLINA ADITIVADA,5.29
ATLÂNTICA,08/06/2023,GASOLINA ADITIVADA,6.19
ATLÂNTICA,05/06/2023,DIESEL S10,15.87
ATLÂNTICA,14/06/2023,GASOLINA ADITIVADA,6.09
ATLÂNTICA,20/06/2023,DIESEL S10,10.68
ATLÂNTICA,01/06/2023,DIESEL S10,4.89
ATLÂNTICA,08/06/2023,GASOLINA,5.99
ATLÂNTICA,14/06/2023,GNV,5.37
ATLÂNTICA,31/05/2023,DIESEL S10,5.71
ATLÂNTICA,30/05/2023,GASOLINA ADITIVADA,10.34
ATLÂNTICA,30/05/2023,ETANOL,9.08
ATLÂNTICA,13/06/2023,DIESEL S10,10.88
ATLÂNTICA,13/06/2023,ETANOL,9.08
ATLÂNTICA,20/06/2023,ETANOL,9.08
ATLÂNTICA,08/06/2023,DIESEL,4.79
ATLÂNTICA,06/06/2023,GASOLINA,6.17
ATLÂNTICA,01/06/2023,GASOLINA ADITIVADA,5.82
ATLÂNTICA,29/05/2023,GNV,5.37
ATLÂNTICA,29/05/2023,ETANOL,4.93
ATLÂNTICA,29/05/2023,DIESEL,10.29
ATLÂNTICA,12/06/2023,GASOLINA ADITIVADA,5.34
ATLÂNTICA,12/06/2023,GASOLINA,5.34
ATLÂNTICA,12/06/2023,DIESEL,4.85
ATLÂNTICA,14/06/2023,GASOLINA,6.09
ATLÂNTICA,20/06/2023,GASOLINA,15.86
ATLÂNTICA,30/05/2023,DIESEL S10,11.18
ATLÂNTICA,12/06/2023,DIESEL S10,4.89
ATLÂNTICA,19/06/2023,DIESEL S10,20.51
ATLÂNTICA,22/06/2023,DIESEL,4.66
ATLÂNTICA,28/06/2023,GASOLINA,5.64
ATLÂNTICA,28/06/2023,DIESEL,4.66
ATLÂNTICA,19/06/2023,DIESEL,4.79
ATLÂNTICA,28/06/2023,DIESEL S10,5.06
ATLÂNTICA,22/06/2023,DIESEL S10,5.18
ATLÂNTICA,27/06/2023,ETANOL,13.53
ATLÂNTICA,19/06/2023,GASOLINA ADITIVADA,22.31
ATLÂNTICA,27/06/2023,GASOLINA,26.33
ATLÂNTICA,27/06/2023,DIESEL,4.79
ATLÂNTICA,21/06/2023,GASOLINA,5.78
ATLÂNTICA,28/06/2023,GASOLINA ADITIVADA,5.84
ATLÂNTICA,22/06/2023,GASOLINA,5.79
ATLÂNTICA,22/06/2023,GASOLINA ADITIVADA,5.99
ATLÂNTICA,27/06/2023,DIESEL S10,20.88
ATLÂNTICA,19/06/2023,GNV,5.37
ATLÂNTICA,19/06/2023,ETANOL,9.38
ATLÂNTICA,21/06/2023,GASOLINA ADITIVADA,5.78
ATLÂNTICA,27/06/2023,GASOLINA ADITIVADA,26.94
ATLÂNTICA,19/06/2023,GASOLINA,22.14
