Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
MG,09/01/2023,ETANOL,VIBRA ENERGIA,4.01
MG,17/01/2023,DIESEL,IPIRANGA,6.14
MG,26/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.16
MG,17/01/2023,DIESEL,RAIZEN,6.15
MG,26/01/2023,DIESEL S10,ALESAT,6.59
MG,05/01/2023,GASOLINA ADITIVADA,ALESAT,5.48
MG,11/01/2023,GASOLINA ADITIVADA,BRANCA,4.96
MG,25/01/2023,DIESEL S10,RIO BRANCO,6.26
MG,11/01/2023,ETANOL,VIBRA ENERGIA,3.86
MG,20/01/2023,DIESEL S10,VIBRA ENERGIA,6.12
MG,23/01/2023,DIESEL S10,ALESAT,6.31
MG,03/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.23
MG,02/01/2023,ETANOL,IPIRANGA,4.18
MG,04/01/2023,ETANOL,BRANCA,3.92
MG,18/01/2023,GASOLINA,BRANCA,4.83
MG,19/01/2023,GASOLINA,VIBRA ENERGIA,4.9
MG,18/01/2023,DIESEL,IPIRANGA,6.24
MG,25/01/2023,ETANOL,IPIRANGA,3.85
MG,09/01/2023,GASOLINA ADITIVADA,ALESAT,5.21
MG,25/01/2023,DIESEL,CIAPETRO,5.84
MG,09/01/2023,GNV,BRANCA,4.85
MG,25/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.25
MG,17/01/2023,GASOLINA,BRANCA,4.86
MG,16/01/2023,ETANOL,BRANCA,3.77
MG,05/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.24
MG,12/01/2023,GASOLINA,ALESAT,4.99
MG,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.17
MG,16/01/2023,DIESEL S10,RAIZEN,6.27
MG,09/01/2023,DIESEL S10,BRANCA,6.25
MG,18/01/2023,DIESEL,CIAPETRO,5.84
MG,05/01/2023,DIESEL,BRANCA,6.17
MG,23/01/2023,DIESEL,VIBRA ENERGIA,6.12
MG,17/01/2023,GNV,ALESAT,5.12
MG,23/01/2023,DIESEL,BRANCA,5.97
MG,03/01/2023,DIESEL S10,RAIZEN,6.29
MG,09/01/2023,GASOLINA,ALESAT,5.0
MG,23/01/2023,ETANOL,ALESAT,3.93
MG,26/01/2023,DIESEL,ALESAT,6.12
MG,04/01/2023,GASOLINA ADITIVADA,BRANCA,5.03
MG,18/01/2023,GASOLINA,RAIZEN,4.94
MG,24/01/2023,ETANOL,CIAPETRO,3.46
MG,04/01/2023,ETANOL,IPIRANGA,3.98
MG,13/01/2023,DIESEL S10,IPIRANGA,6.39
MG,03/01/2023,DIESEL S10,ALESAT,6.41
MG,05/01/2023,DIESEL S10,VIBRA ENERGIA,6.48
MG,05/01/2023,GASOLINA,VIBRA ENERGIA,4.98
MG,16/01/2023,GASOLINA,BRANCA,4.85
MG,16/01/2023,GASOLINA,ALESAT,4.96
MG,25/01/2023,DIESEL S10,IPIRANGA,6.36
MG,19/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.11
MG,26/01/2023,DIESEL,VIBRA ENERGIA,6.15
MG,03/01/2023,ETANOL,BRANCA,3.89
MG,03/01/2023,DIESEL,BRANCA,6.09
MG,04/01/2023,GASOLINA ADITIVADA,ALESAT,5.09
MG,11/01/2023,DIESEL S10,RAIZEN,6.13
MG,18/01/2023,GNV,VIBRA ENERGIA,5.11
MG,17/01/2023,GASOLINA,TOTALENERGIES,4.99
MG,03/01/2023,GASOLINA ADITIVADA,RAIZEN,5.36
MG,11/01/2023,DIESEL S10,BRANCA,6.27
MG,17/01/2023,GNV,RAIZEN,4.85
MG,24/01/2023,DIESEL S10,IPIRANGA,6.21
MG,19/01/2023,DIESEL,BRANCA,6.19
MG,16/01/2023,GNV,IPIRANGA,4.89
MG,03/01/2023,ETANOL,RAIZEN,4.04
MG,17/01/2023,DIESEL,VIBRA ENERGIA,6.3
MG,18/01/2023,ETANOL,IPIRANGA,4.06
MG,26/01/2023,GASOLINA,ALESAT,5.23
MG,10/01/2023,DIESEL S10,RAIZEN,6.24
MG,09/01/2023,DIESEL,IPIRANGA,6.29
MG,19/01/2023,GASOLINA ADITIVADA,RAIZEN,5.25
MG,20/01/2023,GASOLINA,VIBRA ENERGIA,4.97
MG,25/01/2023,DIESEL,ALESAT,6.19
MG,24/01/2023,GASOLINA,TOTALENERGIES,4.99
MG,02/01/2023,DIESEL,VIBRA ENERGIA,6.18
MG,17/01/2023,ETANOL,TOTALENERGIES,3.99
MG,02/01/2023,DIESEL S10,BRANCA,6.37
MG,05/01/2023,GASOLINA ADITIVADA,RAIZEN,5.37
MG,04/01/2023,GASOLINA,BRANCA,4.96
MG,12/01/2023,DIESEL S10,RAIZEN,6.52
MG,16/01/2023,GASOLINA ADITIVADA,BRANCA,4.93
MG,23/01/2023,GASOLINA,IPIRANGA,4.95
MG,23/01/2023,GASOLINA,VIBRA ENERGIA,4.9
MG,25/01/2023,DIESEL,RAIZEN,6.22
MG,24/01/2023,GASOLINA,CIAPETRO,4.58
MG,10/01/2023,DIESEL S10,VIBRA ENERGIA,6.38
MG,12/01/2023,DIESEL S10,VIBRA ENERGIA,6.44
MG,17/01/2023,DIESEL S10,VIBRA ENERGIA,6.33
MG,16/01/2023,DIESEL S10,TOTALENERGIES,6.3
MG,02/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.22
MG,10/01/2023,GASOLINA,VIBRA ENERGIA,5.02
MG,11/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.12
MG,16/01/2023,DIESEL S10,RIO BRANCO,6.26
MG,16/01/2023,DIESEL,VIBRA ENERGIA,6.13
MG,17/01/2023,GASOLINA ADITIVADA,BRANCA,4.96
MG,20/01/2023,GASOLINA,BRANCA,4.95
MG,26/01/2023,GASOLINA,BRANCA,4.92
MG,12/01/2023,DIESEL S10,IPIRANGA,6.56
MG,18/01/2023,ETANOL,CIAPETRO,3.68
MG,17/01/2023,GNV,VIBRA ENERGIA,4.94
MG,24/01/2023,DIESEL S10,ALESAT,6.24
MG,03/01/2023,DIESEL,RAIZEN,6.22
MG,09/01/2023,GASOLINA,BRANCA,4.92
MG,19/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.09
MG,13/01/2023,GASOLINA,BRANCA,4.71
MG,17/01/2023,DIESEL,ALESAT,6.18
MG,24/01/2023,DIESEL S10,VIBRA ENERGIA,6.28
MG,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.21
MG,26/01/2023,GASOLINA ADITIVADA,ALESAT,5.44
MG,10/01/2023,ETANOL,VIBRA ENERGIA,4.0
MG,16/01/2023,DIESEL,IPIRANGA,6.31
MG,24/01/2023,ETANOL,VIBRA ENERGIA,3.86
MG,26/01/2023,GASOLINA,RAIZEN,5.15
MG,05/01/2023,GASOLINA,RIO BRANCO,5.15
MG,03/01/2023,GASOLINA,ALESAT,4.99
MG,24/01/2023,DIESEL S10,TOTALENERGIES,6.19
MG,05/01/2023,GASOLINA,ALESAT,5.19
MG,17/01/2023,GASOLINA,RAIZEN,4.93
MG,20/01/2023,GASOLINA ADITIVADA,RAIZEN,5.31
MG,05/01/2023,DIESEL S10,RIO BRANCO,6.26
MG,10/01/2023,DIESEL,BRANCA,6.01
MG,10/01/2023,DIESEL S10,RIO BRANCO,6.26
MG,25/01/2023,DIESEL S10,BRANCA,6.17
MG,25/01/2023,ETANOL,RIO BRANCO,3.96
MG,10/01/2023,DIESEL S10,ALESAT,6.38
MG,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.13
MG,17/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.1
MG,16/01/2023,DIESEL S10,ALESAT,6.31
MG,10/01/2023,DIESEL S10,BRANCA,6.19
MG,09/01/2023,GASOLINA,VIBRA ENERGIA,4.93
MG,17/01/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.15
MG,24/01/2023,DIESEL S10,BRANCA,6.16
MG,11/01/2023,ETANOL,IPIRANGA,3.85
MG,17/01/2023,GASOLINA ADITIVADA,ALESAT,5.22
MG,03/01/2023,GASOLINA ADITIVADA,ALESAT,5.15
MG,05/01/2023,GASOLINA,TOTALENERGIES,5.17
MG,09/01/2023,DIESEL S10,RAIZEN,6.37
MG,04/01/2023,ETANOL,ALESAT,4.04
MG,24/01/2023,GASOLINA,BRANCA,4.82
MG,09/01/2023,DIESEL,VIBRA ENERGIA,6.19
MG,18/01/2023,GASOLINA,CIAPETRO,4.68
MG,18/01/2023,GASOLINA,IPIRANGA,5.05
MG,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.07
MG,02/01/2023,GASOLINA,IPIRANGA,5.44
MG,09/01/2023,DIESEL,RAIZEN,6.33
MG,16/01/2023,ETANOL,ALESAT,3.89
MG,25/01/2023,DIESEL,IPIRANGA,6.31
MG,13/01/2023,ETANOL,VIBRA ENERGIA,4.12
MG,18/01/2023,DIESEL S10,IPIRANGA,6.34
MG,25/01/2023,ETANOL,VIBRA ENERGIA,3.95
MG,04/01/2023,DIESEL S10,VIBRA ENERGIA,6.44
MG,04/01/2023,GASOLINA,ALESAT,4.96
MG,02/01/2023,ETANOL,ALESAT,4.05
MG,02/01/2023,GASOLINA,VIBRA ENERGIA,5.12
MG,11/01/2023,ETANOL,BRANCA,3.78
MG,11/01/2023,DIESEL,BRANCA,6.19
MG,23/01/2023,ETANOL,BRANCA,3.8
MG,10/01/2023,DIESEL S10,IPIRANGA,6.32
MG,09/01/2023,ETANOL,ALESAT,4.01
MG,16/01/2023,ETANOL,VIBRA ENERGIA,3.94
MG,23/01/2023,DIESEL,RAIZEN,6.13
MG,02/01/2023,ETANOL,BRANCA,4.02
MG,09/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.14
MG,02/01/2023,GASOLINA ADITIVADA,RAIZEN,5.47
MG,12/01/2023,DIESEL S10,ALESAT,6.43
MG,13/01/2023,DIESEL S10,RAIZEN,6.33
MG,20/01/2023,ETANOL,RAIZEN,3.94
MG,24/01/2023,GASOLINA ADITIVADA,RAIZEN,5.11
MG,25/01/2023,DIESEL,BRANCA,6.02
MG,19/01/2023,DIESEL S10,VIBRA ENERGIA,6.39
MG,17/01/2023,GASOLINA,CIAPETRO,4.78
MG,05/01/2023,DIESEL,RAIZEN,6.34
MG,05/01/2023,DIESEL,RIO BRANCO,6.18
MG,10/01/2023,DIESEL,IPIRANGA,6.22
MG,18/01/2023,DIESEL,RAIZEN,6.09
MG,20/01/2023,GASOLINA ADITIVADA,ALESAT,4.97
MG,26/01/2023,DIESEL,IPIRANGA,6.15
MG,03/01/2023,GASOLINA,BRANCA,4.96
MG,03/01/2023,GASOLINA,CIAPETRO,4.88
MG,12/01/2023,DIESEL,BRANCA,6.23
MG,17/01/2023,DIESEL S10,RAIZEN,6.18
MG,10/01/2023,GASOLINA ADITIVADA,BRANCA,5.05
