Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,28/02/2023,GASOLINA,108.16
SABBÁ,21/02/2023,DIESEL,19.88
SABBÁ,08/03/2023,GASOLINA ADITIVADA,94.48
SABBÁ,28/02/2023,ETANOL,48.08
SABBÁ,16/03/2023,DIESEL S10,38.41
SABBÁ,01/03/2023,ETANOL,13.81
SABBÁ,03/03/2023,DIESEL S10,7.2
SABBÁ,09/03/2023,ETANOL,34.86
SABBÁ,28/02/2023,DIESEL S10,98.01
SABBÁ,09/03/2023,GASOLINA ADITIVADA,45.88
SABBÁ,02/03/2023,GASOLINA,29.24
SABBÁ,16/03/2023,GASOLINA ADITIVADA,45.44
SABBÁ,09/03/2023,DIESEL S10,24.86
SABBÁ,28/02/2023,GASOLINA ADITIVADA,90.94
SABBÁ,13/03/2023,DIESEL S10,36.96
SABBÁ,13/03/2023,GASOLINA ADITIVADA,35.65
SABBÁ,15/03/2023,DIESEL,42.87
SABBÁ,21/02/2023,GASOLINA ADITIVADA,16.88
SABBÁ,16/03/2023,GASOLINA,55.05
SABBÁ,15/03/2023,ETANOL,33.29
SABBÁ,13/03/2023,GASOLINA,44.42
SABBÁ,09/03/2023,DIESEL,38.08
SABBÁ,15/03/2023,DIESEL S10,42.26
SABBÁ,13/03/2023,ETANOL,17.53
SABBÁ,01/03/2023,GASOLINA,38.88
SABBÁ,06/03/2023,GASOLINA ADITIVADA,44.05
SABBÁ,14/03/2023,DIESEL,62.36
SABBÁ,22/03/2023,GASOLINA,122.94
SABBÁ,03/03/2023,GASOLINA,16.45
SABBÁ,02/03/2023,DIESEL,25.83
SABBÁ,16/03/2023,DIESEL,51.32
SABBÁ,01/03/2023,GASOLINA ADITIVADA,28.99
SABBÁ,13/03/2023,DIESEL,12.65
SABBÁ,27/02/2023,ETANOL,32.05
SABBÁ,21/02/2023,ETANOL,3.87
SABBÁ,06/03/2023,GASOLINA,47.95
SABBÁ,03/03/2023,GASOLINA ADITIVADA,5.59
SABBÁ,14/03/2023,GASOLINA,74.97
SABBÁ,07/03/2023,DIESEL S10,55.68
SABBÁ,15/03/2023,GASOLINA ADITIVADA,65.36
SABBÁ,14/03/2023,GASOLINA ADITIVADA,71.83
SABBÁ,02/03/2023,DIESEL S10,31.75
SABBÁ,28/02/2023,DIESEL,80.37
SABBÁ,21/02/2023,DIESEL S10,12.82
SABBÁ,08/03/2023,DIESEL S10,91.3
SABBÁ,06/03/2023,DIESEL S10,31.52
SABBÁ,07/03/2023,GASOLINA ADITIVADA,59.63
SABBÁ,27/02/2023,DIESEL,49.92
SABBÁ,02/03/2023,ETANOL,9.64
SABBÁ,21/02/2023,GASOLINA,16.23
SABBÁ,14/03/2023,ETANOL,22.26
