Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
PB,04/01/2023,GASOLINA,VIBRA ENERGIA,4.53
PB,18/01/2023,ETANOL,RAIZEN,3.59
PB,17/01/2023,GASOLINA,FEDERAL ENERGIA,4.65
PB,04/01/2023,DIESEL,IPIRANGA,6.45
PB,11/01/2023,ETANOL,VIBRA ENERGIA,3.72
PB,11/01/2023,GASOLINA,BRANCA,4.77
PB,09/01/2023,DIESEL S10,ALESAT,6.64
PB,24/01/2023,ETANOL,RAIZEN,3.74
PB,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.04
PB,02/01/2023,GNV,RAIZEN,4.64
PB,18/01/2023,GASOLINA ADITIVADA,BRANCA,4.99
PB,03/01/2023,DIESEL,IPIRANGA,6.27
PB,24/01/2023,GNV,VIBRA ENERGIA,4.44
PB,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.03
PB,04/01/2023,ETANOL,RAIZEN,3.59
PB,10/01/2023,GASOLINA,BRANCA,4.94
PB,17/01/2023,DIESEL S10,IPIRANGA,6.35
PB,17/01/2023,ETANOL,FEDERAL ENERGIA,3.89
PB,09/01/2023,GASOLINA,RAIZEN,4.75
PB,16/01/2023,GNV,VIBRA ENERGIA,4.44
PB,23/01/2023,ETANOL,FAN,4.11
PB,11/01/2023,ETANOL,BRANCA,3.85
PB,25/01/2023,ETANOL,RAIZEN,3.69
PB,23/02/2023,DIESEL S10,ALESAT,5.97
PB,21/02/2023,GASOLINA ADITIVADA,BRANCA,5.29
PB,23/02/2023,GNV,RAIZEN,4.24
PB,20/02/2023,GASOLINA,FAN,4.95
PB,13/02/2023,ETANOL,IPIRANGA,3.98
PB,20/02/2023,DIESEL,FAN,6.05
PB,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,4.99
PB,07/02/2023,DIESEL,IPIRANGA,6.44
PB,31/01/2023,GASOLINA ADITIVADA,FAN,5.09
PB,06/02/2023,GASOLINA ADITIVADA,FAN,4.99
PB,01/02/2023,DIESEL S10,BRANCA,6.79
PB,30/01/2023,ETANOL,ALESAT,3.69
PB,13/02/2023,GASOLINA,ALESAT,4.97
PB,08/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.02
PB,23/02/2023,ETANOL,VIBRA ENERGIA,3.98
PB,23/02/2023,ETANOL,IPIRANGA,3.94
PB,31/01/2023,GASOLINA ADITIVADA,DISLUB,5.09
PB,23/02/2023,DIESEL S10,VIBRA ENERGIA,6.26
PB,22/02/2023,DIESEL S10,IPIRANGA,6.09
PB,20/02/2023,GASOLINA ADITIVADA,FEDERAL ENERGIA,4.75
PB,06/02/2023,DIESEL,RAIZEN,6.08
PB,14/02/2023,ETANOL,TEMAPE,4.19
PB,30/01/2023,GASOLINA ADITIVADA,BRANCA,4.86
PB,09/02/2023,GASOLINA,ALESAT,4.79
PB,23/02/2023,GASOLINA,VIBRA ENERGIA,4.96
PB,01/02/2023,GASOLINA ADITIVADA,BRANCA,5.09
PB,09/02/2023,GASOLINA,TEMAPE,4.96
PB,23/02/2023,DIESEL S10,RAIZEN,6.1
PB,14/02/2023,DIESEL S10,BRANCA,5.97
PB,31/01/2023,GASOLINA,DISLUB,5.09
PB,21/02/2023,DIESEL S10,BRANCA,6.31
PB,13/02/2023,ETANOL,VIBRA ENERGIA,4.0
PB,08/02/2023,DIESEL S10,BRANCA,6.68
PB,22/02/2023,ETANOL,VIBRA ENERGIA,4.39
PB,30/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.08
PB,06/02/2023,GASOLINA,RAIZEN,4.83
PB,13/02/2023,ETANOL,RAIZEN,3.98
PB,13/02/2023,DIESEL S10,VIBRA ENERGIA,6.29
PB,15/02/2023,GNV,BRANCA,4.5
PB,01/02/2023,ETANOL,BRANCA,3.95
PB,06/02/2023,GNV,BRANCA,4.64
PB,09/02/2023,DIESEL S10,ALESAT,6.29
PB,21/02/2023,DIESEL,BRANCA,6.36
PB,30/01/2023,GNV,ALESAT,4.44
PB,09/02/2023,ETANOL,IPIRANGA,3.78
PB,23/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.14
PB,23/02/2023,GASOLINA ADITIVADA,RAIZEN,5.22
PB,20/02/2023,GASOLINA ADITIVADA,FAN,4.99
PB,30/01/2023,ETANOL,BRANCA,3.69
PB,06/02/2023,DIESEL,FAN,6.27
PB,07/02/2023,GASOLINA,ALESAT,5.38
PB,30/01/2023,ETANOL,IPIRANGA,3.68
PB,09/02/2023,GASOLINA,IPIRANGA,4.79
PB,13/02/2023,GNV,BRANCA,4.64
PB,31/01/2023,DIESEL,ALESAT,6.95
PB,06/02/2023,DIESEL S10,FAN,6.37
PB,30/01/2023,DIESEL S10,BRANCA,6.25
PB,06/02/2023,GASOLINA ADITIVADA,BRANCA,4.93
PB,15/02/2023,ETANOL,BRANCA,3.94
PB,23/02/2023,GASOLINA,BRANCA,4.95
PB,15/02/2023,GASOLINA,IPIRANGA,4.82
PB,13/02/2023,DIESEL S10,IPIRANGA,6.22
PB,15/02/2023,DIESEL,IPIRANGA,6.06
PB,22/02/2023,DIESEL S10,VIBRA ENERGIA,6.49
PB,01/02/2023,ETANOL,RAIZEN,3.69
PB,31/01/2023,ETANOL,FEDERAL ENERGIA,3.89
PB,13/02/2023,ETANOL,ALESAT,3.69
PB,30/01/2023,DIESEL,RAIZEN,6.08
PB,31/01/2023,DIESEL S10,FAN,6.37
PB,23/02/2023,GASOLINA,IPIRANGA,4.94
PB,13/02/2023,GASOLINA,FAN,4.97
PB,23/02/2023,DIESEL S10,BRANCA,6.14
PB,30/01/2023,ETANOL,RAIZEN,3.71
PB,30/01/2023,GASOLINA,IPIRANGA,4.86
PB,31/01/2023,ETANOL,DISLUB,4.14
PB,31/01/2023,ETANOL,IPIRANGA,3.81
PB,06/02/2023,GASOLINA ADITIVADA,DISLUB,5.09
PB,31/01/2023,GASOLINA,IPIRANGA,4.83
PB,31/01/2023,GNV,BRANCA,5.07
PB,08/02/2023,ETANOL,BRANCA,3.95
PB,08/02/2023,DIESEL,BRANCA,6.47
PB,31/01/2023,DIESEL,FEDERAL ENERGIA,6.09
PB,31/01/2023,ETANOL,BRANCA,3.8
PB,09/02/2023,ETANOL,BRANCA,3.86
PB,14/02/2023,GASOLINA,TEMAPE,4.87
PB,13/02/2023,DIESEL,RAIZEN,5.82
PB,09/02/2023,DIESEL,ALESAT,6.29
PB,13/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.17
PB,08/02/2023,GASOLINA,BRANCA,5.05
PB,13/02/2023,DIESEL,IPIRANGA,6.27
PB,13/02/2023,GASOLINA ADITIVADA,BRANCA,5.03
PB,06/02/2023,DIESEL S10,IPIRANGA,6.39
PB,09/02/2023,GNV,IPIRANGA,4.5
