Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,ETANOL,07/03/2023,4.49,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,DIESEL,07/03/2023,5.7,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,07.183.283/0001-01,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260-000,GASOLINA,07/03/2023,5.8,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POÇOES DERIVADOS DE PETROLEO LTDA,05.799.060/0001-30,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260-000,ETANOL,07/03/2023,4.49,,R$ / litro,IPIRANGA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POÇOES DERIVADOS DE PETROLEO LTDA,05.799.060/0001-30,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260-000,DIESEL S10,07/03/2023,5.8,,R$ / litro,IPIRANGA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POÇOES DERIVADOS DE PETROLEO LTDA,05.799.060/0001-30,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260-000,DIESEL,07/03/2023,5.7,,R$ / litro,IPIRANGA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POÇOES DERIVADOS DE PETROLEO LTDA,05.799.060/0001-30,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260-000,GASOLINA,07/03/2023,5.8,,R$ / litro,IPIRANGA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,ETANOL,07/03/2023,4.49,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,DIESEL S10,07/03/2023,5.75,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
NE,BA,POCOES,POSTO E HOTEL PITUBA LTDA,14.986.103/0001-87,RODOVIA BR 116,S/N,"KM    766,620",SEDE,45260-000,DIESEL,07/03/2023,5.65,,R$ / litro,BRANCA,2023-07-03,7,2023,2023-11-23
