Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RR,20/02/2023,GASOLINA,VIBRA ENERGIA,5.54
RR,30/01/2023,DIESEL,BRANCA,7.04
RR,21/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,31/01/2023,GASOLINA ADITIVADA,BRANCA,5.49
RR,06/02/2023,DIESEL S10,BRANCA,7.18
RR,14/02/2023,GASOLINA,BRANCA,5.59
RR,21/02/2023,DIESEL S10,VIBRA ENERGIA,7.19
RR,07/02/2023,ETANOL,BRANCA,4.85
RR,31/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.58
RR,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.67
RR,28/02/2023,GASOLINA ADITIVADA,BRANCA,5.65
RR,28/02/2023,DIESEL,VIBRA ENERGIA,7.06
RR,28/02/2023,DIESEL S10,BRANCA,7.18
RR,06/03/2023,ETANOL,VIBRA ENERGIA,4.79
RR,06/03/2023,DIESEL S10,BRANCA,7.09
RR,13/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,13/03/2023,GASOLINA,BRANCA,6.09
RR,06/03/2023,DIESEL,BRANCA,7.05
RR,07/03/2023,DIESEL,VIBRA ENERGIA,7.17
RR,13/03/2023,DIESEL S10,VIBRA ENERGIA,7.01
RR,14/03/2023,DIESEL S10,VIBRA ENERGIA,7.01
RR,28/02/2023,DIESEL S10,VIBRA ENERGIA,7.12
RR,14/03/2023,ETANOL,VIBRA ENERGIA,4.99
RR,14/03/2023,GASOLINA,BRANCA,6.09
RR,07/03/2023,DIESEL S10,BRANCA,7.05
RR,27/02/2023,GASOLINA ADITIVADA,BRANCA,5.7
RR,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.66
RR,06/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,01/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.59
RR,14/03/2023,DIESEL S10,BRANCA,7.09
