Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SE,23/03/2023,GASOLINA ADITIVADA,BRANCA,5.39
SE,30/03/2023,GNV,IPIRANGA,4.48
SE,28/03/2023,ETANOL,TOTALENERGIES,3.99
SE,04/04/2023,ETANOL,BRANCA,3.86
SE,06/04/2023,GNV,BRANCA,4.68
SE,06/04/2023,DIESEL S10,RIO BRANCO,6.19
SE,11/04/2023,DIESEL S10,IPIRANGA,5.9
SE,12/04/2023,ETANOL,VIBRA ENERGIA,4.07
SE,30/03/2023,DIESEL,VIBRA ENERGIA,5.87
SE,27/03/2023,DIESEL,ATLÂNTICA,5.41
SE,28/03/2023,GASOLINA,RIO BRANCO,5.44
SE,06/04/2023,GASOLINA ADITIVADA,ALESAT,5.67
SE,06/04/2023,GASOLINA ADITIVADA,BRANCA,5.34
SE,14/04/2023,DIESEL,BRANCA,5.68
SE,14/04/2023,DIESEL,IPIRANGA,5.85
SE,05/04/2023,GNV,ALESAT,4.69
SE,22/03/2023,GNV,BRANCA,4.51
SE,23/03/2023,GASOLINA,TOTALENERGIES,5.54
SE,23/03/2023,GASOLINA ADITIVADA,ATLÂNTICA,6.27
SE,07/04/2023,GASOLINA,RAIZEN,5.99
SE,13/04/2023,DIESEL S10,RAIZEN,5.85
SE,22/03/2023,ETANOL,RAIZEN,3.91
SE,22/03/2023,GNV,IPIRANGA,4.43
SE,03/04/2023,DIESEL,D`MAIS,5.49
SE,06/04/2023,ETANOL,TOTALENERGIES,4.29
SE,11/04/2023,DIESEL,BRANCA,5.58
SE,22/03/2023,GNV,RAIZEN,4.43
SE,06/04/2023,GNV,VIBRA ENERGIA,4.67
SE,21/03/2023,DIESEL,ALESAT,5.89
SE,27/03/2023,GASOLINA ADITIVADA,BRANCA,5.42
SE,29/03/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.57
SE,11/04/2023,DIESEL,IPIRANGA,5.72
SE,24/03/2023,DIESEL S10,VIBRA ENERGIA,6.44
SE,28/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.73
SE,20/03/2023,GASOLINA,ATLÂNTICA,5.82
SE,27/03/2023,GNV,ALESAT,4.59
SE,05/04/2023,ETANOL,RAIZEN,3.95
SE,27/03/2023,GNV,BRANCA,4.82
SE,04/04/2023,ETANOL,VIBRA ENERGIA,4.11
SE,12/04/2023,DIESEL S10,VIBRA ENERGIA,5.96
SE,23/03/2023,GASOLINA,ATLÂNTICA,6.27
SE,30/03/2023,GASOLINA,IPIRANGA,5.48
SE,12/04/2023,GNV,VIBRA ENERGIA,4.71
SE,14/04/2023,ETANOL,IPIRANGA,3.96
SE,05/04/2023,GNV,RAIZEN,4.53
SE,03/04/2023,GASOLINA,IPIRANGA,5.41
SE,14/04/2023,GASOLINA,IPIRANGA,5.52
SE,22/03/2023,GASOLINA,TOTALENERGIES,5.43
SE,04/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.67
SE,04/04/2023,DIESEL,BRANCA,5.64
SE,10/04/2023,DIESEL S10,ALESAT,5.82
SE,21/03/2023,GASOLINA,ALESAT,5.46
SE,28/03/2023,GASOLINA,RAIZEN,5.41
SE,29/03/2023,GNV,IPIRANGA,4.29
SE,30/03/2023,GASOLINA ADITIVADA,D`MAIS,5.05
SE,04/04/2023,GASOLINA,BRANCA,5.22
SE,10/04/2023,ETANOL,BRANCA,3.91
SE,23/03/2023,ETANOL,RAIZEN,3.88
SE,04/04/2023,DIESEL,VIBRA ENERGIA,5.94
SE,03/04/2023,GASOLINA,TOTALENERGIES,4.99
SE,12/04/2023,DIESEL,VIBRA ENERGIA,5.75
SE,12/04/2023,GASOLINA ADITIVADA,BRANCA,5.36
SE,22/03/2023,ETANOL,TOTALENERGIES,4.09
SE,23/03/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.59
SE,04/04/2023,GNV,BRANCA,4.56
SE,12/04/2023,GASOLINA,TAURUS,5.47
SE,20/03/2023,ETANOL,PETROBRASIL,3.57
SE,13/04/2023,DIESEL S10,BRANCA,5.72
SE,10/04/2023,DIESEL,ALESAT,5.72
SE,21/03/2023,GASOLINA,CIAPETRO,5.26
SE,29/03/2023,DIESEL S10,RAIZEN,5.85
SE,07/04/2023,ETANOL,VIBRA ENERGIA,4.21
SE,03/04/2023,ETANOL,TOTALENERGIES,3.49
SE,11/04/2023,GNV,IPIRANGA,4.55
SE,23/03/2023,DIESEL,ALESAT,6.02
SE,12/04/2023,GASOLINA,VIBRA ENERGIA,5.51
SE,23/03/2023,DIESEL,RAIZEN,5.83
SE,07/04/2023,DIESEL,IPIRANGA,5.84
SE,13/04/2023,DIESEL,IPIRANGA,5.81
SE,07/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.11
SE,13/04/2023,GASOLINA,VIBRA ENERGIA,5.64
SE,11/04/2023,GASOLINA ADITIVADA,ALESAT,5.64
SE,21/03/2023,DIESEL S10,CIAPETRO,6.09
SE,27/03/2023,ETANOL,VIBRA ENERGIA,4.07
SE,29/03/2023,GNV,ALESAT,4.69
SE,07/04/2023,GASOLINA,VIBRA ENERGIA,5.85
SE,03/04/2023,DIESEL S10,TOTALENERGIES,5.89
SE,20/03/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.29
SE,28/03/2023,GNV,RAIZEN,4.4
SE,11/04/2023,DIESEL S10,ATLÂNTICA,5.82
SE,11/04/2023,ETANOL,ALESAT,4.03
SE,20/03/2023,GNV,RAIZEN,4.59
SE,27/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.63
SE,11/04/2023,DIESEL S10,ALESAT,5.99
SE,14/04/2023,DIESEL S10,IPIRANGA,5.88
SE,20/03/2023,DIESEL S10,TOTALENERGIES,5.89
SE,29/03/2023,ETANOL,ALESAT,3.99
SE,03/04/2023,DIESEL,BRANCA,5.65
SE,12/04/2023,DIESEL S10,ALESAT,6.01
SE,28/03/2023,DIESEL,IPIRANGA,5.86
SE,03/04/2023,GASOLINA,D`MAIS,4.96
SE,06/04/2023,GNV,TOTALENERGIES,4.26
SE,10/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.67
SE,22/03/2023,ETANOL,ALESAT,3.9
SE,13/04/2023,DIESEL S10,VIBRA ENERGIA,5.93
SE,21/03/2023,GNV,IPIRANGA,4.6
SE,27/03/2023,GASOLINA,IPIRANGA,5.38
SE,30/03/2023,DIESEL S10,D`MAIS,5.59
SE,04/04/2023,DIESEL S10,BRANCA,5.78
SE,06/04/2023,GASOLINA,RIO BRANCO,5.59
SE,13/04/2023,ETANOL,ALESAT,3.98
SE,24/03/2023,DIESEL S10,IPIRANGA,5.99
SE,06/04/2023,DIESEL S10,RAIZEN,5.82
SE,05/04/2023,GASOLINA ADITIVADA,RAIZEN,5.71
SE,07/04/2023,DIESEL S10,IPIRANGA,5.94
SE,10/04/2023,GNV,RAIZEN,4.49
SE,21/03/2023,GASOLINA ADITIVADA,ALESAT,5.67
SE,22/03/2023,GASOLINA,PETROBRASIL,5.39
SE,27/03/2023,GASOLINA,ALESAT,5.42
SE,23/03/2023,ETANOL,IPIRANGA,3.89
SE,27/03/2023,ETANOL,ATLÂNTICA,4.66
SE,06/04/2023,GASOLINA,IPIRANGA,5.53
SE,27/03/2023,GASOLINA,PETROBRASIL,4.97
SE,05/04/2023,GASOLINA,PETROBRASIL,5.47
SE,10/04/2023,GASOLINA,VIBRA ENERGIA,5.48
SE,30/03/2023,DIESEL S10,VIBRA ENERGIA,5.98
SE,04/04/2023,GASOLINA,RAIZEN,5.45
SE,31/03/2023,GASOLINA,BRANCA,5.15
SE,04/04/2023,DIESEL S10,VIBRA ENERGIA,5.97
SE,12/04/2023,DIESEL,TAURUS,5.73
SE,24/03/2023,GASOLINA ADITIVADA,RAIZEN,5.78
SE,29/03/2023,GNV,BRANCA,4.73
SE,13/04/2023,GNV,IPIRANGA,4.32
SE,03/04/2023,DIESEL,CIAPETRO,5.87
SE,10/04/2023,DIESEL,BRANCA,5.58
SE,07/04/2023,DIESEL,RAIZEN,5.89
SE,05/04/2023,GASOLINA,RIO BRANCO,5.46
SE,12/04/2023,GASOLINA,BRANCA,5.22
SE,24/03/2023,GASOLINA ADITIVADA,BRANCA,5.67
SE,27/03/2023,GASOLINA,RAIZEN,5.37
SE,04/04/2023,ETANOL,ATLÂNTICA,4.54
SE,05/04/2023,GASOLINA ADITIVADA,ALESAT,5.63
SE,12/04/2023,GASOLINA,ALESAT,5.42
SE,20/03/2023,GASOLINA,D`MAIS,5.19
SE,29/03/2023,DIESEL,BRANCA,5.69
SE,06/04/2023,DIESEL S10,BRANCA,5.73
SE,24/03/2023,ETANOL,BRANCA,4.1
SE,28/03/2023,DIESEL,BRANCA,5.68
SE,27/03/2023,ETANOL,CIAPETRO,3.76
SE,06/04/2023,GASOLINA,VIBRA ENERGIA,5.59
SE,04/04/2023,DIESEL S10,RAIZEN,5.88
SE,10/04/2023,DIESEL S10,D`MAIS,5.59
SE,20/03/2023,GNV,IPIRANGA,4.66
SE,30/03/2023,DIESEL,TOTALENERGIES,5.99
SE,12/04/2023,GASOLINA ADITIVADA,RAIZEN,5.71
SE,22/03/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.51
SE,28/03/2023,GNV,BRANCA,4.53
SE,28/03/2023,DIESEL S10,ALESAT,5.95
SE,24/03/2023,GNV,IPIRANGA,5.65
SE,30/03/2023,DIESEL S10,BRANCA,5.73
SE,06/04/2023,ETANOL,IPIRANGA,3.97
SE,05/04/2023,DIESEL S10,ATLÂNTICA,5.54
SE,10/04/2023,ETANOL,PETROBRASIL,3.49
SE,23/03/2023,GNV,IPIRANGA,4.52
SE,21/03/2023,DIESEL,RIO BRANCO,5.94
SE,29/03/2023,GASOLINA,VIBRA ENERGIA,5.51
SE,13/04/2023,DIESEL,RAIZEN,5.82
SE,28/03/2023,GASOLINA,BRANCA,5.21
SE,30/03/2023,GASOLINA,TOTALENERGIES,5.44
SE,06/04/2023,ETANOL,ALESAT,3.96
SE,27/03/2023,DIESEL,ALESAT,5.83
SE,06/04/2023,DIESEL,ALESAT,5.82
SE,22/03/2023,GASOLINA ADITIVADA,PETROBRASIL,5.39
SE,27/03/2023,GASOLINA,CIAPETRO,5.22
SE,05/04/2023,DIESEL,ATLÂNTICA,5.48
SE,04/04/2023,DIESEL S10,IPIRANGA,5.95
SE,22/03/2023,DIESEL S10,TOTALENERGIES,5.57
SE,29/03/2023,DIESEL S10,BRANCA,5.78
SE,23/03/2023,GASOLINA,IPIRANGA,5.49
SE,20/03/2023,DIESEL S10,RAIZEN,5.88
SE,24/03/2023,DIESEL,RAIZEN,5.97
SE,05/04/2023,DIESEL S10,RAIZEN,5.89
SE,05/04/2023,GNV,IPIRANGA,4.77
SE,13/04/2023,DIESEL S10,ALESAT,5.99
SE,13/04/2023,ETANOL,RAIZEN,3.92
SE,23/03/2023,DIESEL,BRANCA,5.69
SE,21/03/2023,GASOLINA ADITIVADA,RIO BRANCO,5.44
SE,30/03/2023,GASOLINA,ATLÂNTICA,6.27
SE,28/03/2023,DIESEL S10,RIO BRANCO,5.89
SE,23/03/2023,GASOLINA,RAIZEN,5.47
SE,24/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.39
SE,05/04/2023,ETANOL,ATLÂNTICA,4.32
SE,05/04/2023,DIESEL,ALESAT,5.72
SE,11/04/2023,DIESEL,RAIZEN,5.74
SE,10/04/2023,GASOLINA,IPIRANGA,5.45
SE,14/04/2023,ETANOL,BRANCA,3.85
SE,31/03/2023,GASOLINA ADITIVADA,BRANCA,5.39
SE,07/04/2023,GASOLINA,IPIRANGA,5.97
SE,27/03/2023,DIESEL S10,PETROBRASIL,5.69
SE,06/04/2023,DIESEL S10,VIBRA ENERGIA,5.87
SE,04/04/2023,GNV,IPIRANGA,4.59
SE,13/04/2023,DIESEL,ALESAT,5.73
SE,10/04/2023,ETANOL,TOTALENERGIES,3.94
SE,12/04/2023,GASOLINA,RAIZEN,5.45
SE,30/03/2023,GASOLINA ADITIVADA,ATLÂNTICA,6.27
SE,06/04/2023,ETANOL,RIO BRANCO,3.99
SE,21/03/2023,DIESEL,ATLÂNTICA,5.53
SE,07/04/2023,GASOLINA ADITIVADA,RAIZEN,6.29
SE,30/03/2023,DIESEL,RAIZEN,5.69
SE,30/03/2023,DIESEL S10,TOTALENERGIES,5.89
SE,22/03/2023,DIESEL,TAURUS,5.77
SE,21/03/2023,ETANOL,RIO BRANCO,3.92
SE,10/04/2023,DIESEL,D`MAIS,5.49
SE,12/04/2023,DIESEL S10,TAURUS,5.77
SE,29/03/2023,DIESEL S10,TOTALENERGIES,5.57
SE,12/04/2023,DIESEL S10,BRANCA,5.71
SE,23/03/2023,ETANOL,ALESAT,4.0
SE,27/03/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.29
SE,06/04/2023,DIESEL,RAIZEN,5.67
SE,05/04/2023,GASOLINA ADITIVADA,RIO BRANCO,5.46
SE,03/04/2023,ETANOL,IPIRANGA,3.85
SE,03/04/2023,DIESEL,IPIRANGA,5.76
SE,06/04/2023,GNV,IPIRANGA,4.61
SE,11/04/2023,DIESEL S10,BRANCA,5.72
SE,23/03/2023,GNV,VIBRA ENERGIA,4.85
SE,28/03/2023,DIESEL,RIO BRANCO,5.79
SE,24/03/2023,GNV,VIBRA ENERGIA,5.42
SE,29/03/2023,ETANOL,BRANCA,3.89
SE,10/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.69
SE,11/04/2023,GASOLINA ADITIVADA,BRANCA,5.4
SE,10/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.38
SE,28/03/2023,DIESEL,VIBRA ENERGIA,5.77
SE,28/03/2023,GASOLINA,TOTALENERGIES,5.49
SE,04/04/2023,GASOLINA,VIBRA ENERGIA,5.47
SE,29/03/2023,GASOLINA ADITIVADA,BRANCA,5.36
SE,05/04/2023,ETANOL,TOTALENERGIES,4.09
SE,10/04/2023,GASOLINA,RAIZEN,5.38
SE,20/03/2023,DIESEL S10,ATLÂNTICA,5.79
SE,06/04/2023,ETANOL,VIBRA ENERGIA,4.06
SE,03/04/2023,GASOLINA ADITIVADA,ALESAT,5.56
SE,10/04/2023,DIESEL S10,VIBRA ENERGIA,5.89
SE,27/03/2023,DIESEL S10,BRANCA,5.78
SE,27/03/2023,GASOLINA ADITIVADA,ALESAT,5.64
SE,28/03/2023,GNV,IPIRANGA,4.71
SE,24/03/2023,GASOLINA,VIBRA ENERGIA,6.07
SE,22/03/2023,GNV,ALESAT,4.47
SE,27/03/2023,GASOLINA ADITIVADA,RAIZEN,5.73
SE,13/04/2023,DIESEL S10,IPIRANGA,5.91
SE,29/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
SE,29/03/2023,ETANOL,IPIRANGA,3.9
SE,13/04/2023,GASOLINA,ALESAT,5.43
SE,27/03/2023,GNV,IPIRANGA,4.66
SE,03/04/2023,DIESEL S10,RAIZEN,5.85
SE,10/04/2023,DIESEL,IPIRANGA,5.77
SE,22/03/2023,DIESEL,ALESAT,5.95
SE,21/03/2023,DIESEL,CIAPETRO,5.99
SE,28/03/2023,ETANOL,RAIZEN,3.94
SE,05/04/2023,GASOLINA ADITIVADA,BRANCA,5.39
SE,03/04/2023,GNV,VIBRA ENERGIA,4.63
SE,05/04/2023,ETANOL,RIO BRANCO,3.94
SE,05/04/2023,DIESEL S10,ALESAT,5.79
SE,06/04/2023,GNV,RAIZEN,4.99
SE,24/03/2023,ETANOL,RAIZEN,4.31
SE,29/03/2023,GASOLINA,RAIZEN,5.35
SE,29/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.62
SE,13/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.79
SE,10/04/2023,DIESEL,CIAPETRO,5.75
SE,27/03/2023,DIESEL,IPIRANGA,5.82
SE,27/03/2023,ETANOL,ALESAT,3.94
SE,20/03/2023,DIESEL S10,PETROBRASIL,5.69
SE,03/04/2023,GASOLINA ADITIVADA,D`MAIS,5.05
SE,23/03/2023,GASOLINA ADITIVADA,ALESAT,5.71
SE,27/03/2023,DIESEL S10,RAIZEN,5.85
SE,05/04/2023,GASOLINA,BRANCA,5.26
SE,03/04/2023,DIESEL S10,VIBRA ENERGIA,5.95
SE,11/04/2023,DIESEL S10,RAIZEN,5.89
SE,23/03/2023,DIESEL S10,BRANCA,5.81
SE,12/04/2023,DIESEL S10,IPIRANGA,5.99
SE,11/04/2023,ETANOL,RAIZEN,3.97
SE,23/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.64
SE,28/03/2023,ETANOL,ALESAT,3.94
SE,06/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.73
SE,20/04/2023,GASOLINA,IPIRANGA,5.49
SE,19/04/2023,GASOLINA,BRANCA,5.18
SE,03/05/2023,GASOLINA,BRANCA,5.32
SE,01/05/2023,DIESEL,IPIRANGA,5.64
SE,24/04/2023,GASOLINA ADITIVADA,RAIZEN,5.75
SE,24/04/2023,DIESEL S10,IPIRANGA,5.83
SE,17/04/2023,ETANOL,ALESAT,4.01
SE,18/04/2023,DIESEL,TOTALENERGIES,5.89
SE,27/04/2023,DIESEL,RAIZEN,5.67
SE,01/05/2023,GASOLINA,ATLÂNTICA,5.89
SE,02/05/2023,ETANOL,TOTALENERGIES,4.19
SE,19/04/2023,DIESEL,BRANCA,5.56
SE,19/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.75
SE,25/04/2023,ETANOL,BRANCA,4.12
SE,03/05/2023,ETANOL,IPIRANGA,4.16
SE,11/04/2023,GASOLINA,RIO BRANCO,5.44
SE,28/04/2023,DIESEL,BRANCA,5.69
SE,27/04/2023,GASOLINA ADITIVADA,RIO BRANCO,5.59
SE,20/04/2023,ETANOL,TOTALENERGIES,4.27
SE,24/04/2023,GASOLINA,ALESAT,5.41
SE,04/05/2023,GASOLINA,IPIRANGA,5.53
SE,24/04/2023,DIESEL,RAIZEN,5.62
SE,03/05/2023,GASOLINA ADITIVADA,BRANCA,5.5
SE,02/05/2023,ETANOL,RAIZEN,4.29
SE,17/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.39
SE,17/04/2023,GASOLINA,TOTALENERGIES,5.09
SE,19/04/2023,GASOLINA ADITIVADA,ATLÂNTICA,5.28
SE,24/04/2023,DIESEL,BRANCA,5.53
SE,12/04/2023,GNV,ALESAT,4.91
SE,19/04/2023,DIESEL,VIBRA ENERGIA,5.63
SE,17/04/2023,GASOLINA ADITIVADA,BRANCA,5.44
SE,25/04/2023,GNV,RAIZEN,4.6
SE,24/04/2023,ETANOL,PETROBRASIL,3.69
SE,20/04/2023,GASOLINA,RAIZEN,5.43
SE,24/04/2023,DIESEL,VIBRA ENERGIA,5.71
SE,17/04/2023,DIESEL S10,VIBRA ENERGIA,5.92
SE,17/04/2023,GNV,ALESAT,4.64
SE,03/05/2023,DIESEL S10,IPIRANGA,5.85
SE,04/05/2023,GNV,TOTALENERGIES,4.18
SE,10/04/2023,GNV,TOTALENERGIES,4.26
SE,21/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.62
SE,24/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.71
SE,24/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.64
SE,27/04/2023,GASOLINA,ALESAT,5.43
SE,18/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.74
SE,21/04/2023,DIESEL,BRANCA,5.67
SE,24/04/2023,DIESEL S10,VIBRA ENERGIA,5.9
SE,25/04/2023,GASOLINA,ALESAT,5.43
SE,25/04/2023,DIESEL,RIO BRANCO,5.79
SE,02/05/2023,GASOLINA,RAIZEN,5.5
SE,11/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.57
SE,21/04/2023,GNV,IPIRANGA,5.1
SE,02/05/2023,GASOLINA,CIAPETRO,5.19
SE,18/04/2023,DIESEL,RAIZEN,5.72
SE,27/04/2023,ETANOL,RAIZEN,4.19
SE,18/04/2023,GNV,VIBRA ENERGIA,4.57
SE,03/05/2023,GASOLINA,IPIRANGA,5.51
SE,01/05/2023,GASOLINA,ALESAT,5.36
SE,05/05/2023,ETANOL,BRANCA,4.14
SE,04/05/2023,GNV,ALESAT,4.69
SE,17/04/2023,GNV,RAIZEN,4.45
SE,25/04/2023,DIESEL S10,BRANCA,5.67
SE,26/04/2023,GASOLINA,IPIRANGA,5.53
SE,05/05/2023,ETANOL,IPIRANGA,4.22
SE,05/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.79
SE,01/05/2023,ETANOL,ALESAT,4.11
SE,13/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.59
SE,20/04/2023,ETANOL,VIBRA ENERGIA,4.13
SE,04/05/2023,DIESEL,D`MAIS,5.49
SE,17/04/2023,DIESEL,BRANCA,5.59
SE,19/04/2023,DIESEL S10,RAIZEN,5.86
SE,18/04/2023,GASOLINA,CIAPETRO,5.08
SE,27/04/2023,GASOLINA,RAIZEN,5.49
SE,25/04/2023,GNV,VIBRA ENERGIA,4.53
SE,27/04/2023,DIESEL,ALESAT,5.65
SE,04/05/2023,GASOLINA ADITIVADA,ALESAT,5.74
SE,21/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
SE,25/04/2023,DIESEL S10,ALESAT,5.96
SE,24/04/2023,ETANOL,TOTALENERGIES,4.02
SE,25/04/2023,ETANOL,RIO BRANCO,4.35
SE,01/05/2023,GASOLINA,BRANCA,5.26
SE,21/04/2023,ETANOL,RAIZEN,3.95
SE,21/04/2023,GASOLINA ADITIVADA,RAIZEN,5.63
SE,19/04/2023,ETANOL,TOTALENERGIES,3.89
SE,18/04/2023,GASOLINA,TOTALENERGIES,5.52
SE,01/05/2023,DIESEL,ALESAT,5.67
SE,17/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.69
SE,19/04/2023,DIESEL,ALESAT,5.68
SE,25/04/2023,DIESEL S10,RIO BRANCO,5.89
SE,01/05/2023,GASOLINA ADITIVADA,ALESAT,5.54
SE,11/04/2023,DIESEL,TOTALENERGIES,5.89
SE,24/04/2023,ETANOL,RAIZEN,4.1
SE,24/04/2023,DIESEL S10,D`MAIS,5.59
SE,24/04/2023,DIESEL S10,PETROBRASIL,5.34
SE,05/05/2023,DIESEL,IPIRANGA,5.88
SE,19/04/2023,DIESEL,ATLÂNTICA,5.57
SE,02/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.81
SE,20/04/2023,GASOLINA ADITIVADA,BRANCA,5.37
SE,19/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.47
SE,24/04/2023,ETANOL,VIBRA ENERGIA,4.21
SE,04/05/2023,GNV,BRANCA,4.7
SE,19/04/2023,GASOLINA ADITIVADA,ALESAT,5.55
SE,18/04/2023,GNV,ALESAT,4.83
SE,18/04/2023,GNV,IPIRANGA,4.59
SE,02/05/2023,DIESEL,IPIRANGA,5.66
SE,18/04/2023,DIESEL,ATLÂNTICA,5.39
SE,20/04/2023,ETANOL,IPIRANGA,4.07
SE,20/04/2023,ETANOL,RAIZEN,4.02
SE,20/04/2023,DIESEL S10,D`MAIS,5.59
SE,24/04/2023,GASOLINA ADITIVADA,ATLÂNTICA,5.41
SE,02/05/2023,GASOLINA ADITIVADA,BRANCA,5.39
SE,11/04/2023,GASOLINA,TOTALENERGIES,5.52
SE,27/04/2023,DIESEL S10,IPIRANGA,5.83
SE,05/05/2023,GNV,VIBRA ENERGIA,5.27
SE,02/05/2023,DIESEL,RAIZEN,5.66
SE,27/04/2023,ETANOL,VIBRA ENERGIA,4.36
SE,24/04/2023,GASOLINA,VIBRA ENERGIA,5.47
SE,02/05/2023,DIESEL S10,RAIZEN,5.78
SE,01/05/2023,DIESEL,BRANCA,5.46
SE,03/05/2023,DIESEL S10,ALESAT,5.94
SE,18/04/2023,GASOLINA,BRANCA,5.35
SE,25/04/2023,DIESEL,BRANCA,5.54
SE,26/04/2023,GNV,RAIZEN,5.02
SE,27/04/2023,GASOLINA,TOTALENERGIES,5.48
SE,18/04/2023,GASOLINA ADITIVADA,RIO BRANCO,5.52
SE,25/04/2023,GASOLINA ADITIVADA,BRANCA,5.45
SE,01/05/2023,DIESEL S10,ATLÂNTICA,5.89
SE,18/04/2023,DIESEL,VIBRA ENERGIA,5.74
SE,25/04/2023,DIESEL,RAIZEN,5.74
SE,25/04/2023,GASOLINA ADITIVADA,ATLÂNTICA,5.28
SE,02/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.79
SE,03/05/2023,GASOLINA ADITIVADA,RAIZEN,5.81
SE,04/05/2023,GASOLINA ADITIVADA,BRANCA,5.4
SE,18/04/2023,GASOLINA ADITIVADA,RAIZEN,5.72
SE,20/04/2023,DIESEL,TOTALENERGIES,5.99
SE,24/04/2023,DIESEL S10,BRANCA,5.69
SE,26/04/2023,ETANOL,TOTALENERGIES,4.44
SE,02/05/2023,GASOLINA,IPIRANGA,5.52
SE,01/05/2023,ETANOL,IPIRANGA,4.16
SE,10/04/2023,DIESEL,ATLÂNTICA,5.42
SE,26/04/2023,GASOLINA,BRANCA,5.23
SE,17/04/2023,DIESEL,RAIZEN,5.71
SE,24/04/2023,GASOLINA ADITIVADA,D`MAIS,5.23
SE,24/04/2023,DIESEL,ATLÂNTICA,5.39
SE,03/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.71
SE,04/05/2023,ETANOL,TOTALENERGIES,4.38
SE,26/04/2023,ETANOL,VIBRA ENERGIA,4.28
SE,25/04/2023,GASOLINA ADITIVADA,RIO BRANCO,5.45
SE,25/04/2023,DIESEL,ATLÂNTICA,5.57
SE,11/04/2023,DIESEL,RIO BRANCO,5.79
SE,05/05/2023,GASOLINA ADITIVADA,RAIZEN,5.8
SE,05/05/2023,GASOLINA ADITIVADA,BRANCA,5.46
SE,01/05/2023,GNV,VIBRA ENERGIA,4.45
SE,18/04/2023,DIESEL S10,IPIRANGA,5.87
SE,17/04/2023,DIESEL,ATLÂNTICA,5.79
SE,24/04/2023,GNV,BRANCA,4.83
SE,25/04/2023,GNV,BRANCA,4.57
SE,27/04/2023,GASOLINA ADITIVADA,TOTALENERGIES,5.59
SE,04/05/2023,DIESEL S10,VIBRA ENERGIA,5.8
SE,17/04/2023,DIESEL S10,BRANCA,5.72
SE,04/05/2023,GASOLINA,D`MAIS,5.19
SE,17/04/2023,DIESEL,VIBRA ENERGIA,5.78
SE,26/04/2023,DIESEL,ALESAT,5.84
SE,21/04/2023,DIESEL,VIBRA ENERGIA,5.43
SE,25/04/2023,ETANOL,TOTALENERGIES,4.09
SE,04/05/2023,GASOLINA ADITIVADA,D`MAIS,5.23
SE,24/04/2023,GASOLINA,IPIRANGA,5.44
SE,01/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.7
SE,01/05/2023,GASOLINA ADITIVADA,RAIZEN,5.75
SE,20/04/2023,DIESEL S10,ALESAT,6.0
SE,20/04/2023,GASOLINA ADITIVADA,ALESAT,5.74
SE,17/04/2023,GASOLINA,RAIZEN,5.39
SE,19/04/2023,GNV,ALESAT,4.25
SE,20/04/2023,GASOLINA,TOTALENERGIES,5.47
SE,20/04/2023,DIESEL,IPIRANGA,5.78
SE,17/04/2023,GASOLINA ADITIVADA,ALESAT,5.6
SE,26/04/2023,DIESEL S10,TOTALENERGIES,5.59
SE,02/05/2023,DIESEL S10,IPIRANGA,5.86
SE,25/04/2023,DIESEL S10,IPIRANGA,5.87
SE,28/04/2023,DIESEL S10,VIBRA ENERGIA,6.14
SE,04/05/2023,ETANOL,ALESAT,4.21
SE,04/05/2023,GASOLINA ADITIVADA,RAIZEN,5.78
SE,04/05/2023,ETANOL,BRANCA,4.03
SE,17/04/2023,ETANOL,RAIZEN,3.99
