Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN,08/03/2023,DIESEL,327.51
RAIZEN,01/03/2023,ETANOL,479.15
RAIZEN,01/03/2023,DIESEL,271.12
RAIZEN,10/03/2023,ETANOL,14.08
RAIZEN,16/03/2023,GNV,19.46
RAIZEN,23/03/2023,GASOLINA,450.45
RAIZEN,20/03/2023,DIESEL S10,590.36
RAIZEN,14/03/2023,GASOLINA,1104.46
RAIZEN,07/03/2023,GASOLINA,868.27
RAIZEN,16/03/2023,DIESEL,201.68
RAIZEN,15/03/2023,GASOLINA ADITIVADA,585.3
RAIZEN,20/03/2023,ETANOL,587.38
RAIZEN,06/03/2023,ETANOL,713.47
RAIZEN,28/02/2023,GNV,82.94
RAIZEN,27/02/2023,GASOLINA,1036.05
RAIZEN,01/03/2023,GASOLINA,684.32
RAIZEN,21/03/2023,GASOLINA ADITIVADA,1002.32
RAIZEN,03/03/2023,ETANOL,82.68
RAIZEN,22/03/2023,GASOLINA ADITIVADA,712.0
RAIZEN,08/03/2023,DIESEL S10,455.87
RAIZEN,21/03/2023,GNV,120.88
RAIZEN,01/03/2023,GASOLINA ADITIVADA,623.99
RAIZEN,06/03/2023,DIESEL S10,782.07
RAIZEN,22/03/2023,DIESEL S10,568.04
RAIZEN,22/03/2023,DIESEL,337.26
RAIZEN,27/02/2023,GASOLINA ADITIVADA,968.71
RAIZEN,09/03/2023,GASOLINA ADITIVADA,304.93
RAIZEN,21/03/2023,DIESEL,442.4
RAIZEN,23/03/2023,DIESEL S10,278.62
RAIZEN,22/03/2023,GNV,36.28
RAIZEN,09/03/2023,DIESEL S10,269.59
RAIZEN,07/03/2023,GNV,89.36
RAIZEN,17/03/2023,ETANOL,12.87
RAIZEN,14/03/2023,ETANOL,733.12
RAIZEN,22/03/2023,ETANOL,537.43
RAIZEN,22/03/2023,GASOLINA,795.87
RAIZEN,13/03/2023,GASOLINA,997.46
RAIZEN,17/03/2023,GASOLINA ADITIVADA,12.28
RAIZEN,08/03/2023,GNV,43.52
RAIZEN,20/03/2023,DIESEL,319.02
RAIZEN,28/02/2023,DIESEL,386.43
RAIZEN,28/02/2023,ETANOL,566.66
RAIZEN,02/03/2023,DIESEL,153.86
RAIZEN,07/03/2023,DIESEL S10,592.18
RAIZEN,14/03/2023,DIESEL S10,746.57
RAIZEN,13/03/2023,ETANOL,691.07
RAIZEN,21/03/2023,ETANOL,731.56
RAIZEN,02/03/2023,GASOLINA ADITIVADA,370.19
RAIZEN,14/03/2023,DIESEL,467.67
RAIZEN,15/03/2023,GASOLINA,670.2
RAIZEN,10/03/2023,GASOLINA,16.87
RAIZEN,21/03/2023,DIESEL S10,800.34
RAIZEN,20/03/2023,GNV,74.05
