Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
BA,19/01/2023,DIESEL S10,ALESAT,6.38
BA,24/01/2023,GNV,VIBRA ENERGIA,4.7
BA,12/01/2023,GASOLINA,BRANCA,5.61
BA,26/01/2023,GNV,VIBRA ENERGIA,4.28
BA,17/01/2023,DIESEL S10,LARCO,6.15
BA,25/01/2023,GASOLINA,IPIRANGA,5.36
BA,10/01/2023,ETANOL,ALESAT,4.44
BA,04/01/2023,DIESEL,VIBRA ENERGIA,6.74
BA,25/01/2023,ETANOL,IPIRANGA,4.35
BA,12/01/2023,GNV,VIBRA ENERGIA,4.28
BA,11/01/2023,ETANOL,RAIZEN,4.72
BA,11/01/2023,DIESEL S10,RAIZEN,6.49
BA,17/01/2023,ETANOL,BRANCA,4.44
BA,16/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.76
BA,26/01/2023,GNV,IPIRANGA,4.3
BA,10/01/2023,GASOLINA,BRANCA,5.52
BA,17/01/2023,DIESEL S10,BRANCA,6.59
BA,18/01/2023,GASOLINA,RAIZEN,5.49
BA,24/01/2023,DIESEL S10,ALESAT,6.47
BA,04/01/2023,GASOLINA ADITIVADA,RAIZEN,6.15
BA,19/01/2023,ETANOL,BRANCA,4.39
BA,24/01/2023,DIESEL S10,BRANCA,6.56
BA,23/01/2023,ETANOL,ALESAT,4.63
BA,09/01/2023,GASOLINA ADITIVADA,BRANCA,5.54
BA,20/01/2023,GASOLINA,IPIRANGA,5.44
BA,24/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.61
BA,05/01/2023,GASOLINA ADITIVADA,ALESAT,5.52
BA,12/01/2023,GASOLINA ADITIVADA,ALESAT,5.69
BA,04/01/2023,DIESEL S10,RAIZEN,6.57
BA,10/01/2023,DIESEL S10,BRANCA,6.62
BA,03/01/2023,GASOLINA,BRANCA,5.78
BA,05/01/2023,GASOLINA,IPIRANGA,5.35
BA,18/01/2023,DIESEL,ALESAT,6.57
BA,24/01/2023,GASOLINA ADITIVADA,BRANCA,5.52
BA,19/01/2023,GASOLINA,RAIZEN,5.41
BA,03/01/2023,GASOLINA ADITIVADA,RAIZEN,6.29
BA,03/01/2023,ETANOL,IPIRANGA,4.64
BA,10/01/2023,GASOLINA ADITIVADA,RAIZEN,5.88
BA,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
BA,17/01/2023,GASOLINA ADITIVADA,LARCO,5.29
BA,18/01/2023,DIESEL S10,RAIZEN,6.46
BA,25/01/2023,ETANOL,LARCO,4.26
BA,05/01/2023,ETANOL,VIBRA ENERGIA,4.48
BA,12/01/2023,ETANOL,BRANCA,4.61
BA,11/01/2023,GNV,VIBRA ENERGIA,4.19
BA,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.72
BA,26/01/2023,DIESEL,RAIZEN,6.43
BA,04/01/2023,DIESEL S10,BRANCA,6.65
BA,17/01/2023,GNV,IPIRANGA,4.19
BA,10/01/2023,DIESEL,RAIZEN,6.45
BA,24/01/2023,DIESEL,BRANCA,6.51
BA,03/01/2023,GASOLINA ADITIVADA,BRANCA,5.85
BA,18/01/2023,DIESEL,IPIRANGA,6.41
BA,26/01/2023,ETANOL,RAIZEN,4.71
BA,05/01/2023,ETANOL,BRANCA,4.58
BA,18/01/2023,GASOLINA ADITIVADA,LARCO,5.34
BA,02/01/2023,GASOLINA ADITIVADA,BRANCA,5.85
BA,25/01/2023,DIESEL S10,VIBRA ENERGIA,6.54
BA,24/01/2023,GASOLINA ADITIVADA,PETROBAHIA,5.78
BA,10/01/2023,ETANOL,RAIZEN,4.53
BA,17/01/2023,GASOLINA ADITIVADA,BRANCA,5.53
BA,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.8
BA,18/01/2023,DIESEL,RAIZEN,6.19
BA,04/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
BA,24/01/2023,DIESEL S10,RAIZEN,6.51
BA,11/01/2023,ETANOL,BRANCA,4.48
BA,23/01/2023,GASOLINA ADITIVADA,RAIZEN,5.79
BA,03/01/2023,DIESEL S10,IPIRANGA,6.89
BA,05/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.79
BA,10/01/2023,GASOLINA ADITIVADA,ALESAT,5.45
BA,16/01/2023,GASOLINA,VIBRA ENERGIA,5.53
BA,24/01/2023,GNV,IPIRANGA,4.14
BA,09/01/2023,GASOLINA,RAIZEN,5.54
BA,20/01/2023,GNV,IPIRANGA,4.24
BA,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.61
BA,09/01/2023,ETANOL,RAIZEN,4.29
BA,09/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.74
BA,25/01/2023,DIESEL S10,BRANCA,6.39
BA,05/01/2023,GNV,VIBRA ENERGIA,4.16
BA,12/01/2023,GNV,IPIRANGA,4.3
BA,10/01/2023,GASOLINA,LARCO,5.44
BA,26/01/2023,GASOLINA,BRANCA,5.54
BA,09/01/2023,DIESEL,BRANCA,6.45
BA,16/01/2023,GASOLINA ADITIVADA,RAIZEN,5.84
BA,23/01/2023,GASOLINA,ALESAT,5.4
BA,05/01/2023,DIESEL,RAIZEN,6.44
BA,20/01/2023,DIESEL,IPIRANGA,6.99
BA,23/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.62
BA,11/01/2023,GNV,IPIRANGA,4.19
BA,11/01/2023,GASOLINA,VIBRA ENERGIA,5.56
BA,17/01/2023,DIESEL,VIBRA ENERGIA,6.44
BA,26/01/2023,GASOLINA ADITIVADA,RAIZEN,6.22
BA,04/01/2023,ETANOL,RAIZEN,4.59
BA,12/01/2023,ETANOL,PETROBAHIA,4.34
BA,17/01/2023,DIESEL S10,RAIZEN,6.42
BA,26/01/2023,DIESEL S10,IPIRANGA,6.64
BA,12/01/2023,DIESEL,ALESAT,6.46
BA,20/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.69
BA,17/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.57
BA,26/01/2023,ETANOL,IPIRANGA,4.5
BA,16/01/2023,GASOLINA,BRANCA,5.51
BA,17/01/2023,ETANOL,PETROBAHIA,4.22
BA,04/01/2023,GASOLINA ADITIVADA,BRANCA,5.64
BA,12/01/2023,DIESEL S10,IPIRANGA,6.44
BA,10/01/2023,DIESEL,BRANCA,6.56
BA,17/01/2023,DIESEL,RAIZEN,6.16
BA,19/01/2023,DIESEL,IPIRANGA,6.35
BA,04/01/2023,GASOLINA,VIBRA ENERGIA,5.77
BA,19/01/2023,DIESEL S10,IPIRANGA,6.4
BA,17/01/2023,GASOLINA ADITIVADA,ALESAT,5.31
BA,09/01/2023,ETANOL,VIBRA ENERGIA,4.47
BA,16/01/2023,ETANOL,VIBRA ENERGIA,4.43
BA,04/01/2023,DIESEL,BRANCA,6.56
BA,04/01/2023,ETANOL,IPIRANGA,4.61
BA,19/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
BA,12/01/2023,GASOLINA,IPIRANGA,5.49
BA,09/01/2023,DIESEL S10,IPIRANGA,6.45
BA,18/01/2023,GNV,RAIZEN,4.18
BA,12/01/2023,DIESEL S10,BRANCA,6.57
BA,09/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
BA,12/01/2023,GASOLINA,LARCO,5.36
