Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RN,24/01/2023,GASOLINA ADITIVADA,BRANCA,5.11
RN,26/01/2023,DIESEL,RAIZEN,6.48
RN,18/01/2023,GASOLINA ADITIVADA,RAIZEN,5.29
RN,24/01/2023,ETANOL,BRANCA,4.0
RN,04/01/2023,ETANOL,VIBRA ENERGIA,4.17
RN,19/01/2023,GASOLINA ADITIVADA,BRANCA,5.22
RN,24/01/2023,GASOLINA,BRANCA,5.1
RN,18/01/2023,ETANOL,IPIRANGA,4.69
RN,26/01/2023,GASOLINA ADITIVADA,RAIZEN,5.28
RN,18/01/2023,DIESEL S10,BRANCA,6.61
RN,04/01/2023,ETANOL,RAIZEN,4.3
RN,09/01/2023,DIESEL S10,VIBRA ENERGIA,6.75
RN,12/01/2023,GASOLINA ADITIVADA,RAIZEN,5.29
RN,17/01/2023,ETANOL,ALESAT,3.99
RN,16/01/2023,GASOLINA ADITIVADA,BRANCA,5.08
RN,16/01/2023,DIESEL S10,IPIRANGA,6.79
RN,10/01/2023,GNV,BRANCA,4.17
RN,16/01/2023,GASOLINA ADITIVADA,FAN,5.29
RN,25/01/2023,ETANOL,RAIZEN,4.19
RN,24/01/2023,DIESEL S10,FAN,6.59
RN,18/01/2023,DIESEL,VIBRA ENERGIA,6.54
RN,18/01/2023,DIESEL S10,VIBRA ENERGIA,6.69
RN,17/01/2023,DIESEL,IPIRANGA,6.49
RN,19/01/2023,DIESEL,BRANCA,6.85
RN,03/01/2023,ETANOL,BRANCA,3.97
RN,25/01/2023,DIESEL,ALESAT,6.42
RN,24/01/2023,DIESEL S10,IPIRANGA,6.76
RN,26/01/2023,ETANOL,VIBRA ENERGIA,4.19
RN,24/01/2023,DIESEL,IPIRANGA,6.54
RN,16/01/2023,GNV,RAIZEN,4.2
RN,16/01/2023,ETANOL,RAIZEN,4.36
RN,24/01/2023,ETANOL,FAN,4.19
RN,26/01/2023,GNV,VIBRA ENERGIA,4.59
RN,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
RN,04/01/2023,GASOLINA,VIBRA ENERGIA,5.28
RN,10/01/2023,DIESEL S10,ALESAT,6.82
RN,11/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
RN,09/01/2023,GNV,VIBRA ENERGIA,4.19
RN,09/01/2023,DIESEL S10,IPIRANGA,6.84
RN,16/01/2023,ETANOL,FAN,4.19
RN,23/01/2023,GNV,RAIZEN,4.19
RN,18/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.28
RN,04/01/2023,DIESEL,BRANCA,6.53
RN,12/01/2023,GASOLINA ADITIVADA,FAN,5.19
RN,04/01/2023,GASOLINA,BRANCA,5.21
RN,03/01/2023,ETANOL,ALESAT,3.99
RN,24/01/2023,GNV,RAIZEN,4.12
RN,10/01/2023,DIESEL S10,BRANCA,6.66
RN,26/01/2023,GASOLINA ADITIVADA,BRANCA,5.19
RN,16/01/2023,ETANOL,BRANCA,3.85
RN,02/01/2023,DIESEL,IPIRANGA,6.49
RN,11/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.24
RN,23/01/2023,DIESEL,BRANCA,6.49
RN,25/01/2023,ETANOL,ALESAT,3.9
RN,09/01/2023,GASOLINA ADITIVADA,RAIZEN,5.43
RN,16/01/2023,GNV,VIBRA ENERGIA,4.19
RN,19/01/2023,DIESEL S10,BRANCA,6.95
RN,19/01/2023,GASOLINA,BRANCA,5.12
RN,24/01/2023,GNV,BRANCA,4.09
RN,03/01/2023,GASOLINA,ALESAT,5.28
RN,02/01/2023,ETANOL,ALESAT,4.13
RN,17/01/2023,DIESEL,ALESAT,6.49
RN,03/01/2023,DIESEL S10,BRANCA,6.74
RN,02/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
RN,03/01/2023,ETANOL,VIBRA ENERGIA,4.15
RN,11/01/2023,DIESEL,BRANCA,6.7
RN,09/01/2023,GASOLINA,IPIRANGA,5.25
RN,16/01/2023,GASOLINA ADITIVADA,RAIZEN,5.41
RN,23/01/2023,DIESEL S10,RAIZEN,6.69
RN,09/01/2023,ETANOL,VIBRA ENERGIA,4.13
RN,10/01/2023,ETANOL,BRANCA,4.03
RN,04/01/2023,GNV,VIBRA ENERGIA,4.19
RN,11/01/2023,DIESEL,ALESAT,6.58
RN,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
RN,10/01/2023,ETANOL,VIBRA ENERGIA,4.15
RN,10/01/2023,DIESEL,ALESAT,6.89
RN,04/01/2023,GASOLINA,FAN,5.19
RN,18/01/2023,DIESEL S10,RAIZEN,6.67
RN,23/01/2023,GNV,ALESAT,4.11
RN,11/01/2023,ETANOL,VIBRA ENERGIA,3.97
RN,02/01/2023,GNV,ALESAT,4.11
RN,04/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.32
RN,09/01/2023,DIESEL S10,ALESAT,6.64
RN,02/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
RN,25/01/2023,DIESEL S10,ALESAT,6.52
RN,10/01/2023,DIESEL S10,RAIZEN,6.69
RN,26/01/2023,GASOLINA,RAIZEN,5.19
RN,25/01/2023,DIESEL S10,RAIZEN,6.59
RN,18/01/2023,GASOLINA,RAIZEN,5.19
RN,18/01/2023,GASOLINA,IPIRANGA,5.28
RN,12/01/2023,ETANOL,IPIRANGA,4.69
RN,18/01/2023,DIESEL S10,FAN,6.69
RN,11/01/2023,GNV,VIBRA ENERGIA,4.59
RN,26/01/2023,GASOLINA,VIBRA ENERGIA,5.19
RN,03/01/2023,DIESEL,BRANCA,6.35
RN,02/01/2023,GNV,VIBRA ENERGIA,4.39
RN,09/01/2023,DIESEL,BRANCA,6.49
RN,16/01/2023,GNV,BRANCA,4.19
RN,25/01/2023,GASOLINA,ALESAT,5.05
RN,04/01/2023,DIESEL S10,FAN,6.61
RN,09/01/2023,DIESEL,ALESAT,6.49
RN,16/01/2023,DIESEL,VIBRA ENERGIA,6.45
RN,26/01/2023,ETANOL,RAIZEN,4.39
RN,04/01/2023,DIESEL,FAN,6.49
RN,02/01/2023,ETANOL,IPIRANGA,3.99
RN,25/01/2023,DIESEL,RAIZEN,6.49
RN,10/01/2023,GASOLINA,ALESAT,5.23
RN,09/01/2023,GASOLINA ADITIVADA,BRANCA,5.19
RN,10/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.27
RN,11/01/2023,ETANOL,IPIRANGA,4.59
RN,04/01/2023,GASOLINA ADITIVADA,RAIZEN,5.29
RN,16/01/2023,ETANOL,VIBRA ENERGIA,4.15
RN,09/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.32
RN,10/01/2023,GASOLINA ADITIVADA,BRANCA,5.23
RN,11/01/2023,DIESEL S10,IPIRANGA,6.79
RN,17/01/2023,GASOLINA ADITIVADA,ALESAT,5.16
RN,16/01/2023,GASOLINA ADITIVADA,ALESAT,5.33
RN,04/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.34
RN,04/01/2023,GASOLINA ADITIVADA,FAN,5.29
RN,09/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.28
RN,12/01/2023,DIESEL S10,FAN,6.59
RN,23/01/2023,GASOLINA,RAIZEN,5.07
RN,11/01/2023,ETANOL,ALESAT,4.07
RN,18/01/2023,ETANOL,BRANCA,4.07
RN,24/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.2
RN,18/01/2023,DIESEL,BRANCA,6.68
RN,26/01/2023,DIESEL,BRANCA,6.49
RN,03/01/2023,DIESEL,VIBRA ENERGIA,6.62
RN,24/01/2023,DIESEL,ALESAT,6.54
RN,10/01/2023,GNV,ALESAT,4.12
RN,03/01/2023,DIESEL S10,VIBRA ENERGIA,6.74
RN,03/01/2023,GASOLINA,IPIRANGA,5.29
RN,10/01/2023,GASOLINA ADITIVADA,ALESAT,5.25
RN,23/01/2023,GNV,BRANCA,4.19
RN,10/01/2023,DIESEL,VIBRA ENERGIA,6.66
RN,11/01/2023,GASOLINA,ALESAT,5.25
RN,03/01/2023,GASOLINA ADITIVADA,ALESAT,5.28
RN,19/01/2023,ETANOL,BRANCA,4.58
RN,16/01/2023,GASOLINA,ALESAT,5.24
RN,16/01/2023,DIESEL S10,FAN,6.59
RN,25/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.15
RN,16/01/2023,DIESEL S10,ALESAT,6.6
RN,23/01/2023,ETANOL,RAIZEN,4.19
RN,02/01/2023,DIESEL S10,BRANCA,5.79
RN,18/01/2023,ETANOL,FAN,4.19
RN,02/01/2023,DIESEL S10,ALESAT,6.78
RN,24/01/2023,DIESEL S10,BRANCA,6.58
RN,24/01/2023,GASOLINA ADITIVADA,ALESAT,5.08
RN,03/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.39
RN,09/01/2023,ETANOL,IPIRANGA,4.22
RN,09/01/2023,ETANOL,BRANCA,3.83
RN,25/01/2023,GASOLINA ADITIVADA,RAIZEN,5.34
RN,16/01/2023,DIESEL S10,VIBRA ENERGIA,6.78
RN,17/01/2023,GASOLINA,ALESAT,5.11
RN,26/01/2023,DIESEL S10,VIBRA ENERGIA,6.59
RN,25/01/2023,DIESEL,VIBRA ENERGIA,6.49
RN,02/01/2023,GASOLINA,BRANCA,5.21
RN,24/01/2023,DIESEL S10,VIBRA ENERGIA,7.02
RN,25/01/2023,DIESEL,IPIRANGA,6.49
RN,01/02/2023,DIESEL,FAN,6.49
RN,07/02/2023,GASOLINA,BRANCA,5.49
RN,09/02/2023,DIESEL,BRANCA,6.67
RN,21/02/2023,ETANOL,ALESAT,4.56
RN,20/02/2023,DIESEL S10,FAN,6.32
RN,21/02/2023,GASOLINA,FAN,5.39
RN,14/02/2023,GASOLINA ADITIVADA,BRANCA,5.48
RN,14/02/2023,GASOLINA,VIBRA ENERGIA,5.47
RN,06/02/2023,DIESEL S10,RAIZEN,6.91
RN,20/02/2023,DIESEL,RAIZEN,6.69
RN,30/01/2023,GASOLINA,BRANCA,5.56
RN,30/01/2023,ETANOL,RAIZEN,4.59
RN,31/01/2023,ETANOL,FAN,4.19
RN,13/02/2023,DIESEL,BRANCA,6.74
RN,01/02/2023,GASOLINA,BRANCA,5.47
RN,20/02/2023,GASOLINA ADITIVADA,ALESAT,5.58
RN,30/01/2023,DIESEL,BRANCA,6.79
RN,08/02/2023,GASOLINA ADITIVADA,ALESAT,5.64
RN,15/02/2023,GASOLINA ADITIVADA,RAIZEN,5.63
RN,06/02/2023,GNV,BRANCA,4.19
RN,14/02/2023,GASOLINA ADITIVADA,RAIZEN,5.64
RN,30/01/2023,DIESEL,IPIRANGA,6.69
RN,07/02/2023,GNV,ALESAT,4.39
RN,02/02/2023,DIESEL S10,VIBRA ENERGIA,6.87
RN,31/01/2023,GASOLINA,RAIZEN,5.59
RN,09/02/2023,ETANOL,BRANCA,4.74
RN,09/02/2023,GASOLINA,VIBRA ENERGIA,5.47
RN,14/02/2023,DIESEL,ALESAT,6.62
RN,22/02/2023,GNV,VIBRA ENERGIA,4.59
RN,06/02/2023,DIESEL S10,IPIRANGA,6.59
RN,30/01/2023,ETANOL,ALESAT,4.45
RN,20/02/2023,ETANOL,BRANCA,4.37
RN,02/02/2023,GASOLINA,ALESAT,5.5
RN,30/01/2023,GNV,ALESAT,4.12
RN,08/02/2023,DIESEL S10,BRANCA,6.59
RN,22/02/2023,DIESEL S10,BRANCA,6.87
RN,01/02/2023,ETANOL,VIBRA ENERGIA,4.34
RN,22/02/2023,GASOLINA,VIBRA ENERGIA,5.24
RN,20/02/2023,DIESEL S10,VIBRA ENERGIA,6.56
RN,13/02/2023,GASOLINA,VIBRA ENERGIA,5.41
RN,31/01/2023,ETANOL,BRANCA,4.56
RN,30/01/2023,GASOLINA,RAIZEN,5.5
RN,14/02/2023,GASOLINA,ALESAT,5.48
RN,15/02/2023,GASOLINA ADITIVADA,ALESAT,5.68
RN,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.7
RN,13/02/2023,GASOLINA,BRANCA,5.38
RN,01/02/2023,DIESEL,ALESAT,6.42
RN,07/02/2023,GASOLINA ADITIVADA,RAIZEN,5.66
RN,21/02/2023,GASOLINA,VIBRA ENERGIA,5.48
RN,30/01/2023,GASOLINA ADITIVADA,RAIZEN,5.79
RN,13/02/2023,DIESEL,VIBRA ENERGIA,6.43
RN,20/02/2023,GASOLINA ADITIVADA,RAIZEN,5.74
RN,03/02/2023,DIESEL,ALESAT,6.49
RN,07/02/2023,GNV,VIBRA ENERGIA,4.39
RN,13/02/2023,ETANOL,ALESAT,4.36
RN,15/02/2023,ETANOL,ALESAT,4.49
RN,21/02/2023,GASOLINA ADITIVADA,FAN,5.49
RN,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.62
RN,21/02/2023,GASOLINA ADITIVADA,ALESAT,5.64
RN,06/02/2023,GASOLINA ADITIVADA,ALESAT,5.69
RN,09/02/2023,ETANOL,VIBRA ENERGIA,4.19
RN,14/02/2023,GNV,BRANCA,4.39
RN,13/02/2023,GASOLINA,ALESAT,5.45
RN,01/02/2023,GASOLINA,FAN,5.48
RN,22/02/2023,DIESEL S10,VIBRA ENERGIA,6.43
RN,31/01/2023,DIESEL,RAIZEN,6.95
RN,01/02/2023,ETANOL,FAN,4.19
RN,15/02/2023,GASOLINA,VIBRA ENERGIA,5.58
RN,08/02/2023,DIESEL S10,FAN,6.59
RN,30/01/2023,DIESEL,VIBRA ENERGIA,6.74
RN,07/02/2023,DIESEL,IPIRANGA,6.67
RN,08/02/2023,DIESEL,IPIRANGA,6.59
RN,14/02/2023,GNV,RAIZEN,4.39
RN,31/01/2023,GASOLINA,BRANCA,5.56
RN,15/02/2023,DIESEL S10,BRANCA,6.22
RN,13/02/2023,ETANOL,BRANCA,4.55
RN,14/02/2023,DIESEL S10,RAIZEN,6.61
RN,01/02/2023,GASOLINA,RAIZEN,5.48
RN,20/02/2023,DIESEL,ALESAT,6.47
RN,01/02/2023,GASOLINA,VIBRA ENERGIA,5.57
RN,08/02/2023,GASOLINA,IPIRANGA,5.46
RN,22/02/2023,DIESEL,VIBRA ENERGIA,6.27
RN,02/02/2023,ETANOL,BRANCA,4.29
RN,20/02/2023,GASOLINA,BRANCA,5.44
RN,02/02/2023,GASOLINA,VIBRA ENERGIA,5.49
RN,01/02/2023,DIESEL,BRANCA,6.85
RN,31/01/2023,DIESEL,ALESAT,6.69
RN,08/02/2023,GNV,VIBRA ENERGIA,4.39
RN,02/02/2023,GASOLINA,BRANCA,5.47
RN,01/02/2023,ETANOL,RAIZEN,4.35
RN,07/02/2023,GNV,RAIZEN,4.39
RN,07/02/2023,GASOLINA ADITIVADA,BRANCA,5.48
RN,20/02/2023,DIESEL,IPIRANGA,6.69
RN,09/02/2023,DIESEL S10,VIBRA ENERGIA,6.59
RN,14/02/2023,DIESEL,BRANCA,5.99
RN,20/02/2023,DIESEL,FAN,6.02
RN,31/01/2023,GASOLINA ADITIVADA,ALESAT,5.59
RN,30/01/2023,ETANOL,VIBRA ENERGIA,4.46
RN,31/01/2023,GNV,RAIZEN,4.1
RN,22/02/2023,GASOLINA,BRANCA,5.19
RN,08/02/2023,ETANOL,ALESAT,4.59
RN,01/02/2023,GASOLINA,ALESAT,6.39
RN,15/02/2023,DIESEL,IPIRANGA,6.14
RN,01/02/2023,DIESEL,RAIZEN,6.44
RN,08/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.46
RN,20/02/2023,GASOLINA,VIBRA ENERGIA,5.5
RN,30/01/2023,GASOLINA,IPIRANGA,5.55
RN,07/02/2023,DIESEL,RAIZEN,6.59
RN,08/02/2023,DIESEL S10,IPIRANGA,6.79
RN,03/02/2023,GASOLINA,ALESAT,5.49
RN,30/01/2023,GASOLINA,DISLUB,5.49
RN,31/01/2023,ETANOL,IPIRANGA,4.59
RN,07/02/2023,GASOLINA,ALESAT,5.52
RN,06/02/2023,DIESEL,IPIRANGA,6.49
RN,08/02/2023,DIESEL,BRANCA,6.49
RN,14/02/2023,GASOLINA,FAN,5.39
RN,13/02/2023,GASOLINA,RAIZEN,5.49
RN,15/02/2023,GASOLINA,ALESAT,5.59
RN,21/02/2023,GNV,ALESAT,4.39
RN,02/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
RN,06/02/2023,GASOLINA,ALESAT,5.56
RN,21/02/2023,DIESEL,VIBRA ENERGIA,6.02
RN,21/02/2023,DIESEL S10,RAIZEN,6.32
RN,20/02/2023,GASOLINA,FAN,5.39
RN,08/02/2023,DIESEL,FAN,6.49
RN,15/02/2023,DIESEL S10,IPIRANGA,6.35
RN,14/02/2023,DIESEL,FAN,6.02
RN,07/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
RN,30/01/2023,GNV,RAIZEN,4.09
RN,07/02/2023,DIESEL S10,VIBRA ENERGIA,6.76
RN,07/02/2023,DIESEL S10,ALESAT,6.57
RN,13/02/2023,DIESEL S10,BRANCA,6.78
RN,30/01/2023,DIESEL,ALESAT,6.67
RN,15/02/2023,GASOLINA,IPIRANGA,5.46
RN,14/02/2023,DIESEL,RAIZEN,6.4
RN,20/02/2023,DIESEL,BRANCA,6.29
RN,06/02/2023,ETANOL,RAIZEN,4.46
RN,07/02/2023,ETANOL,IPIRANGA,4.56
RN,31/01/2023,DIESEL,IPIRANGA,6.59
RN,13/02/2023,GASOLINA ADITIVADA,RAIZEN,5.64
RN,21/02/2023,DIESEL S10,VIBRA ENERGIA,6.32
RN,15/02/2023,DIESEL,ALESAT,6.55
RN,15/02/2023,GASOLINA ADITIVADA,BRANCA,5.47
RN,20/02/2023,DIESEL S10,IPIRANGA,6.69
RN,08/02/2023,DIESEL S10,ALESAT,6.79
RN,20/02/2023,GNV,ALESAT,4.39
RN,06/02/2023,GASOLINA ADITIVADA,BRANCA,5.53
RN,21/02/2023,DIESEL,RAIZEN,6.02
RN,31/01/2023,ETANOL,RAIZEN,4.59
RN,06/02/2023,DIESEL,RAIZEN,6.64
RN,07/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.62
RN,13/02/2023,DIESEL S10,VIBRA ENERGIA,6.66
RN,15/02/2023,ETANOL,VIBRA ENERGIA,4.43
RN,06/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.56
RN,06/02/2023,ETANOL,BRANCA,4.5
RN,08/02/2023,GASOLINA ADITIVADA,FAN,5.58
RN,15/02/2023,GASOLINA ADITIVADA,DISLUB,5.74
RN,08/02/2023,DIESEL S10,VIBRA ENERGIA,6.69
