Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
DF,13/02/2023,DIESEL S10,IPIRANGA,6.49
DF,08/03/2023,DIESEL,RAIZEN,5.69
DF,06/03/2023,ETANOL,BRANCA,3.93
DF,20/03/2023,DIESEL S10,IPIRANGA,6.1
DF,28/02/2023,GASOLINA ADITIVADA,BRANCA,5.15
DF,21/02/2023,DIESEL S10,BRANCA,5.99
DF,01/03/2023,ETANOL,RAIZEN,4.22
DF,14/03/2023,GASOLINA,IPIRANGA,5.45
DF,01/03/2023,DIESEL,RAIZEN,5.81
DF,27/02/2023,GASOLINA,RAIZEN,5.29
DF,21/02/2023,DIESEL,BRANCA,5.86
DF,28/02/2023,DIESEL,BRANCA,5.83
DF,08/03/2023,DIESEL,IPIRANGA,5.89
DF,13/03/2023,ETANOL,RAIZEN,3.99
DF,14/03/2023,DIESEL S10,VIBRA ENERGIA,5.99
DF,13/03/2023,GASOLINA,VIBRA ENERGIA,5.59
DF,14/03/2023,ETANOL,RAIZEN,3.94
DF,06/03/2023,GASOLINA,IPIRANGA,5.64
DF,13/03/2023,DIESEL S10,IPIRANGA,6.1
DF,21/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.68
DF,22/03/2023,DIESEL S10,BRANCA,5.84
DF,01/03/2023,ETANOL,IPIRANGA,4.16
DF,28/02/2023,GASOLINA,RAIZEN,5.36
DF,22/03/2023,GASOLINA,RAIZEN,5.59
DF,28/02/2023,DIESEL S10,IPIRANGA,6.04
DF,01/03/2023,DIESEL,IPIRANGA,6.01
DF,28/02/2023,ETANOL,RAIZEN,4.19
DF,28/02/2023,ETANOL,VIBRA ENERGIA,4.09
DF,06/03/2023,GASOLINA,BRANCA,5.61
DF,07/03/2023,DIESEL,IPIRANGA,5.96
DF,22/03/2023,GASOLINA,BRANCA,5.56
DF,07/03/2023,GASOLINA,RAIZEN,5.5
DF,21/03/2023,GASOLINA,IPIRANGA,5.56
DF,01/03/2023,GASOLINA,BRANCA,5.37
DF,01/03/2023,DIESEL S10,VIBRA ENERGIA,6.03
DF,13/03/2023,GASOLINA,IPIRANGA,5.54
DF,14/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.57
DF,21/02/2023,ETANOL,BRANCA,3.78
DF,08/03/2023,GASOLINA,RAIZEN,5.55
DF,07/03/2023,GASOLINA,IPIRANGA,5.48
DF,13/03/2023,ETANOL,IPIRANGA,4.14
DF,22/03/2023,GASOLINA ADITIVADA,BRANCA,5.56
DF,22/03/2023,DIESEL S10,RAIZEN,6.11
DF,01/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.61
DF,22/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.73
DF,27/02/2023,GASOLINA ADITIVADA,RAIZEN,5.39
DF,22/03/2023,DIESEL,RAIZEN,5.77
DF,28/02/2023,DIESEL S10,VIBRA ENERGIA,6.05
DF,15/03/2023,GASOLINA,RAIZEN,5.49
DF,22/02/2023,DIESEL,IPIRANGA,6.49
DF,28/02/2023,GASOLINA ADITIVADA,RAIZEN,5.6
DF,01/03/2023,DIESEL,BRANCA,5.87
DF,27/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.21
DF,14/03/2023,ETANOL,IPIRANGA,4.03
DF,15/03/2023,GASOLINA ADITIVADA,BRANCA,5.41
DF,27/02/2023,DIESEL,BRANCA,5.86
DF,28/02/2023,GASOLINA,BRANCA,5.15
DF,06/03/2023,ETANOL,RAIZEN,3.99
DF,14/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.58
DF,22/03/2023,ETANOL,IPIRANGA,3.94
DF,07/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.58
DF,28/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.4
DF,14/03/2023,DIESEL,IPIRANGA,5.96
DF,20/03/2023,GASOLINA,IPIRANGA,5.68
DF,06/03/2023,DIESEL S10,IPIRANGA,6.1
DF,15/03/2023,GASOLINA,VIBRA ENERGIA,5.49
DF,14/03/2023,DIESEL S10,BRANCA,5.97
DF,08/03/2023,ETANOL,IPIRANGA,4.08
DF,15/03/2023,ETANOL,RAIZEN,3.98
DF,13/03/2023,GASOLINA,BRANCA,5.51
DF,06/03/2023,GASOLINA ADITIVADA,BRANCA,5.61
DF,27/02/2023,GASOLINA ADITIVADA,BRANCA,5.15
DF,21/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.06
DF,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.8
DF,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.59
DF,14/03/2023,ETANOL,BRANCA,4.04
DF,22/02/2023,DIESEL S10,IPIRANGA,6.59
DF,21/03/2023,GASOLINA ADITIVADA,RAIZEN,5.89
DF,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.25
DF,22/03/2023,ETANOL,RAIZEN,3.98
DF,13/03/2023,DIESEL S10,BRANCA,5.89
DF,15/03/2023,ETANOL,IPIRANGA,3.98
DF,06/03/2023,GASOLINA ADITIVADA,RAIZEN,5.99
DF,21/03/2023,ETANOL,VIBRA ENERGIA,4.12
DF,27/02/2023,ETANOL,RAIZEN,4.29
DF,08/03/2023,ETANOL,BRANCA,4.08
DF,15/03/2023,GASOLINA ADITIVADA,RAIZEN,5.89
DF,28/02/2023,DIESEL,IPIRANGA,6.06
DF,22/03/2023,DIESEL,VIBRA ENERGIA,5.75
DF,27/02/2023,DIESEL S10,IPIRANGA,6.08
DF,21/03/2023,GASOLINA ADITIVADA,BRANCA,5.66
DF,06/03/2023,GASOLINA,VIBRA ENERGIA,5.88
DF,15/03/2023,GASOLINA,BRANCA,5.41
DF,08/03/2023,ETANOL,VIBRA ENERGIA,4.13
DF,21/03/2023,DIESEL S10,BRANCA,6.02
