Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,14/03/2023,GASOLINA,IPIRANGA,6.97
AC,22/03/2023,ETANOL,VIBRA ENERGIA,4.37
AC,08/03/2023,ETANOL,VIBRA ENERGIA,4.37
AC,15/03/2023,DIESEL S10,IPIRANGA,6.96
AC,08/03/2023,GASOLINA,VIBRA ENERGIA,5.95
AC,07/03/2023,DIESEL S10,IPIRANGA,7.56
AC,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.97
AC,15/03/2023,DIESEL,SABBÁ,6.0
AC,15/03/2023,GASOLINA,SABBÁ,5.95
AC,01/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.45
AC,01/03/2023,GASOLINA,IPIRANGA,5.34
AC,15/03/2023,DIESEL S10,VIBRA ENERGIA,6.79
AC,22/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.96
AC,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.02
AC,01/03/2023,GASOLINA,VIBRA ENERGIA,5.51
AC,01/03/2023,DIESEL S10,IPIRANGA,6.99
AC,15/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.98
AC,07/03/2023,GASOLINA,IPIRANGA,6.97
AC,08/03/2023,DIESEL,IPIRANGA,7.0
AC,28/02/2023,DIESEL S10,IPIRANGA,7.56
AC,14/03/2023,DIESEL,IPIRANGA,7.54
AC,01/03/2023,ETANOL,VIBRA ENERGIA,4.27
AC,07/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.97
AC,08/03/2023,DIESEL S10,IPIRANGA,6.96
AC,22/03/2023,GASOLINA,IPIRANGA,5.86
AC,07/03/2023,DIESEL,IPIRANGA,7.54
AC,22/03/2023,DIESEL S10,VIBRA ENERGIA,6.82
AC,22/03/2023,GASOLINA,VIBRA ENERGIA,5.91
AC,14/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.97
AC,08/03/2023,DIESEL,VIBRA ENERGIA,6.84
AC,05/04/2023,DIESEL S10,IPIRANGA,6.89
AC,05/04/2023,GASOLINA ADITIVADA,BRANCA,6.0
AC,28/03/2023,ETANOL,ATEM' S,5.35
AC,05/04/2023,GASOLINA,IPIRANGA,6.12
AC,22/03/2023,DIESEL,BRANCA,6.95
AC,28/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.97
AC,05/04/2023,ETANOL,BRANCA,4.44
AC,05/04/2023,GASOLINA,BRANCA,5.9
AC,29/03/2023,GASOLINA,SABBÁ,5.81
AC,05/04/2023,ETANOL,VIBRA ENERGIA,4.33
AC,29/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.87
AC,29/03/2023,ETANOL,VIBRA ENERGIA,4.36
AC,29/03/2023,DIESEL S10,IPIRANGA,6.82
AC,05/04/2023,DIESEL,SABBÁ,6.28
AC,28/03/2023,DIESEL S10,ATEM' S,7.59
AC,29/03/2023,DIESEL S10,SABBÁ,6.0
AC,28/03/2023,GASOLINA,IPIRANGA,6.97
AC,22/03/2023,GASOLINA,BRANCA,5.74
AC,05/04/2023,DIESEL S10,BRANCA,6.83
AC,12/04/2023,ETANOL,VIBRA ENERGIA,4.36
AC,28/03/2023,GASOLINA ADITIVADA,ATEM' S,6.97
AC,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.88
AC,12/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.07
AC,28/03/2023,DIESEL,IPIRANGA,7.54
AC,05/04/2023,GASOLINA ADITIVADA,SABBÁ,5.73
AC,28/03/2023,DIESEL,ATEM' S,7.57
AC,05/04/2023,ETANOL,IPIRANGA,5.49
AC,12/04/2023,DIESEL,VIBRA ENERGIA,6.61
AC,29/03/2023,DIESEL S10,VIBRA ENERGIA,6.77
AC,28/03/2023,DIESEL S10,IPIRANGA,7.56
AC,12/04/2023,DIESEL S10,IPIRANGA,6.82
