Bandeira,Data da Coleta,Produto,Valor de Venda
MASUT DISTRIBUIDORA,01/03/2023,DIESEL S10,18.17
MASUT DISTRIBUIDORA,15/03/2023,GASOLINA,5.15
MASUT DISTRIBUIDORA,15/03/2023,ETANOL,3.95
MASUT DISTRIBUIDORA,06/03/2023,GASOLINA,5.19
MASUT DISTRIBUIDORA,06/03/2023,DIESEL,5.76
MASUT DISTRIBUIDORA,01/03/2023,DIESEL,17.78
MASUT DISTRIBUIDORA,09/03/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,09/03/2023,DIESEL,6.09
MASUT DISTRIBUIDORA,06/03/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,06/03/2023,DIESEL S10,5.95
MASUT DISTRIBUIDORA,13/03/2023,DIESEL S10,5.95
MASUT DISTRIBUIDORA,30/03/2023,GASOLINA,5.29
MASUT DISTRIBUIDORA,22/03/2023,GASOLINA,10.54
MASUT DISTRIBUIDORA,03/04/2023,DIESEL S10,5.75
MASUT DISTRIBUIDORA,03/04/2023,GASOLINA ADITIVADA,5.14
MASUT DISTRIBUIDORA,30/03/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,06/04/2023,DIESEL,5.89
MASUT DISTRIBUIDORA,30/03/2023,DIESEL,5.89
MASUT DISTRIBUIDORA,06/04/2023,GASOLINA,5.29
MASUT DISTRIBUIDORA,22/03/2023,ETANOL,7.94
MASUT DISTRIBUIDORA,22/03/2023,GASOLINA ADITIVADA,5.39
MASUT DISTRIBUIDORA,22/03/2023,DIESEL S10,12.12
MASUT DISTRIBUIDORA,30/03/2023,GASOLINA ADITIVADA,5.29
MASUT DISTRIBUIDORA,06/04/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,20/03/2023,DIESEL S10,5.95
MASUT DISTRIBUIDORA,20/03/2023,GASOLINA,5.19
MASUT DISTRIBUIDORA,22/03/2023,DIESEL,11.92
MASUT DISTRIBUIDORA,05/04/2023,DIESEL S10,5.82
MASUT DISTRIBUIDORA,05/04/2023,GASOLINA,5.29
MASUT DISTRIBUIDORA,06/04/2023,GASOLINA ADITIVADA,5.29
MASUT DISTRIBUIDORA,05/04/2023,ETANOL,3.95
MASUT DISTRIBUIDORA,27/03/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,03/04/2023,ETANOL,3.69
MASUT DISTRIBUIDORA,03/04/2023,GASOLINA,5.14
MASUT DISTRIBUIDORA,29/03/2023,ETANOL,3.95
MASUT DISTRIBUIDORA,20/03/2023,GASOLINA ADITIVADA,5.19
MASUT DISTRIBUIDORA,30/03/2023,DIESEL S10,5.99
MASUT DISTRIBUIDORA,06/04/2023,DIESEL S10,5.99
MASUT DISTRIBUIDORA,27/03/2023,GASOLINA ADITIVADA,5.19
MASUT DISTRIBUIDORA,03/04/2023,DIESEL,5.66
MASUT DISTRIBUIDORA,20/03/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,29/03/2023,GASOLINA,5.09
MASUT DISTRIBUIDORA,20/03/2023,DIESEL,5.76
MASUT DISTRIBUIDORA,29/03/2023,DIESEL S10,5.82
MASUT DISTRIBUIDORA,27/03/2023,DIESEL S10,5.95
MASUT DISTRIBUIDORA,27/03/2023,GASOLINA,5.19
MASUT DISTRIBUIDORA,12/04/2023,DIESEL,5.72
MASUT DISTRIBUIDORA,20/04/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,25/04/2023,ETANOL,4.34
MASUT DISTRIBUIDORA,26/04/2023,DIESEL S10,5.99
MASUT DISTRIBUIDORA,03/05/2023,DIESEL,11.44
MASUT DISTRIBUIDORA,24/04/2023,ETANOL,3.79
MASUT DISTRIBUIDORA,03/05/2023,GASOLINA,10.88
MASUT DISTRIBUIDORA,20/04/2023,GASOLINA ADITIVADA,5.49
MASUT DISTRIBUIDORA,24/04/2023,GASOLINA ADITIVADA,5.16
MASUT DISTRIBUIDORA,19/04/2023,DIESEL,11.38
MASUT DISTRIBUIDORA,19/04/2023,GASOLINA,10.35
MASUT DISTRIBUIDORA,10/04/2023,DIESEL,11.55
MASUT DISTRIBUIDORA,25/04/2023,DIESEL S10,5.82
MASUT DISTRIBUIDORA,24/04/2023,DIESEL,5.66
MASUT DISTRIBUIDORA,25/04/2023,DIESEL,5.72
MASUT DISTRIBUIDORA,12/04/2023,GASOLINA,5.19
MASUT DISTRIBUIDORA,26/04/2023,GASOLINA,5.49
MASUT DISTRIBUIDORA,19/04/2023,GASOLINA ADITIVADA,5.16
MASUT DISTRIBUIDORA,03/05/2023,ETANOL,8.38
MASUT DISTRIBUIDORA,03/05/2023,GASOLINA ADITIVADA,10.88
MASUT DISTRIBUIDORA,26/04/2023,GASOLINA ADITIVADA,5.49
MASUT DISTRIBUIDORA,24/04/2023,GASOLINA,5.16
MASUT DISTRIBUIDORA,19/04/2023,ETANOL,7.68
MASUT DISTRIBUIDORA,10/04/2023,GASOLINA,10.64
MASUT DISTRIBUIDORA,20/04/2023,DIESEL,5.89
MASUT DISTRIBUIDORA,10/04/2023,DIESEL S10,11.74
MASUT DISTRIBUIDORA,20/04/2023,DIESEL S10,5.99
MASUT DISTRIBUIDORA,10/04/2023,GASOLINA ADITIVADA,10.64
MASUT DISTRIBUIDORA,19/04/2023,DIESEL S10,11.57
MASUT DISTRIBUIDORA,12/04/2023,DIESEL S10,5.82
MASUT DISTRIBUIDORA,26/04/2023,DIESEL,5.89
MASUT DISTRIBUIDORA,25/04/2023,GASOLINA,5.29
MASUT DISTRIBUIDORA,10/04/2023,ETANOL,7.78
MASUT DISTRIBUIDORA,26/04/2023,ETANOL,4.19
MASUT DISTRIBUIDORA,20/04/2023,GASOLINA,5.49
MASUT DISTRIBUIDORA,03/05/2023,DIESEL S10,11.64
MASUT DISTRIBUIDORA,12/04/2023,ETANOL,3.89
MASUT DISTRIBUIDORA,24/04/2023,DIESEL S10,5.75
MASUT DISTRIBUIDORA,17/05/2023,GASOLINA,5.29
MASUT DISTRIBUIDORA,16/05/2023,GASOLINA,10.78
MASUT DISTRIBUIDORA,22/05/2023,ETANOL,4.19
MASUT DISTRIBUIDORA,24/05/2023,ETANOL,3.69
MASUT DISTRIBUIDORA,24/05/2023,DIESEL,5.09
MASUT DISTRIBUIDORA,09/05/2023,ETANOL,12.27
MASUT DISTRIBUIDORA,16/05/2023,GASOLINA ADITIVADA,5.49
MASUT DISTRIBUIDORA,16/05/2023,DIESEL S10,10.91
MASUT DISTRIBUIDORA,23/05/2023,ETANOL,3.98
MASUT DISTRIBUIDORA,23/05/2023,GASOLINA,5.09
MASUT DISTRIBUIDORA,22/05/2023,GASOLINA,5.09
MASUT DISTRIBUIDORA,09/05/2023,DIESEL,10.84
MASUT DISTRIBUIDORA,09/05/2023,GASOLINA,16.11
MASUT DISTRIBUIDORA,17/05/2023,ETANOL,4.19
MASUT DISTRIBUIDORA,24/05/2023,GASOLINA,5.14
MASUT DISTRIBUIDORA,17/05/2023,DIESEL,5.35
MASUT DISTRIBUIDORA,17/05/2023,GASOLINA ADITIVADA,5.29
MASUT DISTRIBUIDORA,23/05/2023,DIESEL S10,5.22
MASUT DISTRIBUIDORA,24/05/2023,GASOLINA ADITIVADA,5.14
MASUT DISTRIBUIDORA,24/05/2023,DIESEL S10,5.19
MASUT DISTRIBUIDORA,23/05/2023,DIESEL,5.12
MASUT DISTRIBUIDORA,16/05/2023,ETANOL,7.85
MASUT DISTRIBUIDORA,09/05/2023,GASOLINA ADITIVADA,10.82
MASUT DISTRIBUIDORA,22/05/2023,DIESEL S10,5.25
MASUT DISTRIBUIDORA,16/05/2023,DIESEL,10.71
MASUT DISTRIBUIDORA,22/05/2023,GASOLINA ADITIVADA,5.09
MASUT DISTRIBUIDORA,09/05/2023,DIESEL S10,16.61
MASUT DISTRIBUIDORA,17/05/2023,DIESEL S10,5.45
MASUT DISTRIBUIDORA,31/05/2023,GASOLINA,5.09
MASUT DISTRIBUIDORA,31/05/2023,DIESEL S10,5.19
MASUT DISTRIBUIDORA,07/06/2023,DIESEL S10,5.09
MASUT DISTRIBUIDORA,14/06/2023,DIESEL S10,4.99
MASUT DISTRIBUIDORA,31/05/2023,DIESEL,5.09
MASUT DISTRIBUIDORA,12/06/2023,GASOLINA ADITIVADA,5.34
MASUT DISTRIBUIDORA,30/05/2023,DIESEL S10,10.31
MASUT DISTRIBUIDORA,30/05/2023,ETANOL,7.97
MASUT DISTRIBUIDORA,06/06/2023,GASOLINA,10.87
MASUT DISTRIBUIDORA,30/05/2023,GASOLINA,10.28
MASUT DISTRIBUIDORA,31/05/2023,ETANOL,3.67
MASUT DISTRIBUIDORA,13/06/2023,GASOLINA,5.38
MASUT DISTRIBUIDORA,07/06/2023,GASOLINA,5.34
MASUT DISTRIBUIDORA,06/06/2023,GASOLINA ADITIVADA,5.49
MASUT DISTRIBUIDORA,07/06/2023,DIESEL,4.99
MASUT DISTRIBUIDORA,06/06/2023,DIESEL S10,10.31
MASUT DISTRIBUIDORA,06/06/2023,DIESEL,5.09
MASUT DISTRIBUIDORA,07/06/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,13/06/2023,ETANOL,3.88
MASUT DISTRIBUIDORA,14/06/2023,DIESEL,4.89
MASUT DISTRIBUIDORA,31/05/2023,GASOLINA ADITIVADA,5.09
MASUT DISTRIBUIDORA,13/06/2023,DIESEL S10,5.12
MASUT DISTRIBUIDORA,14/06/2023,GASOLINA ADITIVADA,5.39
MASUT DISTRIBUIDORA,12/06/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,14/06/2023,GASOLINA,5.39
MASUT DISTRIBUIDORA,06/06/2023,ETANOL,7.55
MASUT DISTRIBUIDORA,12/06/2023,GASOLINA,5.34
MASUT DISTRIBUIDORA,30/05/2023,DIESEL,10.11
MASUT DISTRIBUIDORA,12/06/2023,DIESEL S10,5.09
MASUT DISTRIBUIDORA,07/06/2023,GASOLINA ADITIVADA,5.34
MASUT DISTRIBUIDORA,14/06/2023,ETANOL,3.65
MASUT DISTRIBUIDORA,13/06/2023,DIESEL,5.02
MASUT DISTRIBUIDORA,30/05/2023,GASOLINA ADITIVADA,5.19
MASUT DISTRIBUIDORA,20/06/2023,GASOLINA ADITIVADA,5.35
MASUT DISTRIBUIDORA,27/06/2023,DIESEL S10,10.11
MASUT DISTRIBUIDORA,20/06/2023,GASOLINA,10.73
MASUT DISTRIBUIDORA,26/06/2023,ETANOL,3.55
MASUT DISTRIBUIDORA,27/06/2023,GASOLINA,10.62
MASUT DISTRIBUIDORA,20/06/2023,ETANOL,7.53
MASUT DISTRIBUIDORA,27/06/2023,ETANOL,7.77
MASUT DISTRIBUIDORA,26/06/2023,GASOLINA,5.15
MASUT DISTRIBUIDORA,21/06/2023,GASOLINA,5.34
MASUT DISTRIBUIDORA,27/06/2023,DIESEL,9.91
MASUT DISTRIBUIDORA,26/06/2023,GASOLINA ADITIVADA,5.15
MASUT DISTRIBUIDORA,21/06/2023,ETANOL,3.99
MASUT DISTRIBUIDORA,26/06/2023,DIESEL,4.89
MASUT DISTRIBUIDORA,21/06/2023,GASOLINA ADITIVADA,5.34
MASUT DISTRIBUIDORA,20/06/2023,DIESEL,9.91
MASUT DISTRIBUIDORA,21/06/2023,DIESEL,4.99
MASUT DISTRIBUIDORA,20/06/2023,DIESEL S10,10.11
MASUT DISTRIBUIDORA,26/06/2023,DIESEL S10,4.99
MASUT DISTRIBUIDORA,21/06/2023,DIESEL S10,5.09
MASUT DISTRIBUIDORA,27/06/2023,GASOLINA ADITIVADA,5.34
