Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
MS,08/02/2023,DIESEL,ATEM' S,6.39
MS,14/02/2023,ETANOL,TAURUS,3.98
MS,14/02/2023,GASOLINA ADITIVADA,ATEM' S,4.97
MS,09/02/2023,DIESEL,TAURUS,6.32
MS,14/02/2023,DIESEL,IPIRANGA,5.93
MS,21/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.13
MS,01/02/2023,GASOLINA,BRANCA,4.71
MS,06/02/2023,GASOLINA,IPIRANGA,5.04
MS,14/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.38
MS,30/01/2023,GASOLINA,VIBRA ENERGIA,5.28
MS,13/02/2023,DIESEL S10,BRANCA,6.1
MS,21/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.33
MS,31/01/2023,DIESEL,VIBRA ENERGIA,6.48
MS,15/02/2023,ETANOL,IPIRANGA,4.69
MS,06/02/2023,DIESEL S10,IPIRANGA,6.76
MS,14/02/2023,DIESEL,TAURUS,6.31
MS,21/02/2023,DIESEL S10,TAURUS,6.27
MS,21/02/2023,GASOLINA,VIBRA ENERGIA,5.17
MS,06/02/2023,ETANOL,IPIRANGA,4.26
MS,14/02/2023,DIESEL,VIBRA ENERGIA,6.36
MS,21/02/2023,DIESEL,BRANCA,5.79
MS,30/01/2023,DIESEL,IPIRANGA,6.79
MS,20/02/2023,ETANOL,SIMARELLI,3.67
MS,01/02/2023,GASOLINA,VIBRA ENERGIA,4.84
MS,08/02/2023,ETANOL,SIMARELLI,3.67
MS,14/02/2023,DIESEL,RAIZEN,6.28
MS,21/02/2023,ETANOL,VIBRA ENERGIA,4.09
MS,08/02/2023,DIESEL,TAURUS,5.99
MS,06/02/2023,GASOLINA,VIBRA ENERGIA,5.2
MS,13/02/2023,DIESEL,BRANCA,6.0
MS,21/02/2023,ETANOL,BRANCA,3.6
MS,14/02/2023,GASOLINA ADITIVADA,BRANCA,5.23
MS,14/02/2023,DIESEL S10,TAURUS,6.61
MS,31/01/2023,DIESEL,RAIZEN,6.99
MS,31/01/2023,GASOLINA ADITIVADA,IPIRANGA,4.94
MS,13/02/2023,DIESEL,TAURUS,6.11
MS,14/02/2023,DIESEL S10,IPIRANGA,6.19
MS,30/01/2023,DIESEL S10,TAURUS,6.48
MS,09/02/2023,GASOLINA,BRANCA,4.76
MS,21/02/2023,ETANOL,IPIRANGA,3.92
MS,20/02/2023,GASOLINA,RAIZEN,4.94
MS,30/01/2023,DIESEL S10,IPIRANGA,6.86
MS,30/01/2023,DIESEL,BRANCA,6.0
MS,14/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
MS,06/02/2023,GASOLINA ADITIVADA,TAURUS,5.17
MS,08/02/2023,DIESEL S10,BRANCA,6.2
MS,22/02/2023,ETANOL,RAIZEN,4.37
MS,08/02/2023,DIESEL,IPIRANGA,6.19
MS,13/02/2023,ETANOL,RAIZEN,4.29
MS,20/02/2023,GASOLINA,BRANCA,5.05
MS,31/01/2023,ETANOL,IPIRANGA,3.8
MS,13/02/2023,DIESEL,VIBRA ENERGIA,6.37
MS,20/02/2023,GASOLINA ADITIVADA,RAIZEN,5.54
MS,01/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
MS,13/02/2023,GASOLINA,RAIZEN,4.99
MS,31/01/2023,GASOLINA ADITIVADA,BRANCA,4.75
MS,06/02/2023,GASOLINA,BRANCA,4.65
MS,16/02/2023,GASOLINA,IPIRANGA,4.89
MS,31/01/2023,ETANOL,VIBRA ENERGIA,4.59
MS,13/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.34
MS,31/01/2023,DIESEL S10,TAURUS,6.29
MS,14/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.86
MS,16/02/2023,DIESEL,BRANCA,5.76
MS,21/02/2023,DIESEL S10,BRANCA,5.9
MS,07/02/2023,ETANOL,RAIZEN,4.7
MS,14/02/2023,GASOLINA,VIBRA ENERGIA,5.31
MS,16/02/2023,DIESEL S10,BRANCA,5.86
MS,09/02/2023,GASOLINA ADITIVADA,BRANCA,4.76
MS,16/02/2023,DIESEL S10,IPIRANGA,6.29
MS,20/02/2023,GASOLINA,VIBRA ENERGIA,5.09
MS,06/02/2023,ETANOL,VIBRA ENERGIA,4.21
MS,06/02/2023,DIESEL S10,BRANCA,6.1
MS,09/02/2023,DIESEL S10,TAURUS,6.42
MS,01/02/2023,DIESEL S10,VIBRA ENERGIA,6.34
MS,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.68
MS,31/01/2023,DIESEL,TAURUS,6.32
MS,30/01/2023,ETANOL,IPIRANGA,4.04
MS,09/02/2023,ETANOL,TAURUS,4.28
MS,15/02/2023,ETANOL,BRANCA,3.49
MS,21/02/2023,DIESEL,IPIRANGA,6.48
MS,14/02/2023,DIESEL S10,BRANCA,6.14
MS,08/02/2023,GASOLINA,TAURUS,4.89
MS,21/02/2023,DIESEL S10,IPIRANGA,6.37
MS,09/02/2023,DIESEL S10,BRANCA,6.29
MS,08/02/2023,GASOLINA,RAIZEN,4.92
MS,01/02/2023,DIESEL,IPIRANGA,6.19
MS,08/02/2023,DIESEL S10,SIMARELLI,6.45
MS,06/02/2023,DIESEL,IPIRANGA,6.74
MS,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.29
MS,15/02/2023,DIESEL S10,VIBRA ENERGIA,7.46
MS,01/02/2023,GASOLINA,IPIRANGA,4.89
MS,14/02/2023,DIESEL,ATEM' S,6.39
MS,21/02/2023,GASOLINA,RAIZEN,5.12
MS,22/02/2023,DIESEL,VIBRA ENERGIA,6.36
MS,20/02/2023,ETANOL,RAIZEN,3.79
MS,01/02/2023,DIESEL,RAIZEN,6.29
MS,30/01/2023,GASOLINA ADITIVADA,BRANCA,4.65
MS,01/02/2023,GASOLINA,ATEM' S,4.89
MS,13/02/2023,ETANOL,BRANCA,3.6
MS,30/01/2023,GASOLINA,IPIRANGA,5.17
MS,06/02/2023,GASOLINA,RAIZEN,4.99
MS,14/02/2023,DIESEL S10,VIBRA ENERGIA,6.44
MS,16/02/2023,GASOLINA,BRANCA,4.63
MS,31/01/2023,DIESEL S10,RAIZEN,6.69
MS,07/02/2023,GASOLINA ADITIVADA,RAIZEN,5.81
MS,08/02/2023,GASOLINA,IPIRANGA,4.87
MS,14/02/2023,DIESEL,BRANCA,5.96
MS,22/02/2023,ETANOL,VIBRA ENERGIA,4.36
MS,08/02/2023,DIESEL,BRANCA,6.04
MS,21/02/2023,DIESEL,TAURUS,6.2
MS,24/01/2023,ETANOL,TAURUS,3.75
MS,15/02/2023,GASOLINA,VIBRA ENERGIA,5.73
