Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
S,21/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.7
S,21/03/2023,ETANOL,CHARRUA,4.98
S,03/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.88
S,04/04/2023,GNV,IPIRANGA,5.54
S,04/04/2023,ETANOL,CHARRUA,4.92
S,10/04/2023,DIESEL,VIBRA ENERGIA,5.63
S,11/04/2023,DIESEL,RAIZEN,5.55
S,21/03/2023,DIESEL S10,RAIZEN,5.76
S,20/03/2023,GASOLINA,CHARRUA,5.38
S,20/03/2023,GASOLINA ADITIVADA,IDAZA,5.33
S,22/03/2023,DIESEL,ALESAT,5.89
S,20/03/2023,GNV,CHARRUA,5.87
S,28/03/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.83
S,21/03/2023,GASOLINA,BRANCA,5.44
S,22/03/2023,DIESEL S10,DIBRAPE,5.86
S,27/03/2023,GASOLINA ADITIVADA,BRANCA,5.5
S,10/04/2023,DIESEL S10,VIBRA ENERGIA,5.82
S,10/04/2023,ETANOL,BRANCA,4.28
S,12/04/2023,DIESEL,VIBRA ENERGIA,5.73
S,22/03/2023,GASOLINA,BRANCA,5.41
S,28/03/2023,DIESEL S10,IPIRANGA,5.85
S,03/04/2023,DIESEL S10,POTENCIAL,5.89
S,23/03/2023,ETANOL,ALESAT,4.19
S,28/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.7
S,04/04/2023,GASOLINA,RAIZEN,5.55
S,03/04/2023,ETANOL,MAXSUL,4.69
S,10/04/2023,DIESEL S10,IPIRANGA,5.87
S,20/03/2023,DIESEL,VIBRA ENERGIA,5.7
S,22/03/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.71
S,27/03/2023,DIESEL S10,ALESAT,5.91
S,11/04/2023,DIESEL,IPIRANGA,5.68
S,11/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.67
S,30/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
S,27/03/2023,ETANOL,VIBRA ENERGIA,4.51
S,28/03/2023,DIESEL S10,ALESAT,5.93
S,13/04/2023,GNV,BRANCA,5.39
S,03/04/2023,GASOLINA,RAIZEN MIME,5.66
S,10/04/2023,DIESEL,BRANCA,5.49
S,23/03/2023,GASOLINA,ALESAT,5.73
S,05/04/2023,DIESEL S10,BRANCA,5.65
S,10/04/2023,GASOLINA ADITIVADA,STANG,5.1
S,21/03/2023,DIESEL,RODOIL,6.03
S,20/03/2023,DIESEL,RAIZEN MIME,5.69
S,29/03/2023,DIESEL,BRANCA,5.73
S,29/03/2023,GASOLINA,VIBRA ENERGIA,5.61
S,28/03/2023,ETANOL,RAIZEN MIME,4.84
S,28/03/2023,GNV,RAIZEN,5.22
S,04/04/2023,GASOLINA,CHARRUA,5.59
S,12/04/2023,GASOLINA,IPIRANGA,5.55
S,20/03/2023,GASOLINA ADITIVADA,POTENCIAL,5.39
S,21/03/2023,GASOLINA,AMERICANOIL,5.69
S,27/03/2023,ETANOL,BRANCA,4.24
S,29/03/2023,GASOLINA,CIAPETRO,5.63
S,06/04/2023,DIESEL S10,VIBRA ENERGIA,5.99
S,10/04/2023,GNV,IPIRANGA,5.73
S,22/03/2023,DIESEL S10,PELIKANO,5.54
S,13/04/2023,GASOLINA,VIBRA ENERGIA,5.48
S,12/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.74
S,30/03/2023,GASOLINA,STANG,5.09
S,27/03/2023,GASOLINA,CHARRUA,5.29
S,06/04/2023,ETANOL,CIAPETRO,3.89
S,28/03/2023,GNV,VIBRA ENERGIA,5.31
S,13/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.89
S,22/03/2023,GASOLINA,IDAZA,5.72
S,20/03/2023,ETANOL,STANG,4.19
S,29/03/2023,GASOLINA,RODOIL,5.49
S,06/04/2023,ETANOL,RAIZEN,4.07
S,12/04/2023,ETANOL,RODOIL,5.09
S,20/03/2023,ETANOL,IDAZA,4.01
S,23/03/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.63
S,29/03/2023,GASOLINA,MAXSUL,5.55
S,04/04/2023,DIESEL S10,IPIRANGA,5.85
S,10/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.72
S,22/03/2023,DIESEL,RODOIL,5.94
S,21/03/2023,GNV,BRANCA,5.32
S,21/03/2023,DIESEL,ALESAT,5.88
S,21/03/2023,GNV,IPIRANGA,5.34
S,30/03/2023,GASOLINA ADITIVADA,RAIZEN,5.65
S,28/03/2023,DIESEL S10,RAIZEN MIME,6.49
S,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.9
S,22/03/2023,ETANOL,ALESAT,4.34
S,21/03/2023,GASOLINA,IDAZA,5.29
S,29/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.84
S,29/03/2023,GASOLINA ADITIVADA,MAXSUL,5.55
S,28/03/2023,DIESEL,SUL COMBUSTÍVEIS,5.54
S,06/04/2023,ETANOL,BRANCA,4.1
S,03/04/2023,DIESEL S10,IPIRANGA,5.81
S,12/04/2023,GASOLINA,VIBRA ENERGIA,5.52
S,21/03/2023,GNV,ALESAT,5.39
S,28/03/2023,ETANOL,VIBRA ENERGIA,4.67
S,29/03/2023,GASOLINA ADITIVADA,RAIZEN,5.88
S,29/03/2023,GNV,VIBRA ENERGIA,5.36
S,04/04/2023,GASOLINA ADITIVADA,MAXSUL,5.48
S,23/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.73
S,20/03/2023,DIESEL S10,RAIZEN,5.87
S,22/03/2023,ETANOL,RAIZEN MIME,4.61
S,20/03/2023,GNV,IPIRANGA,5.32
S,23/03/2023,DIESEL,BRANCA,5.73
S,20/03/2023,DIESEL S10,VIBRA ENERGIA,5.83
S,03/04/2023,ETANOL,VIBRA ENERGIA,4.66
S,06/04/2023,GASOLINA ADITIVADA,WALENDOWSKY,5.76
S,07/04/2023,GASOLINA ADITIVADA,RAIZEN,5.89
S,21/03/2023,GASOLINA,CHARRUA,5.61
S,03/04/2023,ETANOL,IPIRANGA,4.42
S,22/03/2023,DIESEL,RAIZEN MIME,5.77
S,22/03/2023,GNV,IPIRANGA,5.42
S,21/03/2023,GNV,AMERICANOIL,5.34
S,06/04/2023,GASOLINA,VIBRA ENERGIA,5.65
S,04/04/2023,DIESEL S10,BRANCA,5.65
S,05/04/2023,DIESEL S10,VIBRA ENERGIA,5.86
S,11/04/2023,GASOLINA ADITIVADA,RODOIL,5.69
S,23/03/2023,DIESEL,RAIZEN,5.64
S,21/03/2023,DIESEL S10,RODOIL,5.83
S,20/03/2023,GASOLINA,POTENCIAL,5.59
S,28/03/2023,DIESEL S10,STANG,5.46
S,05/04/2023,DIESEL,BRANCA,5.58
S,05/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.89
S,12/04/2023,ETANOL,IPIRANGA,4.66
S,12/04/2023,DIESEL S10,VIBRA ENERGIA,5.76
S,06/04/2023,DIESEL,RAIZEN,5.52
S,27/03/2023,DIESEL,IPIRANGA,5.68
S,29/03/2023,ETANOL,RAIZEN,4.39
S,04/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.73
S,10/04/2023,DIESEL S10,CHARRUA,5.84
S,29/03/2023,DIESEL S10,MAXSUL,5.74
S,28/03/2023,GASOLINA ADITIVADA,SUL COMBUSTÍVEIS,5.49
S,04/04/2023,DIESEL S10,MAXSUL,5.4
S,11/04/2023,DIESEL,RODOIL,5.62
S,23/03/2023,ETANOL,RAIZEN MIME,4.59
S,29/03/2023,GASOLINA,BRANCA,5.46
S,05/04/2023,DIESEL,VIBRA ENERGIA,5.83
S,05/04/2023,GASOLINA ADITIVADA,MAXSUL,5.49
S,10/04/2023,GASOLINA,VIBRA ENERGIA,5.6
S,20/03/2023,GASOLINA ADITIVADA,RODOIL,5.82
S,28/03/2023,GASOLINA,BRANCA,5.42
S,03/04/2023,ETANOL,BRANCA,4.25
S,03/04/2023,ETANOL,STANG,4.13
S,04/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.78
S,12/04/2023,DIESEL,RAIZEN,5.65
S,10/04/2023,GASOLINA,CHARRUA,5.69
S,11/04/2023,DIESEL S10,CHARRUA,5.62
S,23/03/2023,DIESEL S10,ALESAT,5.97
S,29/03/2023,DIESEL,VIBRA ENERGIA,5.71
S,29/03/2023,DIESEL S10,DIBRAPE,5.76
S,03/04/2023,GASOLINA ADITIVADA,MAXSUL,5.64
S,21/03/2023,DIESEL,CHARRUA,5.76
S,27/03/2023,DIESEL,MAXSUL,5.88
S,06/04/2023,GASOLINA ADITIVADA,STANG,5.21
S,04/04/2023,DIESEL,BRANCA,5.58
S,04/04/2023,GASOLINA,RODOIL,5.5
S,04/04/2023,DIESEL,POTENCIAL,5.97
S,23/03/2023,GASOLINA,IPIRANGA,5.58
S,23/03/2023,GASOLINA ADITIVADA,RAIZEN,5.81
S,21/03/2023,DIESEL S10,STANG,5.54
S,21/03/2023,GASOLINA,POTENCIAL,5.59
S,21/03/2023,GASOLINA ADITIVADA,ALESAT,5.59
S,30/03/2023,GASOLINA ADITIVADA,ALESAT,5.44
S,06/04/2023,DIESEL,CHARRUA,5.59
S,12/04/2023,DIESEL S10,CIAPETRO,5.59
S,12/04/2023,DIESEL S10,IPIRANGA,5.83
S,23/03/2023,DIESEL,IPIRANGA,5.75
S,20/03/2023,GASOLINA,STANG,5.57
S,30/03/2023,ETANOL,IPIRANGA,4.14
S,07/04/2023,GASOLINA,IPIRANGA,5.49
S,13/04/2023,GNV,IPIRANGA,5.16
S,23/03/2023,ETANOL,BRANCA,4.17
S,28/03/2023,DIESEL,BRANCA,5.59
S,05/04/2023,DIESEL S10,ALESAT,5.86
S,13/04/2023,ETANOL,VIBRA ENERGIA,4.57
S,11/04/2023,ETANOL,RODOIL,4.63
S,23/03/2023,GASOLINA ADITIVADA,BRANCA,5.58
S,23/03/2023,GASOLINA ADITIVADA,ALESAT,5.78
S,04/04/2023,GASOLINA,IPIRANGA,5.57
S,05/04/2023,GASOLINA ADITIVADA,STANG,5.09
S,20/04/2023,GASOLINA,IDAZA,5.69
S,26/04/2023,GASOLINA,RAIZEN,5.6
S,25/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.75
S,24/04/2023,DIESEL S10,RAIZEN MIME,6.03
S,02/05/2023,GASOLINA,VIBRA ENERGIA,5.7
S,17/04/2023,DIESEL,IPIRANGA,5.58
S,20/04/2023,DIESEL,RODOIL,5.49
S,19/04/2023,GASOLINA ADITIVADA,PELIKANO,5.77
S,26/04/2023,DIESEL S10,IPIRANGA,5.82
S,05/05/2023,DIESEL,BRANCA,5.49
S,13/04/2023,GASOLINA ADITIVADA,DIBRAPE,5.47
S,12/04/2023,DIESEL,STANG,5.44
S,19/04/2023,GASOLINA,BRANCA,5.53
S,24/04/2023,DIESEL,RAIZEN,5.47
S,02/05/2023,DIESEL S10,IPIRANGA,5.8
S,12/04/2023,GASOLINA,MAXSUL,5.49
S,12/04/2023,DIESEL,POTENCIAL,6.33
S,19/04/2023,ETANOL,IPIRANGA,4.45
S,19/04/2023,ETANOL,RODOIL,5.28
S,17/04/2023,GASOLINA,ALESAT,5.58
S,21/04/2023,DIESEL S10,VIBRA ENERGIA,5.15
S,04/05/2023,GASOLINA,RAIZEN MIME,5.74
S,26/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.8
S,05/05/2023,ETANOL,ESTRADA,3.99
S,04/05/2023,ETANOL,RAIZEN,4.47
S,03/05/2023,DIESEL S10,IPIRANGA,5.77
S,26/04/2023,ETANOL,RODOIL,5.34
S,02/05/2023,ETANOL,ALESAT,4.39
S,18/04/2023,DIESEL S10,IPIRANGA,5.91
S,25/04/2023,GASOLINA ADITIVADA,RAIZEN,5.72
S,02/05/2023,DIESEL S10,RAIZEN,5.61
S,17/04/2023,GNV,IPIRANGA,5.31
S,20/04/2023,GASOLINA ADITIVADA,IDAZA,5.79
S,20/04/2023,GASOLINA,RAIZEN MIME,5.69
S,24/04/2023,GASOLINA,UNI,5.59
S,03/05/2023,GASOLINA,BRANCA,5.47
S,14/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.59
S,19/04/2023,GNV,RAIZEN,5.73
S,19/04/2023,GASOLINA ADITIVADA,ALESAT,5.85
S,21/04/2023,ETANOL,STANG,4.69
S,18/04/2023,GNV,VIBRA ENERGIA,5.27
S,05/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.39
S,13/04/2023,GASOLINA,DIBRAPE,5.45
S,11/04/2023,DIESEL,PELIKANO,5.37
S,12/04/2023,ETANOL,CHARRUA,4.69
S,17/04/2023,ETANOL,IPIRANGA,4.36
S,19/04/2023,DIESEL,BRANCA,5.59
S,14/04/2023,GASOLINA ADITIVADA,RAIZEN,5.59
S,19/04/2023,DIESEL S10,BRANCA,5.64
S,26/04/2023,DIESEL S10,BRANCA,5.72
S,04/05/2023,GASOLINA,VIBRA ENERGIA,5.65
S,03/05/2023,DIESEL S10,CIAPETRO,5.04
S,25/04/2023,GASOLINA ADITIVADA,BRANCA,5.43
S,03/05/2023,ETANOL,RAIZEN MIME,4.94
S,19/04/2023,DIESEL S10,ALESAT,5.87
S,25/04/2023,ETANOL,STANG,4.4
S,02/05/2023,DIESEL S10,STANG,5.48
S,26/04/2023,DIESEL S10,MAXSUL,6.12
S,18/04/2023,DIESEL,VIBRA ENERGIA,5.6
S,18/04/2023,GASOLINA,STANG,5.34
S,20/04/2023,ETANOL,RODOIL,3.89
S,25/04/2023,ETANOL,BRANCA,4.31
S,26/04/2023,GASOLINA,IPIRANGA,5.59
S,04/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.78
S,12/04/2023,DIESEL,AMERICANOIL,5.49
S,21/04/2023,DIESEL,BRANCA,5.32
S,24/04/2023,ETANOL,ALESAT,4.27
S,25/04/2023,DIESEL,MAXSUL,5.82
S,03/05/2023,ETANOL,UNI,4.68
S,03/05/2023,GASOLINA ADITIVADA,ALESAT,5.85
S,18/04/2023,DIESEL,IPIRANGA,5.82
S,19/04/2023,DIESEL,CIAPETRO,5.09
S,25/04/2023,GNV,RAIZEN,5.39
S,04/05/2023,DIESEL S10,CHARRUA,5.69
S,02/05/2023,GNV,VIBRA ENERGIA,5.49
S,19/04/2023,GASOLINA ADITIVADA,STANG,5.46
S,20/04/2023,DIESEL S10,ALESAT,5.73
S,26/04/2023,GNV,BRANCA,4.99
S,02/05/2023,GASOLINA,CHARRUA,5.47
S,24/04/2023,GASOLINA ADITIVADA,CHARRUA,5.51
S,28/04/2023,DIESEL S10,RAIZEN MIME,5.99
S,24/04/2023,GNV,CHARRUA,5.87
S,01/05/2023,DIESEL S10,STANG,5.47
S,02/05/2023,GNV,ALESAT,5.49
S,11/04/2023,DIESEL S10,POTENCIAL,5.8
S,17/04/2023,DIESEL,ALESAT,5.39
S,25/04/2023,DIESEL,IPIRANGA,5.63
S,03/05/2023,DIESEL,VIBRA ENERGIA,5.64
S,01/05/2023,GNV,IPIRANGA,5.62
S,20/04/2023,ETANOL,RAIZEN,4.3
S,20/04/2023,DIESEL S10,RAIZEN MIME,6.15
S,26/04/2023,GNV,ALESAT,5.69
S,01/05/2023,GASOLINA,RAIZEN,5.36
S,03/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.83
S,11/04/2023,GASOLINA,MAXSUL,5.45
S,11/04/2023,ETANOL,ALESAT,4.25
S,21/04/2023,ETANOL,RAIZEN,4.12
S,18/04/2023,GASOLINA,MAXSUL,5.43
S,21/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.74
S,26/04/2023,DIESEL,ALESAT,5.89
S,24/04/2023,ETANOL,CHARRUA,4.79
S,01/05/2023,GNV,VIBRA ENERGIA,5.32
S,12/04/2023,GASOLINA ADITIVADA,DIBRAPE,5.59
S,24/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
S,25/04/2023,DIESEL S10,IPIRANGA,5.74
S,19/04/2023,GASOLINA,RODOIL,5.48
S,28/04/2023,DIESEL S10,STANG,5.49
S,28/04/2023,ETANOL,RAIZEN MIME,4.59
S,02/05/2023,DIESEL S10,RAIZEN MIME,5.91
S,10/04/2023,GNV,VIBRA ENERGIA,5.49
S,19/04/2023,GASOLINA,STANG,5.46
S,26/04/2023,GASOLINA,ALESAT,5.89
S,04/05/2023,DIESEL,BRANCA,5.41
S,21/04/2023,ETANOL,BRANCA,4.26
S,24/04/2023,DIESEL,CHARRUA,5.51
S,04/05/2023,GASOLINA ADITIVADA,STANG,5.22
S,04/05/2023,GNV,VIBRA ENERGIA,5.69
S,12/04/2023,ETANOL,MAXSUL,4.69
S,17/04/2023,ETANOL,VIBRA ENERGIA,4.41
S,19/04/2023,GASOLINA ADITIVADA,BRANCA,5.6
S,17/04/2023,GASOLINA,RAIZEN MIME,5.58
S,24/04/2023,GNV,RAIZEN MIME,5.49
S,25/04/2023,DIESEL,RODOIL,5.65
S,01/05/2023,DIESEL,VIBRA ENERGIA,5.47
S,04/05/2023,GNV,RAIZEN MIME,5.69
S,13/04/2023,DIESEL,WALENDOWSKY,5.84
S,17/04/2023,ETANOL,ALESAT,4.57
S,28/04/2023,ETANOL,VIBRA ENERGIA,4.19
S,24/04/2023,GASOLINA ADITIVADA,MAXSUL,5.74
S,02/05/2023,ETANOL,RODOIL,5.03
S,18/04/2023,GASOLINA,IPIRANGA,5.52
S,24/04/2023,ETANOL,IPIRANGA,4.45
S,28/04/2023,DIESEL S10,IPIRANGA,5.19
S,04/05/2023,DIESEL,IPIRANGA,5.57
S,02/05/2023,ETANOL,BRANCA,4.38
S,17/04/2023,DIESEL S10,BRANCA,5.58
S,27/04/2023,DIESEL,ALESAT,5.69
S,10/04/2023,GASOLINA ADITIVADA,ALESAT,5.27
S,19/04/2023,GNV,BRANCA,5.34
S,19/04/2023,GNV,ALESAT,5.69
S,19/04/2023,DIESEL S10,RAIZEN MIME,6.17
S,24/04/2023,GASOLINA ADITIVADA,RAIZEN,5.73
S,25/04/2023,GASOLINA,IDAZA,5.31
S,10/04/2023,GASOLINA,CIAPETRO,5.52
S,27/04/2023,ETANOL,VIBRA ENERGIA,4.63
S,27/04/2023,GASOLINA,IPIRANGA,5.42
S,25/04/2023,DIESEL,VIBRA ENERGIA,5.52
S,25/04/2023,GASOLINA,ALESAT,5.72
S,26/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.89
S,03/05/2023,DIESEL,BRANCA,5.51
S,11/04/2023,DIESEL S10,MAXSUL,5.41
S,11/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.39
S,11/04/2023,DIESEL S10,PELIKANO,5.47
S,21/04/2023,GASOLINA ADITIVADA,RAIZEN,5.82
S,19/04/2023,GASOLINA ADITIVADA,RODOIL,5.73
S,20/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.99
S,26/04/2023,GASOLINA,CHARRUA,5.57
S,02/05/2023,GASOLINA ADITIVADA,CHARRUA,5.62
S,12/04/2023,GASOLINA ADITIVADA,MAXSUL,5.59
S,20/04/2023,GASOLINA ADITIVADA,BRANCA,5.42
S,18/04/2023,ETANOL,RAIZEN,4.32
S,27/04/2023,GASOLINA,CHARRUA,5.49
S,01/05/2023,ETANOL,RAIZEN,4.62
S,21/04/2023,GASOLINA ADITIVADA,ALESAT,5.84
S,21/04/2023,ETANOL,IPIRANGA,4.19
S,25/04/2023,GNV,VIBRA ENERGIA,5.39
S,01/05/2023,DIESEL S10,IPIRANGA,5.64
S,01/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.7
S,03/05/2023,GNV,BRANCA,5.21
S,10/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.55
S,19/04/2023,GASOLINA,RAIZEN,5.65
S,17/04/2023,GASOLINA,POTENCIAL,5.8
S,26/04/2023,DIESEL,IPIRANGA,5.8
S,04/05/2023,DIESEL S10,BRANCA,5.52
S,17/04/2023,ETANOL,RAIZEN MIME,4.77
S,21/04/2023,DIESEL S10,IPIRANGA,5.72
S,17/04/2023,GASOLINA,CHARRUA,5.18
S,24/04/2023,DIESEL,VIBRA ENERGIA,5.5
S,28/04/2023,DIESEL,RAIZEN,5.47
S,25/04/2023,GASOLINA,IPIRANGA,5.54
S,28/04/2023,DIESEL,IDAZA,5.89
S,01/05/2023,DIESEL,IPIRANGA,5.51
S,05/05/2023,GASOLINA,BRANCA,5.46
S,21/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.66
S,24/04/2023,DIESEL S10,IPIRANGA,5.81
S,24/04/2023,DIESEL S10,BRANCA,5.64
S,26/04/2023,ETANOL,RAIZEN,4.61
S,24/04/2023,DIESEL,BRANCA,5.55
S,02/05/2023,GASOLINA ADITIVADA,CIAPETRO,5.89
S,11/04/2023,GASOLINA ADITIVADA,MAXSUL,5.36
S,19/04/2023,ETANOL,ALESAT,4.17
S,11/04/2023,DIESEL S10,IDAZA,5.48
S,19/04/2023,DIESEL,VIBRA ENERGIA,5.75
S,19/04/2023,DIESEL S10,MAXSUL,5.64
S,19/04/2023,DIESEL S10,CHARRUA,5.79
S,26/04/2023,DIESEL,MAXSUL,5.74
S,27/04/2023,GASOLINA,RODOIL,5.29
S,04/05/2023,GASOLINA,CHARRUA,5.49
S,14/04/2023,DIESEL S10,RAIZEN,5.73
S,19/04/2023,ETANOL,BRANCA,4.26
S,18/04/2023,GASOLINA ADITIVADA,RAIZEN,5.63
S,20/04/2023,DIESEL,RAIZEN MIME,6.02
S,27/04/2023,GASOLINA,ALESAT,5.6
S,04/05/2023,GASOLINA ADITIVADA,BRANCA,5.58
S,02/05/2023,DIESEL,RAIZEN,5.54
S,19/04/2023,GASOLINA,IDAZA,5.33
S,28/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.78
S,25/04/2023,ETANOL,RAIZEN MIME,4.64
S,11/04/2023,DIESEL S10,RAIZEN MIME,6.08
S,19/04/2023,GASOLINA ADITIVADA,CHARRUA,5.71
S,19/04/2023,GASOLINA,SUL COMBUSTÍVEIS,5.39
S,04/05/2023,GASOLINA,STANG,5.22
S,02/05/2023,GNV,AMERICANOIL,5.34
S,11/04/2023,GASOLINA ADITIVADA,ALESAT,5.61
S,11/04/2023,GASOLINA,PELIKANO,5.77
S,17/04/2023,DIESEL S10,RAIZEN,5.6
S,18/04/2023,DIESEL S10,RAIZEN MIME,6.24
S,19/04/2023,DIESEL S10,SUL COMBUSTÍVEIS,5.89
S,17/04/2023,DIESEL S10,VIBRA ENERGIA,5.74
S,19/04/2023,DIESEL S10,RAIZEN,5.74
S,19/04/2023,ETANOL,CHARRUA,4.85
S,17/04/2023,GNV,CHARRUA,5.87
S,01/05/2023,DIESEL S10,BRANCA,5.42
S,03/05/2023,GASOLINA ADITIVADA,CIAPETRO,5.6
S,04/05/2023,GASOLINA ADITIVADA,RAIZEN,5.75
S,18/04/2023,GASOLINA ADITIVADA,CHARRUA,5.72
S,25/04/2023,DIESEL,BRANCA,5.51
S,25/04/2023,GASOLINA ADITIVADA,POTENCIAL,5.69
S,24/04/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.87
S,01/05/2023,DIESEL S10,VIBRA ENERGIA,5.68
S,19/04/2023,DIESEL,ALESAT,5.82
S,26/04/2023,DIESEL,VIBRA ENERGIA,5.86
S,26/04/2023,GASOLINA ADITIVADA,RODOIL,5.88
S,24/04/2023,ETANOL,POTENCIAL,4.19
S,02/05/2023,DIESEL,VIBRA ENERGIA,5.6
S,02/05/2023,ETANOL,RAIZEN MIME,5.03
S,02/05/2023,GASOLINA,RAIZEN MIME,5.55
S,05/05/2023,GASOLINA,VIBRA ENERGIA,6.09
S,21/04/2023,GASOLINA,BRANCA,5.59
S,19/04/2023,ETANOL,POTENCIAL,4.24
S,24/04/2023,GASOLINA,IPIRANGA,5.61
S,24/04/2023,DIESEL S10,CIAPETRO,5.75
S,24/04/2023,ETANOL,RAIZEN MIME,5.02
S,03/05/2023,GASOLINA,RAIZEN,5.64
S,19/04/2023,ETANOL,VIBRA ENERGIA,4.62
S,17/04/2023,ETANOL,UNI,4.24
S,25/04/2023,GASOLINA ADITIVADA,IDAZA,5.33
S,01/05/2023,DIESEL,POTENCIAL,5.77
S,17/04/2023,DIESEL,VIBRA ENERGIA,5.59
S,17/04/2023,GASOLINA ADITIVADA,CHARRUA,5.38
S,26/04/2023,GASOLINA ADITIVADA,STANG,5.26
S,27/04/2023,DIESEL,IPIRANGA,5.58
S,17/04/2023,ETANOL,CHARRUA,4.72
S,25/04/2023,DIESEL S10,RODOIL,5.67
S,05/05/2023,ETANOL,BRANCA,4.07
S,21/04/2023,DIESEL S10,ALESAT,5.79
S,25/04/2023,GASOLINA,STANG,5.38
S,04/05/2023,ETANOL,IPIRANGA,4.51
S,01/05/2023,DIESEL S10,CHARRUA,5.39
S,04/05/2023,GNV,BRANCA,5.69
S,01/05/2023,ETANOL,POTENCIAL,4.54
S,14/04/2023,GASOLINA,IPIRANGA,5.39
S,20/04/2023,DIESEL S10,BRANCA,5.61
S,18/04/2023,GASOLINA ADITIVADA,STANG,5.34
S,28/04/2023,GASOLINA,RAIZEN,5.64
S,25/04/2023,DIESEL S10,RAIZEN,5.68
S,04/05/2023,GASOLINA,BRANCA,5.49
S,02/05/2023,GASOLINA,IPIRANGA,5.57
S,19/04/2023,GASOLINA ADITIVADA,IDAZA,5.33
S,01/05/2023,GASOLINA,RAIZEN MIME,5.72
S,19/04/2023,GASOLINA ADITIVADA,MAXSUL,5.47
S,24/04/2023,GNV,IPIRANGA,5.51
S,27/04/2023,GASOLINA ADITIVADA,RODOIL,5.49
S,02/05/2023,GASOLINA ADITIVADA,BRANCA,5.52
S,18/04/2023,GASOLINA,VIBRA ENERGIA,5.51
S,20/04/2023,ETANOL,STANG,4.3
S,17/04/2023,DIESEL,RODOIL,5.79
S,19/04/2023,DIESEL,POTENCIAL,6.09
S,26/04/2023,DIESEL S10,RODOIL,5.64
S,04/05/2023,ETANOL,BRANCA,4.34
S,01/05/2023,GASOLINA,IPIRANGA,5.53
S,10/04/2023,DIESEL,CIAPETRO,5.55
S,12/04/2023,GASOLINA,CHARRUA,5.29
S,21/04/2023,GASOLINA,ALESAT,5.69
S,19/04/2023,GASOLINA ADITIVADA,DIBRAPE,5.4
S,28/04/2023,GASOLINA,STANG,5.49
S,02/05/2023,GASOLINA ADITIVADA,IPIRANGA,5.72
S,27/04/2023,GNV,RAIZEN MIME,5.49
S,25/04/2023,DIESEL S10,ALESAT,5.83
S,24/04/2023,DIESEL S10,ALESAT,5.79
S,05/05/2023,DIESEL,ESTRADA,5.49
S,02/05/2023,DIESEL,CIAPETRO,5.69
S,02/05/2023,GASOLINA,MAXSUL,5.5
S,19/04/2023,GASOLINA,VIBRA ENERGIA,5.63
S,18/04/2023,DIESEL S10,VIBRA ENERGIA,5.7
S,17/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.55
S,27/04/2023,DIESEL S10,RAIZEN,5.46
S,20/04/2023,ETANOL,IPIRANGA,4.26
S,20/04/2023,DIESEL S10,IPIRANGA,5.73
S,17/04/2023,GASOLINA,VIBRA ENERGIA,5.51
S,19/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.77
S,26/04/2023,ETANOL,VIBRA ENERGIA,4.86
S,04/05/2023,GASOLINA ADITIVADA,RAIZEN MIME,5.89
S,13/04/2023,GASOLINA ADITIVADA,WALENDOWSKY,5.76
S,19/04/2023,DIESEL,RAIZEN,5.65
S,17/04/2023,DIESEL,STANG,5.45
S,02/05/2023,ETANOL,RAIZEN,4.56
S,19/04/2023,GASOLINA,DIBRAPE,5.38
S,24/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.55
