Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
N,15/02/2023,GASOLINA ADITIVADA,SABBÁ,5.58
N,15/02/2023,GASOLINA ADITIVADA,ALESAT,5.04
N,23/02/2023,GASOLINA ADITIVADA,ATEM' S,5.45
N,06/02/2023,GASOLINA,SABBÁ,5.19
N,06/02/2023,GASOLINA,ATEM' S,5.5
N,09/02/2023,ETANOL,BRANCA,4.48
N,15/02/2023,GASOLINA,ATEM' S,5.43
N,14/02/2023,DIESEL,SIMARELLI,6.67
N,23/02/2023,DIESEL,BRANCA,5.98
N,30/01/2023,GASOLINA ADITIVADA,SABBÁ,5.66
N,08/02/2023,GASOLINA,ATEM' S,5.4
N,14/02/2023,GASOLINA,ATEM' S,5.37
N,01/02/2023,DIESEL,BRANCA,6.44
N,08/02/2023,GASOLINA,VIBRA ENERGIA,5.16
N,13/02/2023,GASOLINA,EQUADOR,5.41
N,27/02/2023,DIESEL S10,ATEM' S,5.89
N,27/02/2023,DIESEL,ALESAT,5.92
N,09/03/2023,ETANOL,ALESAT,4.5
N,08/03/2023,DIESEL,SABBÁ,6.45
N,01/03/2023,ETANOL,IPIRANGA,4.86
N,07/03/2023,DIESEL,VIBRA ENERGIA,6.47
N,07/03/2023,ETANOL,IPIRANGA,4.68
N,14/03/2023,GASOLINA ADITIVADA,ATEM' S,6.31
N,28/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
N,27/02/2023,ETANOL,RAIZEN,4.19
N,09/03/2023,DIESEL S10,SABBÁ,6.22
N,28/02/2023,DIESEL,BRANCA,6.34
N,16/03/2023,GASOLINA,IPIRANGA,5.74
N,09/03/2023,ETANOL,IPIRANGA,4.49
N,09/03/2023,DIESEL S10,RAIZEN,5.59
N,02/03/2023,GASOLINA,IPIRANGA,5.71
N,02/03/2023,GASOLINA ADITIVADA,RAIZEN,5.8
N,03/03/2023,GASOLINA,SABBÁ,5.48
N,08/03/2023,DIESEL S10,ATEM' S,6.95
N,28/02/2023,ETANOL,SABBÁ,4.45
N,27/02/2023,DIESEL,IPIRANGA,6.45
N,27/02/2023,GASOLINA ADITIVADA,SABBÁ,5.46
N,27/02/2023,DIESEL,ATEM' S,5.89
N,01/03/2023,DIESEL,RAIZEN,5.74
N,09/03/2023,DIESEL S10,BRANCA,6.12
N,13/03/2023,GASOLINA ADITIVADA,ALESAT,5.75
N,02/03/2023,ETANOL,VIBRA ENERGIA,5.29
N,07/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.13
N,06/03/2023,GASOLINA,SABBÁ,6.03
N,13/03/2023,DIESEL,RAIZEN,5.74
N,13/03/2023,GASOLINA ADITIVADA,ATEM' S,6.59
N,15/03/2023,DIESEL,ALESAT,6.65
N,03/03/2023,DIESEL,IPIRANGA,6.15
N,06/03/2023,ETANOL,ALESAT,4.54
N,14/03/2023,DIESEL,VIBRA ENERGIA,6.3
N,28/02/2023,GASOLINA,ALESAT,5.3
N,09/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.56
N,07/03/2023,DIESEL S10,EQUADOR,6.5
N,15/03/2023,ETANOL,RAIZEN,5.09
N,21/02/2023,DIESEL S10,EQUADOR,6.68
N,02/03/2023,GASOLINA ADITIVADA,SABBÁ,5.85
N,21/02/2023,DIESEL S10,SABBÁ,6.41
N,07/03/2023,DIESEL S10,IPIRANGA,6.4
N,14/03/2023,GASOLINA,ATEM' S,6.26
N,01/03/2023,ETANOL,RAIZEN,4.29
N,07/03/2023,ETANOL,VIBRA ENERGIA,4.69
N,14/03/2023,GASOLINA,VIBRA ENERGIA,6.05
N,13/03/2023,ETANOL,BRANCA,4.52
N,27/02/2023,GASOLINA ADITIVADA,SIMARELLI,5.45
N,06/03/2023,DIESEL,BRANCA,6.37
N,07/03/2023,GASOLINA,SABBÁ,5.83
N,06/03/2023,DIESEL,SIMARELLI,6.67
N,13/03/2023,DIESEL S10,ATEM' S,6.59
N,27/02/2023,ETANOL,BRANCA,4.39
N,06/03/2023,DIESEL S10,ATEM' S,6.56
N,15/03/2023,GASOLINA,ALESAT,5.63
N,09/03/2023,DIESEL,IPIRANGA,6.22
N,06/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.16
N,16/03/2023,GASOLINA ADITIVADA,BRANCA,5.78
N,14/03/2023,ETANOL,IPIRANGA,4.74
N,21/02/2023,GASOLINA ADITIVADA,EQUADOR,5.14
N,01/03/2023,GASOLINA,IPIRANGA,5.53
N,01/03/2023,GASOLINA ADITIVADA,ATEM' S,6.0
N,06/03/2023,GASOLINA ADITIVADA,RAIZEN,6.32
N,15/03/2023,DIESEL S10,ALESAT,6.6
N,15/03/2023,GASOLINA ADITIVADA,SABBÁ,6.15
N,15/03/2023,ETANOL,BRANCA,4.56
N,27/02/2023,GASOLINA,BRANCA,5.02
N,28/02/2023,DIESEL S10,BRANCA,6.22
N,03/03/2023,ETANOL,VIBRA ENERGIA,4.6
N,06/03/2023,DIESEL S10,IPIRANGA,6.79
N,09/03/2023,ETANOL,VIBRA ENERGIA,4.39
N,01/03/2023,DIESEL,ATEM' S,6.83
N,01/03/2023,DIESEL S10,RAIZEN,5.83
N,14/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
N,15/03/2023,DIESEL S10,ATEM' S,6.84
N,22/03/2023,GASOLINA,SABBÁ,5.63
N,03/03/2023,GASOLINA,BRANCA,5.19
N,07/03/2023,GASOLINA ADITIVADA,ATEM' S,6.23
N,06/03/2023,GASOLINA ADITIVADA,BRANCA,6.0
N,21/02/2023,DIESEL,EQUADOR,6.62
N,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.51
N,13/03/2023,ETANOL,VIBRA ENERGIA,4.61
N,01/03/2023,DIESEL,VIBRA ENERGIA,6.48
N,09/03/2023,DIESEL,SABBÁ,6.35
N,15/03/2023,GASOLINA ADITIVADA,ALESAT,5.69
N,22/03/2023,DIESEL,IPIRANGA,6.59
N,28/02/2023,DIESEL,ALESAT,7.0
N,15/03/2023,DIESEL S10,VIBRA ENERGIA,6.61
N,03/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.54
N,27/02/2023,ETANOL,ALESAT,4.27
N,08/03/2023,DIESEL S10,BRANCA,6.43
N,06/03/2023,DIESEL S10,SIMARELLI,6.69
N,15/03/2023,DIESEL,VIBRA ENERGIA,6.58
N,01/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.56
N,28/02/2023,DIESEL,ATEM' S,6.19
N,27/02/2023,ETANOL,ATEM' S,3.91
N,14/03/2023,DIESEL,EQUADOR,6.42
N,16/03/2023,GASOLINA,SABBÁ,5.51
N,28/02/2023,GASOLINA,BRANCA,5.34
N,02/03/2023,DIESEL,IPIRANGA,6.95
N,08/03/2023,DIESEL S10,SABBÁ,6.53
N,08/03/2023,GASOLINA ADITIVADA,SABBÁ,6.09
N,14/03/2023,GASOLINA ADITIVADA,SABBÁ,6.15
N,06/03/2023,GASOLINA,IPIRANGA,6.02
N,07/03/2023,DIESEL,SABBÁ,6.42
N,08/03/2023,GASOLINA ADITIVADA,BRANCA,6.01
N,08/03/2023,DIESEL,RAIZEN,5.64
N,28/02/2023,DIESEL,IPIRANGA,6.5
N,14/03/2023,DIESEL S10,IPIRANGA,6.44
N,16/03/2023,GASOLINA,BRANCA,5.53
N,28/02/2023,ETANOL,VIBRA ENERGIA,4.52
N,08/03/2023,GASOLINA,IPIRANGA,6.09
N,21/02/2023,ETANOL,EQUADOR,4.59
N,02/03/2023,ETANOL,SABBÁ,4.79
N,15/03/2023,GASOLINA ADITIVADA,ATEM' S,6.79
N,27/02/2023,GASOLINA,IPIRANGA,5.31
N,01/03/2023,GASOLINA,ALESAT,5.08
N,03/03/2023,DIESEL,VIBRA ENERGIA,6.32
N,13/03/2023,GASOLINA,BRANCA,5.55
N,21/02/2023,GNV,ATEM' S,4.19
N,09/03/2023,DIESEL,VIBRA ENERGIA,6.18
N,08/03/2023,DIESEL S10,EQUADOR,6.92
N,07/03/2023,DIESEL,ALESAT,7.0
N,13/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.15
N,06/03/2023,DIESEL S10,EQUADOR,6.69
N,22/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.97
N,03/03/2023,DIESEL S10,EQUADOR,7.19
N,01/03/2023,GASOLINA,EQUADOR,6.03
N,09/03/2023,DIESEL S10,ALESAT,6.73
N,09/03/2023,ETANOL,SABBÁ,5.01
N,14/03/2023,DIESEL S10,VIBRA ENERGIA,6.38
N,15/03/2023,GASOLINA ADITIVADA,RAIZEN,6.09
N,28/02/2023,GASOLINA,RAIZEN,5.28
N,06/03/2023,GASOLINA,VIBRA ENERGIA,5.98
N,09/03/2023,GASOLINA ADITIVADA,SABBÁ,5.73
N,08/03/2023,GASOLINA,EQUADOR,6.11
N,15/03/2023,GASOLINA ADITIVADA,BRANCA,5.73
N,13/03/2023,GASOLINA ADITIVADA,BRANCA,6.25
N,28/02/2023,DIESEL,VIBRA ENERGIA,6.3
N,06/03/2023,GASOLINA,BRANCA,5.58
N,08/03/2023,GASOLINA,ATEM' S,6.25
N,27/02/2023,GASOLINA,RAIZEN,5.27
N,06/03/2023,DIESEL,ALESAT,5.86
N,15/03/2023,GASOLINA,IPIRANGA,6.17
N,20/02/2023,DIESEL,ALESAT,7.0
N,02/03/2023,GASOLINA,VIBRA ENERGIA,5.91
N,03/03/2023,GASOLINA ADITIVADA,SABBÁ,5.59
N,28/02/2023,DIESEL S10,ALESAT,6.64
N,28/02/2023,DIESEL,EQUADOR,6.62
N,09/03/2023,GASOLINA,SABBÁ,5.49
N,13/03/2023,DIESEL,VIBRA ENERGIA,6.27
N,09/03/2023,GASOLINA,VIBRA ENERGIA,5.29
N,07/03/2023,GASOLINA,EQUADOR,5.89
N,15/03/2023,DIESEL,SABBÁ,6.31
N,27/02/2023,ETANOL,SIMARELLI,4.29
N,07/03/2023,GASOLINA,BRANCA,5.86
N,06/03/2023,GASOLINA ADITIVADA,SABBÁ,6.29
N,13/03/2023,ETANOL,RAIZEN,4.44
N,28/02/2023,ETANOL,EQUADOR,4.29
N,24/02/2023,GASOLINA,RAIZEN,5.14
N,02/03/2023,GASOLINA ADITIVADA,BRANCA,5.44
N,02/03/2023,DIESEL S10,VIBRA ENERGIA,6.75
N,09/03/2023,DIESEL S10,VIBRA ENERGIA,6.42
N,09/03/2023,GASOLINA,ALESAT,5.63
N,08/03/2023,DIESEL,ATEM' S,6.64
N,14/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.0
N,28/02/2023,DIESEL S10,VIBRA ENERGIA,6.44
N,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.05
N,14/03/2023,GASOLINA ADITIVADA,EQUADOR,6.05
N,28/02/2023,ETANOL,IPIRANGA,4.71
N,27/02/2023,DIESEL S10,BRANCA,6.4
N,13/03/2023,DIESEL S10,SABBÁ,6.41
N,21/02/2023,GASOLINA,SABBÁ,5.41
N,20/02/2023,DIESEL S10,SIMARELLI,6.69
N,13/03/2023,GASOLINA,IPIRANGA,6.03
N,22/03/2023,DIESEL S10,IPIRANGA,6.7
N,01/03/2023,DIESEL S10,ATEM' S,7.19
N,07/03/2023,DIESEL S10,ATEM' S,6.48
N,08/03/2023,GASOLINA,BRANCA,5.84
N,13/03/2023,DIESEL,BRANCA,6.21
N,02/03/2023,GASOLINA,SABBÁ,5.9
N,09/03/2023,GASOLINA,IPIRANGA,5.45
N,15/03/2023,ETANOL,ATEM' S,4.54
N,22/02/2023,GASOLINA,RAIZEN,5.09
N,27/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.44
N,09/03/2023,GASOLINA,BRANCA,5.23
N,06/03/2023,ETANOL,VIBRA ENERGIA,4.64
N,06/03/2023,ETANOL,SABBÁ,4.44
N,13/03/2023,DIESEL S10,IPIRANGA,6.53
N,01/03/2023,ETANOL,VIBRA ENERGIA,4.35
N,16/03/2023,DIESEL,VIBRA ENERGIA,6.35
N,14/03/2023,GASOLINA,BRANCA,5.81
N,13/03/2023,ETANOL,SABBÁ,4.38
N,21/02/2023,GASOLINA ADITIVADA,SABBÁ,5.63
N,02/03/2023,DIESEL,SABBÁ,6.63
N,06/03/2023,GASOLINA,ATEM' S,6.59
N,23/02/2023,DIESEL,EQUADOR,6.94
N,07/03/2023,ETANOL,BRANCA,4.43
N,08/03/2023,ETANOL,SABBÁ,4.09
N,16/03/2023,DIESEL S10,SABBÁ,6.4
N,21/02/2023,ETANOL,SABBÁ,3.87
N,27/02/2023,DIESEL S10,RAIZEN,5.89
N,03/03/2023,DIESEL S10,SABBÁ,7.2
N,06/03/2023,GASOLINA,EQUADOR,6.48
N,01/03/2023,DIESEL,SABBÁ,7.05
N,06/03/2023,GASOLINA,RAIZEN,5.94
N,14/03/2023,ETANOL,ATEM' S,4.57
N,14/03/2023,DIESEL,ATEM' S,6.46
N,06/03/2023,DIESEL S10,VIBRA ENERGIA,6.65
N,08/03/2023,ETANOL,ATEM' S,3.97
N,22/02/2023,DIESEL,SABBÁ,5.6
N,01/03/2023,DIESEL S10,IPIRANGA,6.97
N,28/02/2023,DIESEL,RAIZEN,5.65
N,27/02/2023,DIESEL,SIMARELLI,6.67
N,07/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.09
N,08/03/2023,DIESEL,IPIRANGA,6.64
N,15/03/2023,ETANOL,VIBRA ENERGIA,4.44
N,14/03/2023,ETANOL,SABBÁ,4.34
N,14/03/2023,DIESEL S10,ATEM' S,6.44
N,03/03/2023,GASOLINA,EQUADOR,6.58
N,06/03/2023,DIESEL,SABBÁ,6.07
N,15/03/2023,DIESEL,RAIZEN,5.56
N,28/02/2023,DIESEL S10,SABBÁ,6.27
N,02/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.12
N,06/03/2023,DIESEL S10,ALESAT,5.95
N,15/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.22
N,14/03/2023,ETANOL,BRANCA,4.5
N,15/03/2023,ETANOL,IPIRANGA,4.99
N,02/03/2023,DIESEL S10,RAIZEN,5.74
N,08/03/2023,GASOLINA,SABBÁ,6.02
N,09/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.56
N,02/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.86
N,09/03/2023,GASOLINA ADITIVADA,RAIZEN,6.1
N,09/03/2023,GASOLINA,RAIZEN,5.85
N,16/03/2023,ETANOL,IPIRANGA,5.18
N,20/02/2023,GASOLINA,ALESAT,5.3
N,20/02/2023,GASOLINA ADITIVADA,SIMARELLI,5.29
N,27/02/2023,ETANOL,SABBÁ,4.59
N,06/03/2023,DIESEL,VIBRA ENERGIA,6.44
N,14/03/2023,GASOLINA ADITIVADA,BRANCA,6.1
N,15/03/2023,DIESEL S10,RAIZEN,5.67
N,13/03/2023,DIESEL S10,ALESAT,6.1
N,03/03/2023,DIESEL S10,IPIRANGA,6.45
N,22/03/2023,DIESEL,VIBRA ENERGIA,6.44
N,22/02/2023,GASOLINA ADITIVADA,RAIZEN,5.34
N,16/03/2023,DIESEL S10,BRANCA,6.35
N,16/03/2023,ETANOL,BRANCA,5.07
N,01/03/2023,GASOLINA,VIBRA ENERGIA,5.51
N,15/03/2023,GASOLINA,BRANCA,5.73
N,03/03/2023,GASOLINA ADITIVADA,BRANCA,5.49
N,08/03/2023,DIESEL S10,VIBRA ENERGIA,6.58
N,15/03/2023,DIESEL,IPIRANGA,6.66
N,14/03/2023,ETANOL,VIBRA ENERGIA,4.65
N,24/02/2023,DIESEL S10,RAIZEN,6.45
N,28/02/2023,GASOLINA,IPIRANGA,5.59
N,03/03/2023,DIESEL S10,VIBRA ENERGIA,6.67
N,27/02/2023,GASOLINA,SABBÁ,5.13
N,09/03/2023,DIESEL S10,IPIRANGA,6.5
N,06/03/2023,ETANOL,BRANCA,4.58
N,16/03/2023,GASOLINA,EQUADOR,5.95
N,02/03/2023,GASOLINA,BRANCA,5.48
N,08/03/2023,ETANOL,BRANCA,4.5
N,08/03/2023,GASOLINA,RAIZEN,5.43
N,14/03/2023,GASOLINA,IPIRANGA,6.06
N,01/03/2023,DIESEL S10,ALESAT,6.6
N,01/03/2023,GASOLINA,ATEM' S,6.09
N,08/03/2023,GASOLINA ADITIVADA,RAIZEN,5.78
N,16/03/2023,DIESEL S10,IPIRANGA,6.75
N,21/02/2023,GASOLINA ADITIVADA,ALESAT,5.29
N,02/03/2023,DIESEL S10,SABBÁ,6.67
N,22/03/2023,ETANOL,VIBRA ENERGIA,4.69
N,22/03/2023,GASOLINA,VIBRA ENERGIA,5.95
N,28/02/2023,GASOLINA,ATEM' S,5.69
N,06/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.08
N,06/03/2023,ETANOL,ATEM' S,4.58
N,20/02/2023,DIESEL S10,ALESAT,7.0
N,21/02/2023,DIESEL S10,ALESAT,6.18
N,28/02/2023,DIESEL S10,EQUADOR,6.29
N,08/03/2023,DIESEL,BRANCA,6.31
N,09/03/2023,ETANOL,RAIZEN,5.09
N,03/03/2023,GASOLINA,IPIRANGA,5.3
N,27/02/2023,DIESEL S10,IPIRANGA,6.4
N,06/03/2023,DIESEL,IPIRANGA,6.84
N,21/02/2023,GASOLINA ADITIVADA,RAIZEN,5.73
N,15/03/2023,GASOLINA,VIBRA ENERGIA,5.96
N,13/03/2023,DIESEL S10,VIBRA ENERGIA,6.53
N,07/03/2023,GASOLINA,IPIRANGA,6.12
N,27/02/2023,GASOLINA,VIBRA ENERGIA,5.38
N,15/03/2023,GASOLINA,EQUADOR,6.74
N,08/03/2023,GASOLINA,VIBRA ENERGIA,5.93
N,13/03/2023,DIESEL,ATEM' S,6.47
N,27/02/2023,GASOLINA,ATEM' S,5.59
N,14/03/2023,DIESEL,IPIRANGA,6.48
N,27/02/2023,ETANOL,VIBRA ENERGIA,4.37
N,28/02/2023,GASOLINA ADITIVADA,EQUADOR,5.58
N,01/03/2023,DIESEL,EQUADOR,6.94
N,06/03/2023,GASOLINA ADITIVADA,SIMARELLI,5.85
N,14/03/2023,DIESEL,BRANCA,6.5
N,07/03/2023,DIESEL,BRANCA,6.46
N,06/03/2023,GASOLINA ADITIVADA,ATEM' S,6.59
N,08/03/2023,DIESEL S10,RAIZEN,5.81
N,16/03/2023,DIESEL S10,VIBRA ENERGIA,6.69
N,02/03/2023,DIESEL S10,BRANCA,6.29
N,06/03/2023,GASOLINA ADITIVADA,EQUADOR,6.49
N,13/03/2023,GASOLINA,ALESAT,5.68
N,15/03/2023,ETANOL,ALESAT,4.5
N,28/02/2023,GASOLINA,SABBÁ,5.26
N,20/02/2023,DIESEL,SIMARELLI,6.67
N,28/02/2023,GASOLINA ADITIVADA,ATEM' S,5.82
N,27/02/2023,DIESEL S10,ALESAT,6.05
N,15/03/2023,DIESEL,BRANCA,5.82
N,14/03/2023,DIESEL,SABBÁ,6.33
N,14/03/2023,GASOLINA ADITIVADA,RAIZEN,5.67
N,27/02/2023,GASOLINA,EQUADOR,5.59
N,16/03/2023,ETANOL,VIBRA ENERGIA,4.88
N,21/02/2023,ETANOL,ALESAT,4.21
N,28/02/2023,GASOLINA,EQUADOR,5.54
N,08/03/2023,ETANOL,VIBRA ENERGIA,4.63
N,07/03/2023,ETANOL,ATEM' S,4.52
N,13/03/2023,DIESEL S10,BRANCA,5.95
N,01/03/2023,DIESEL S10,VIBRA ENERGIA,6.58
N,27/02/2023,GASOLINA ADITIVADA,ALESAT,5.29
N,13/03/2023,ETANOL,IPIRANGA,4.8
N,15/03/2023,GASOLINA,RAIZEN,5.73
N,13/03/2023,GASOLINA,RAIZEN,5.92
N,14/03/2023,GNV,ATEM' S,4.19
N,14/03/2023,ETANOL,EQUADOR,4.89
N,27/02/2023,DIESEL S10,VIBRA ENERGIA,6.64
N,06/03/2023,DIESEL S10,BRANCA,6.2
N,13/03/2023,GASOLINA ADITIVADA,RAIZEN,6.32
N,21/02/2023,DIESEL,SABBÁ,6.63
N,21/02/2023,DIESEL,ALESAT,6.06
N,27/02/2023,GASOLINA ADITIVADA,BRANCA,5.38
N,01/03/2023,GASOLINA,RAIZEN,5.49
N,08/03/2023,ETANOL,RAIZEN,4.19
N,06/03/2023,GASOLINA ADITIVADA,ALESAT,5.75
N,13/03/2023,GASOLINA,VIBRA ENERGIA,5.95
N,24/02/2023,GASOLINA ADITIVADA,RAIZEN,5.2
N,27/02/2023,DIESEL S10,SABBÁ,6.32
N,03/03/2023,ETANOL,BRANCA,4.49
N,07/03/2023,DIESEL,IPIRANGA,6.43
N,09/03/2023,DIESEL,BRANCA,5.97
N,03/03/2023,GASOLINA,VIBRA ENERGIA,5.25
N,06/03/2023,ETANOL,IPIRANGA,4.93
N,14/03/2023,GASOLINA,SABBÁ,5.97
N,15/03/2023,DIESEL S10,EQUADOR,7.04
N,02/03/2023,GASOLINA,RAIZEN,5.59
N,03/03/2023,DIESEL,BRANCA,6.79
N,08/03/2023,DIESEL,VIBRA ENERGIA,6.49
N,06/03/2023,ETANOL,SIMARELLI,4.39
N,15/03/2023,DIESEL,ATEM' S,6.71
N,13/03/2023,DIESEL,SABBÁ,6.32
N,22/02/2023,GASOLINA ADITIVADA,SABBÁ,5.45
N,02/03/2023,ETANOL,IPIRANGA,5.14
N,01/03/2023,GASOLINA ADITIVADA,RAIZEN,5.89
N,01/03/2023,DIESEL,IPIRANGA,6.85
N,27/02/2023,GASOLINA ADITIVADA,EQUADOR,5.74
N,27/02/2023,DIESEL,SABBÁ,6.28
N,07/03/2023,GASOLINA ADITIVADA,BRANCA,6.15
N,08/03/2023,DIESEL S10,IPIRANGA,6.9
N,08/03/2023,ETANOL,IPIRANGA,5.17
N,09/03/2023,GASOLINA ADITIVADA,BRANCA,5.64
N,15/03/2023,GASOLINA,ATEM' S,6.51
N,28/02/2023,DIESEL S10,ATEM' S,6.24
N,28/02/2023,GASOLINA ADITIVADA,SABBÁ,5.51
N,16/03/2023,GASOLINA,VIBRA ENERGIA,5.58
N,01/03/2023,GASOLINA ADITIVADA,BRANCA,5.52
N,15/03/2023,DIESEL S10,IPIRANGA,6.87
N,23/02/2023,DIESEL,ALESAT,6.6
N,14/03/2023,DIESEL S10,BRANCA,6.2
N,15/03/2023,GASOLINA ADITIVADA,EQUADOR,6.74
N,27/02/2023,GASOLINA ADITIVADA,ATEM' S,5.59
N,14/03/2023,DIESEL S10,RAIZEN,5.89
N,07/03/2023,GASOLINA,VIBRA ENERGIA,6.12
N,14/03/2023,GASOLINA,RAIZEN,5.38
N,28/02/2023,DIESEL,SABBÁ,6.21
N,13/03/2023,GASOLINA ADITIVADA,SABBÁ,5.97
N,01/03/2023,ETANOL,SABBÁ,4.8
N,06/03/2023,DIESEL,RAIZEN,5.74
N,08/03/2023,GASOLINA ADITIVADA,ATEM' S,7.09
N,03/03/2023,DIESEL S10,BRANCA,6.35
N,14/03/2023,DIESEL S10,EQUADOR,6.49
N,09/03/2023,DIESEL,RAIZEN,5.49
N,13/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.1
N,16/03/2023,GASOLINA ADITIVADA,SABBÁ,5.68
N,28/02/2023,GASOLINA,VIBRA ENERGIA,5.49
N,27/02/2023,DIESEL,BRANCA,6.3
N,13/03/2023,GASOLINA,ATEM' S,6.59
N,02/03/2023,DIESEL S10,IPIRANGA,6.82
N,13/03/2023,GASOLINA,SABBÁ,5.67
N,14/03/2023,ETANOL,RAIZEN,4.19
N,20/02/2023,ETANOL,SIMARELLI,4.29
N,09/03/2023,GASOLINA ADITIVADA,ALESAT,5.69
N,13/03/2023,DIESEL S10,RAIZEN,5.83
N,01/03/2023,DIESEL,ALESAT,6.6
N,06/03/2023,DIESEL,ATEM' S,6.37
N,01/03/2023,GASOLINA ADITIVADA,ALESAT,5.14
N,08/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.2
N,16/03/2023,DIESEL,SABBÁ,6.42
N,15/03/2023,GASOLINA,SABBÁ,6.01
N,14/03/2023,DIESEL S10,SABBÁ,6.33
N,21/02/2023,GASOLINA,ALESAT,5.06
N,02/03/2023,DIESEL,VIBRA ENERGIA,6.34
N,01/03/2023,DIESEL S10,EQUADOR,7.24
N,27/02/2023,DIESEL S10,SIMARELLI,6.69
N,06/03/2023,ETANOL,EQUADOR,4.74
N,08/03/2023,GASOLINA ADITIVADA,EQUADOR,5.53
N,22/03/2023,DIESEL S10,VIBRA ENERGIA,6.55
N,01/03/2023,DIESEL S10,BRANCA,6.54
N,07/03/2023,DIESEL S10,VIBRA ENERGIA,6.61
N,16/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.9
N,02/03/2023,DIESEL,RAIZEN,5.64
N,06/03/2023,DIESEL S10,SABBÁ,6.39
N,07/03/2023,ETANOL,SABBÁ,4.7
N,07/03/2023,DIESEL S10,SABBÁ,6.4
N,15/03/2023,ETANOL,SABBÁ,4.54
N,01/03/2023,GASOLINA,BRANCA,5.42
N,28/02/2023,GASOLINA ADITIVADA,BRANCA,5.59
N,21/02/2023,GASOLINA,RAIZEN,5.49
N,28/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.59
N,28/02/2023,GASOLINA ADITIVADA,RAIZEN,5.49
N,03/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.52
N,07/03/2023,GASOLINA,ATEM' S,6.21
N,07/03/2023,GASOLINA,ALESAT,5.8
N,07/03/2023,GNV,ATEM' S,4.19
N,22/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.99
N,27/02/2023,ETANOL,IPIRANGA,4.55
N,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.99
N,07/03/2023,GASOLINA ADITIVADA,SABBÁ,6.04
N,06/03/2023,DIESEL S10,RAIZEN,5.83
N,13/03/2023,ETANOL,ALESAT,4.54
N,27/02/2023,DIESEL,VIBRA ENERGIA,6.5
N,16/03/2023,DIESEL,EQUADOR,6.94
N,01/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.69
N,28/02/2023,ETANOL,BRANCA,4.25
N,22/03/2023,GASOLINA,IPIRANGA,5.84
N,07/03/2023,DIESEL S10,BRANCA,6.29
N,01/03/2023,DIESEL,BRANCA,5.75
N,08/03/2023,DIESEL,EQUADOR,6.6
N,16/03/2023,DIESEL S10,EQUADOR,7.09
N,16/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.88
N,16/03/2023,ETANOL,SABBÁ,5.25
N,21/02/2023,GASOLINA,EQUADOR,4.97
N,06/03/2023,ETANOL,RAIZEN,4.29
N,28/02/2023,ETANOL,ATEM' S,4.12
N,13/03/2023,ETANOL,ATEM' S,4.56
N,01/03/2023,ETANOL,ALESAT,4.5
N,07/03/2023,DIESEL,ATEM' S,6.52
N,13/03/2023,DIESEL,ALESAT,5.89
N,01/03/2023,GASOLINA ADITIVADA,SABBÁ,6.2
N,01/03/2023,ETANOL,BRANCA,4.45
N,16/03/2023,DIESEL,BRANCA,6.53
N,28/02/2023,DIESEL S10,IPIRANGA,6.53
N,21/02/2023,ETANOL,RAIZEN,4.5
N,15/03/2023,DIESEL S10,BRANCA,6.27
N,13/03/2023,DIESEL,IPIRANGA,6.43
N,28/02/2023,GNV,ATEM' S,4.19
N,16/03/2023,DIESEL,IPIRANGA,6.69
N,14/03/2023,GASOLINA,EQUADOR,5.97
N,27/02/2023,DIESEL S10,EQUADOR,6.29
N,06/03/2023,GASOLINA,ALESAT,5.64
N,02/03/2023,DIESEL,BRANCA,6.59
N,27/02/2023,GASOLINA,ALESAT,5.09
N,06/03/2023,DIESEL,EQUADOR,6.42
N,01/03/2023,GASOLINA,SABBÁ,5.75
N,02/03/2023,ETANOL,BRANCA,4.59
N,27/02/2023,GASOLINA ADITIVADA,RAIZEN,5.67
