Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
CO,01/02/2023,DIESEL S10,ALESAT,6.26
CO,06/02/2023,GASOLINA,IPIRANGA,4.99
CO,07/02/2023,DIESEL,RAIZEN,6.48
CO,06/02/2023,ETANOL,VIBRA ENERGIA,3.81
CO,15/02/2023,GASOLINA,RAIZEN,5.14
CO,14/02/2023,GNV,VIBRA ENERGIA,4.49
CO,08/02/2023,GASOLINA ADITIVADA,RAIZEN,5.2
CO,16/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.08
CO,31/01/2023,DIESEL,IPIRANGA,6.36
CO,30/01/2023,DIESEL,RAIZEN,6.53
CO,30/01/2023,DIESEL S10,VIBRA ENERGIA,6.83
CO,14/02/2023,DIESEL,RAIZEN,6.07
CO,16/02/2023,GASOLINA,MASUT DISTRIBUIDORA,4.97
CO,31/01/2023,GASOLINA,ALESAT,4.65
CO,08/02/2023,ETANOL,RIO BRANCO,3.79
CO,30/01/2023,DIESEL S10,ALESAT,6.35
CO,31/01/2023,DIESEL S10,ALESAT,6.59
CO,08/02/2023,ETANOL,VIBRA ENERGIA,3.7
CO,15/02/2023,GASOLINA,IPIRANGA,5.14
CO,02/02/2023,GASOLINA ADITIVADA,RAIZEN,4.97
CO,01/02/2023,DIESEL S10,RIO BRANCO,6.49
CO,07/02/2023,GASOLINA,CIAPETRO,4.69
CO,01/02/2023,DIESEL,MASUT DISTRIBUIDORA,6.28
CO,16/02/2023,ETANOL,VIBRA ENERGIA,3.59
CO,23/02/2023,GASOLINA,BRANCA,4.91
CO,06/02/2023,ETANOL,IPIRANGA,3.84
CO,01/02/2023,DIESEL S10,SIMARELLI,6.45
CO,01/02/2023,GASOLINA ADITIVADA,ALESAT,5.06
CO,09/02/2023,DIESEL S10,RAIZEN,5.99
CO,14/02/2023,GASOLINA ADITIVADA,CIAPETRO,4.9
CO,20/02/2023,DIESEL,BRANCA,5.94
CO,01/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.11
CO,02/02/2023,GASOLINA,BRANCA,5.47
CO,13/02/2023,ETANOL,TAURUS,3.79
CO,01/02/2023,GASOLINA,IPIRANGA,4.98
CO,06/02/2023,ETANOL,BRANCA,3.62
CO,06/02/2023,DIESEL,IPIRANGA,6.34
CO,14/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
CO,22/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.12
CO,14/02/2023,DIESEL S10,CIAPETRO,5.99
CO,14/02/2023,GASOLINA,SIMARELLI,4.79
CO,15/02/2023,ETANOL,MASUT DISTRIBUIDORA,3.95
CO,20/02/2023,GASOLINA,BRANCA,4.99
CO,23/02/2023,GASOLINA,VIBRA ENERGIA,5.01
CO,31/01/2023,ETANOL,TAURUS,3.81
CO,06/02/2023,GASOLINA,BRANCA,4.89
CO,13/02/2023,ETANOL,BRANCA,3.55
CO,23/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.07
CO,24/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.09
CO,30/01/2023,GASOLINA ADITIVADA,RAIZEN,5.37
CO,08/02/2023,DIESEL S10,IPIRANGA,6.3
CO,13/02/2023,DIESEL S10,RAIZEN,6.24
CO,14/02/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.79
CO,20/02/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
CO,22/02/2023,GASOLINA,IPIRANGA,5.03
CO,07/02/2023,DIESEL S10,IPIRANGA,6.54
CO,17/02/2023,ETANOL,IPIRANGA,3.97
CO,31/01/2023,GASOLINA,IPIRANGA,4.98
CO,02/02/2023,ETANOL,ALESAT,3.45
CO,08/02/2023,DIESEL,BRANCA,6.13
CO,09/02/2023,GASOLINA,IPIRANGA,5.07
CO,31/01/2023,ETANOL,IPIRANGA,3.75
CO,06/02/2023,GASOLINA ADITIVADA,BRANCA,4.91
CO,14/02/2023,DIESEL,MASUT DISTRIBUIDORA,5.79
CO,23/02/2023,DIESEL S10,IPIRANGA,6.19
CO,15/02/2023,ETANOL,VIBRA ENERGIA,3.84
CO,14/02/2023,ETANOL,TAURUS,3.98
CO,23/02/2023,ETANOL,BRANCA,3.21
CO,09/02/2023,DIESEL,VIBRA ENERGIA,5.88
CO,07/02/2023,GASOLINA,RIO BRANCO,4.97
CO,14/02/2023,ETANOL,MASUT DISTRIBUIDORA,3.65
CO,21/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.15
CO,07/02/2023,ETANOL,IPIRANGA,3.81
CO,15/02/2023,DIESEL,VIBRA ENERGIA,6.28
CO,24/02/2023,ETANOL,IPIRANGA,3.73
CO,13/02/2023,GASOLINA,TAURUS,4.71
CO,06/02/2023,GASOLINA ADITIVADA,TAURUS,5.17
CO,24/02/2023,ETANOL,VIBRA ENERGIA,3.89
CO,01/02/2023,ETANOL,ALESAT,3.74
CO,01/02/2023,GASOLINA,VIBRA ENERGIA,4.96
CO,31/01/2023,GNV,BRANCA,3.54
CO,09/02/2023,DIESEL S10,ALESAT,5.99
CO,01/02/2023,DIESEL,IPIRANGA,6.26
CO,07/02/2023,ETANOL,CIAPETRO,3.49
CO,01/02/2023,DIESEL,RAIZEN,6.43
CO,01/02/2023,DIESEL,VIBRA ENERGIA,6.23
CO,30/01/2023,ETANOL,TAURUS,3.92
CO,06/02/2023,GASOLINA,TAURUS,4.93
CO,30/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.35
CO,09/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.15
CO,31/01/2023,ETANOL,VIBRA ENERGIA,3.72
CO,14/02/2023,GASOLINA,ATEM' S,4.89
CO,07/02/2023,ETANOL,RIO BRANCO,3.67
CO,16/02/2023,ETANOL,IPIRANGA,3.82
CO,14/02/2023,GNV,BRANCA,3.54
CO,08/02/2023,ETANOL,MASUT DISTRIBUIDORA,3.64
CO,14/02/2023,GASOLINA,BRANCA,5.01
CO,09/02/2023,GASOLINA,VIBRA ENERGIA,4.96
CO,24/01/2023,GASOLINA,TAURUS,4.85
CO,01/02/2023,ETANOL,RAIZEN,3.69
CO,07/02/2023,ETANOL,BRANCA,3.6
CO,08/02/2023,GASOLINA,RIO BRANCO,4.99
CO,06/02/2023,ETANOL,TAURUS,3.94
CO,06/02/2023,DIESEL,VIBRA ENERGIA,6.51
CO,15/02/2023,DIESEL,RAIZEN,5.97
CO,07/03/2023,GASOLINA,IPIRANGA,5.48
CO,10/03/2023,GASOLINA,BRANCA,5.54
CO,21/02/2023,GNV,TAURUS,4.69
CO,06/03/2023,DIESEL,RAIZEN,6.13
CO,08/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.15
CO,27/02/2023,GASOLINA,VIBRA ENERGIA,5.02
CO,06/03/2023,GASOLINA,BRANCA,5.36
CO,13/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.46
CO,13/03/2023,DIESEL S10,RAIZEN,6.2
CO,13/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.95
CO,16/03/2023,GASOLINA,RIO BRANCO,5.39
CO,15/03/2023,GASOLINA ADITIVADA,TAURUS,6.24
CO,03/03/2023,GASOLINA,ROYAL FIC,5.19
CO,09/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.49
CO,08/03/2023,DIESEL,RAIZEN,6.07
CO,13/03/2023,DIESEL,TAURUS,5.86
CO,01/03/2023,GASOLINA ADITIVADA,ATEM' S,4.97
CO,08/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.61
CO,14/03/2023,DIESEL S10,TAURUS,6.34
CO,09/03/2023,DIESEL S10,RAIZEN,5.94
CO,13/03/2023,DIESEL,ALESAT,5.71
CO,16/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.19
CO,07/03/2023,DIESEL,CIAPETRO,5.65
CO,10/03/2023,ETANOL,BRANCA,4.07
CO,10/03/2023,GASOLINA,IPIRANGA,5.67
CO,14/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.59
CO,16/03/2023,GASOLINA ADITIVADA,BRANCA,5.4
CO,21/03/2023,GASOLINA,BRANCA,5.53
CO,09/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.99
CO,16/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.39
CO,16/03/2023,GASOLINA,RAIZEN,5.14
CO,09/03/2023,GASOLINA ADITIVADA,BRANCA,5.32
CO,09/03/2023,GASOLINA,SIMARELLI,5.39
CO,17/03/2023,GASOLINA,BRANCA,5.76
CO,13/03/2023,DIESEL S10,TAURUS,5.96
CO,02/03/2023,GASOLINA,BRANCA,5.09
CO,02/03/2023,DIESEL S10,VIBRA ENERGIA,6.79
CO,09/03/2023,GASOLINA,VIBRA ENERGIA,5.2
CO,01/03/2023,ETANOL,RAIZEN,3.91
CO,28/02/2023,GASOLINA,RAIZEN,5.25
CO,27/02/2023,DIESEL,TAURUS,5.95
CO,09/03/2023,ETANOL,SIMARELLI,3.77
CO,16/03/2023,ETANOL,BRANCA,3.98
CO,15/03/2023,DIESEL S10,VIBRA ENERGIA,6.38
CO,22/03/2023,DIESEL,BRANCA,5.75
CO,27/02/2023,ETANOL,RAIZEN,3.9
CO,03/03/2023,GASOLINA,BRANCA,5.65
CO,01/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.26
CO,20/02/2023,DIESEL,TAURUS,5.95
CO,28/02/2023,ETANOL,RAIZEN,3.99
CO,27/02/2023,DIESEL S10,TAURUS,6.02
CO,13/03/2023,DIESEL S10,IPIRANGA,6.03
CO,21/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.75
CO,20/03/2023,ETANOL,RAIZEN,3.96
CO,09/03/2023,GNV,TAURUS,4.69
CO,17/03/2023,ETANOL,RAIZEN,4.24
CO,17/03/2023,GASOLINA,IPIRANGA,5.76
CO,14/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.69
CO,15/03/2023,ETANOL,TAURUS,4.21
CO,06/03/2023,GASOLINA,VIBRA ENERGIA,5.52
CO,03/03/2023,DIESEL S10,RAIZEN,5.97
CO,03/03/2023,DIESEL,ROYAL FIC,6.09
CO,14/03/2023,DIESEL,BRANCA,5.79
CO,13/03/2023,DIESEL,IPIRANGA,5.82
CO,08/03/2023,GASOLINA,IPIRANGA,5.53
CO,13/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.89
CO,28/02/2023,GNV,BRANCA,3.54
CO,09/03/2023,GASOLINA,BRANCA,5.3
CO,13/03/2023,GASOLINA,ALESAT,4.99
CO,09/03/2023,GASOLINA,TAURUS,5.19
CO,17/03/2023,ETANOL,ALESAT,4.24
CO,15/03/2023,GASOLINA,TAURUS,5.67
CO,03/03/2023,DIESEL,RAIZEN,5.89
CO,08/03/2023,GASOLINA,TAURUS,5.64
CO,15/03/2023,ETANOL,BRANCA,3.96
CO,09/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.19
CO,16/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.39
CO,17/03/2023,DIESEL,BRANCA,5.99
CO,21/03/2023,ETANOL,IPIRANGA,4.09
CO,01/03/2023,DIESEL S10,VIBRA ENERGIA,6.35
CO,01/03/2023,DIESEL,RAIZEN,5.97
CO,27/02/2023,GASOLINA ADITIVADA,BRANCA,5.07
CO,17/03/2023,GASOLINA ADITIVADA,ALESAT,5.74
CO,27/02/2023,GASOLINA ADITIVADA,TAURUS,4.92
CO,08/03/2023,DIESEL S10,IPIRANGA,6.23
CO,13/03/2023,DIESEL,RAIZEN,6.02
CO,15/03/2023,DIESEL,BRANCA,5.89
CO,28/02/2023,DIESEL,IPIRANGA,6.05
CO,03/03/2023,GASOLINA,IPIRANGA,5.89
CO,08/03/2023,DIESEL,BRANCA,5.88
CO,06/03/2023,ETANOL,VIBRA ENERGIA,3.94
CO,15/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.86
CO,01/03/2023,DIESEL S10,SIMARELLI,6.09
CO,03/03/2023,GASOLINA,RAIZEN,5.78
CO,14/03/2023,GASOLINA,ALESAT,5.09
CO,22/02/2023,ETANOL,MASUT DISTRIBUIDORA,3.82
CO,08/03/2023,GASOLINA ADITIVADA,BRANCA,5.44
CO,21/03/2023,GASOLINA ADITIVADA,BRANCA,5.57
CO,21/03/2023,ETANOL,VIBRA ENERGIA,4.06
CO,01/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.41
CO,10/03/2023,DIESEL,VIBRA ENERGIA,5.76
CO,17/03/2023,GASOLINA,ALESAT,5.74
CO,20/03/2023,ETANOL,IPIRANGA,3.99
CO,22/03/2023,GASOLINA ADITIVADA,BRANCA,5.6
CO,07/03/2023,DIESEL S10,ALESAT,6.09
CO,15/03/2023,GASOLINA,BRANCA,5.45
CO,15/03/2023,DIESEL S10,ALESAT,6.19
CO,17/03/2023,DIESEL S10,RAIZEN,6.08
CO,28/02/2023,DIESEL S10,RAIZEN,6.01
CO,22/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.63
CO,01/03/2023,DIESEL,ALESAT,5.87
CO,03/03/2023,DIESEL S10,IPIRANGA,6.37
CO,13/03/2023,GASOLINA,RAIZEN,5.45
CO,09/03/2023,DIESEL,VIBRA ENERGIA,5.73
CO,14/03/2023,ETANOL,IPIRANGA,3.95
CO,01/03/2023,DIESEL,IPIRANGA,6.03
CO,06/03/2023,DIESEL,VIBRA ENERGIA,6.11
CO,01/03/2023,DIESEL S10,RAIZEN,6.09
CO,01/03/2023,GASOLINA,TAURUS,5.27
CO,14/03/2023,ETANOL,TAURUS,4.23
CO,28/02/2023,DIESEL S10,ALESAT,5.85
CO,28/02/2023,DIESEL S10,TAURUS,7.22
CO,14/03/2023,GASOLINA,BRANCA,5.47
CO,08/03/2023,DIESEL,TAURUS,6.14
CO,14/03/2023,GASOLINA ADITIVADA,BRANCA,5.51
CO,16/03/2023,DIESEL,MASUT DISTRIBUIDORA,6.09
CO,27/02/2023,GASOLINA,RAIZEN,5.21
CO,13/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.54
CO,28/02/2023,DIESEL S10,VIBRA ENERGIA,6.19
CO,08/03/2023,GASOLINA,BRANCA,5.42
CO,08/03/2023,GASOLINA,RAIZEN,5.54
CO,06/03/2023,ETANOL,RAIZEN,3.93
CO,06/03/2023,DIESEL,BRANCA,5.93
CO,17/03/2023,DIESEL S10,BRANCA,6.0
CO,09/03/2023,ETANOL,ROYAL FIC,3.65
CO,06/03/2023,DIESEL,TAURUS,5.88
CO,09/03/2023,DIESEL,MASUT DISTRIBUIDORA,6.09
CO,15/03/2023,GASOLINA,VIBRA ENERGIA,5.86
CO,13/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.19
CO,01/03/2023,ETANOL,VIBRA ENERGIA,4.01
CO,02/03/2023,ETANOL,BRANCA,3.8
CO,06/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.19
CO,22/03/2023,DIESEL,RAIZEN,5.87
CO,22/02/2023,DIESEL,MASUT DISTRIBUIDORA,5.93
CO,01/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.9
CO,06/03/2023,DIESEL S10,RAIZEN,6.24
CO,20/02/2023,ETANOL,TAURUS,3.75
CO,01/03/2023,GASOLINA,IPIRANGA,5.27
CO,08/03/2023,GASOLINA,VIBRA ENERGIA,5.76
CO,08/03/2023,DIESEL S10,BRANCA,5.98
CO,07/03/2023,DIESEL S10,CIAPETRO,5.69
CO,13/03/2023,ETANOL,RAIZEN,3.96
CO,15/03/2023,GASOLINA,IPIRANGA,5.58
CO,22/02/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,4.88
CO,06/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.95
CO,28/02/2023,ETANOL,ALESAT,3.64
CO,28/02/2023,DIESEL,CIAPETRO,5.89
CO,08/03/2023,GASOLINA ADITIVADA,RAIZEN,5.84
CO,08/03/2023,DIESEL,IPIRANGA,6.11
CO,07/03/2023,GASOLINA,ALESAT,5.72
CO,27/02/2023,GNV,BRANCA,3.54
CO,02/03/2023,GASOLINA,VIBRA ENERGIA,6.59
CO,10/03/2023,GASOLINA,RAIZEN,5.48
CO,08/03/2023,ETANOL,IPIRANGA,4.03
CO,14/03/2023,DIESEL S10,RAIZEN,6.07
CO,01/03/2023,DIESEL S10,BRANCA,5.99
CO,02/03/2023,DIESEL,BRANCA,5.69
CO,06/03/2023,DIESEL S10,ALESAT,5.77
CO,09/03/2023,GASOLINA ADITIVADA,RAIZEN,5.63
CO,15/03/2023,ETANOL,IPIRANGA,4.14
CO,01/03/2023,GASOLINA ADITIVADA,RAIZEN,5.46
CO,28/02/2023,DIESEL,ALESAT,5.74
CO,03/03/2023,GASOLINA ADITIVADA,BRANCA,5.75
CO,09/03/2023,ETANOL,BRANCA,3.85
CO,14/03/2023,DIESEL S10,IPIRANGA,6.16
CO,15/03/2023,DIESEL,RAIZEN,5.97
CO,03/03/2023,ETANOL,VIBRA ENERGIA,3.96
CO,13/03/2023,GASOLINA,IPIRANGA,5.32
CO,22/02/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.06
CO,06/03/2023,ETANOL,ALESAT,3.69
CO,09/03/2023,GASOLINA,RAIZEN,5.31
CO,01/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,6.06
CO,22/03/2023,GASOLINA,VIBRA ENERGIA,5.71
CO,10/03/2023,GASOLINA ADITIVADA,RAIZEN,5.5
CO,09/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.43
CO,13/03/2023,GNV,BRANCA,3.54
CO,28/02/2023,DIESEL S10,IPIRANGA,6.07
CO,06/03/2023,GASOLINA,IPIRANGA,5.43
CO,07/03/2023,GASOLINA,CIAPETRO,5.55
CO,08/03/2023,GASOLINA,ALESAT,5.76
CO,14/03/2023,GASOLINA,IPIRANGA,5.48
CO,21/03/2023,ETANOL,RAIZEN,4.02
CO,03/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.69
CO,06/03/2023,GASOLINA,SIMARELLI,5.19
CO,15/03/2023,DIESEL S10,TAURUS,6.44
CO,22/02/2023,GASOLINA,MASUT DISTRIBUIDORA,4.94
CO,01/03/2023,GASOLINA,VIBRA ENERGIA,5.33
CO,01/03/2023,ETANOL,SIMARELLI,3.67
CO,27/02/2023,DIESEL S10,BRANCA,6.0
CO,21/03/2023,GASOLINA,IPIRANGA,5.6
CO,28/02/2023,ETANOL,TAURUS,4.69
CO,10/03/2023,DIESEL S10,VIBRA ENERGIA,5.79
CO,14/03/2023,GASOLINA,VIBRA ENERGIA,5.57
CO,15/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.93
CO,01/03/2023,DIESEL S10,TAURUS,5.89
CO,02/03/2023,ETANOL,VIBRA ENERGIA,3.98
CO,08/03/2023,GNV,BRANCA,3.54
CO,01/03/2023,GASOLINA ADITIVADA,TAURUS,5.39
CO,03/03/2023,DIESEL,BRANCA,5.89
CO,15/03/2023,DIESEL S10,BRANCA,5.95
CO,16/03/2023,ETANOL,VIBRA ENERGIA,3.88
CO,13/03/2023,DIESEL,MASUT DISTRIBUIDORA,5.76
CO,01/03/2023,GASOLINA ADITIVADA,BRANCA,5.35
CO,07/03/2023,DIESEL,RAIZEN,5.89
CO,13/03/2023,ETANOL,TAURUS,3.79
CO,01/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.5
CO,01/03/2023,ETANOL,TAURUS,3.84
CO,09/03/2023,DIESEL S10,IPIRANGA,6.09
CO,27/02/2023,GASOLINA ADITIVADA,RAIZEN,5.38
CO,09/03/2023,DIESEL S10,BRANCA,5.8
CO,15/03/2023,DIESEL,VIBRA ENERGIA,6.32
CO,10/03/2023,ETANOL,ALESAT,4.24
CO,06/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.89
CO,28/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
CO,06/03/2023,ETANOL,BRANCA,3.78
CO,07/03/2023,DIESEL S10,VIBRA ENERGIA,6.1
CO,14/03/2023,DIESEL,VIBRA ENERGIA,5.96
CO,01/03/2023,DIESEL S10,IPIRANGA,6.18
CO,06/03/2023,DIESEL,IPIRANGA,5.87
CO,10/03/2023,ETANOL,IPIRANGA,4.16
CO,14/03/2023,DIESEL S10,SIMARELLI,5.75
CO,15/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.15
CO,07/03/2023,ETANOL,RAIZEN,4.09
CO,15/03/2023,ETANOL,VIBRA ENERGIA,4.25
CO,27/02/2023,DIESEL S10,RAIZEN,6.26
CO,07/03/2023,DIESEL,IPIRANGA,5.93
CO,10/03/2023,DIESEL,IPIRANGA,5.76
CO,10/03/2023,GASOLINA,VIBRA ENERGIA,5.73
CO,10/03/2023,DIESEL,RAIZEN,5.89
CO,15/03/2023,DIESEL,TAURUS,6.7
CO,21/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.76
CO,23/02/2023,ETANOL,RIO BRANCO,3.79
CO,28/02/2023,DIESEL,RAIZEN,6.04
CO,03/03/2023,DIESEL S10,BRANCA,6.02
CO,02/03/2023,DIESEL,VIBRA ENERGIA,6.69
CO,06/03/2023,GASOLINA,ALESAT,5.19
CO,10/03/2023,DIESEL S10,ALESAT,5.95
CO,15/03/2023,GASOLINA ADITIVADA,BRANCA,5.52
CO,13/03/2023,GASOLINA ADITIVADA,RAIZEN,5.68
CO,14/03/2023,ETANOL,SIMARELLI,3.73
CO,16/03/2023,ETANOL,RIO BRANCO,3.99
CO,28/02/2023,DIESEL S10,CIAPETRO,5.99
CO,09/03/2023,DIESEL S10,SIMARELLI,6.09
CO,13/03/2023,GASOLINA ADITIVADA,TAURUS,5.17
CO,13/03/2023,GASOLINA,VIBRA ENERGIA,5.42
CO,16/03/2023,GASOLINA,VIBRA ENERGIA,5.32
CO,15/03/2023,DIESEL,ALESAT,5.69
CO,06/03/2023,ETANOL,IPIRANGA,3.92
CO,27/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.19
CO,15/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.68
CO,16/03/2023,DIESEL S10,BRANCA,5.87
CO,03/03/2023,ETANOL,BRANCA,4.12
CO,07/03/2023,ETANOL,VIBRA ENERGIA,4.18
CO,10/03/2023,DIESEL S10,RAIZEN,5.99
CO,07/03/2023,DIESEL,VIBRA ENERGIA,6.02
CO,22/03/2023,GASOLINA,RAIZEN,5.57
CO,02/03/2023,ETANOL,IPIRANGA,3.94
CO,09/03/2023,ETANOL,TAURUS,3.69
CO,14/03/2023,GASOLINA ADITIVADA,RAIZEN,5.78
CO,16/03/2023,DIESEL S10,RIO BRANCO,6.09
CO,03/03/2023,GASOLINA ADITIVADA,ROYAL FIC,5.19
CO,06/03/2023,GASOLINA,TAURUS,5.17
CO,16/03/2023,DIESEL,IPIRANGA,6.02
CO,20/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.65
CO,28/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.38
CO,03/03/2023,ETANOL,IPIRANGA,4.29
CO,06/03/2023,DIESEL S10,IPIRANGA,6.12
CO,14/03/2023,GASOLINA,TAURUS,5.65
CO,14/03/2023,ETANOL,RAIZEN,3.89
CO,13/03/2023,DIESEL,BRANCA,5.95
CO,15/03/2023,ETANOL,ALESAT,4.2
CO,22/03/2023,GASOLINA ADITIVADA,RAIZEN,5.94
CO,01/03/2023,GASOLINA,SIMARELLI,4.96
CO,07/03/2023,GASOLINA,RAIZEN,5.64
CO,13/03/2023,ETANOL,IPIRANGA,3.92
CO,17/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.2
CO,06/03/2023,DIESEL S10,BRANCA,5.99
CO,10/03/2023,DIESEL,ALESAT,5.85
CO,08/03/2023,DIESEL S10,ALESAT,5.79
CO,21/03/2023,GASOLINA,RAIZEN,5.66
CO,02/03/2023,GASOLINA,IPIRANGA,5.39
CO,10/03/2023,DIESEL S10,IPIRANGA,6.01
CO,13/03/2023,DIESEL S10,VIBRA ENERGIA,6.17
CO,17/03/2023,ETANOL,VIBRA ENERGIA,4.26
CO,03/03/2023,DIESEL S10,VIBRA ENERGIA,5.99
CO,23/02/2023,GASOLINA,RIO BRANCO,4.99
CO,03/03/2023,GASOLINA,VIBRA ENERGIA,5.5
CO,10/03/2023,DIESEL S10,BRANCA,5.82
CO,09/03/2023,GASOLINA ADITIVADA,SIMARELLI,5.59
CO,22/03/2023,ETANOL,BRANCA,4.0
CO,28/02/2023,DIESEL,BRANCA,5.86
CO,17/03/2023,GASOLINA ADITIVADA,BRANCA,6.33
CO,13/03/2023,ETANOL,ALESAT,3.64
CO,22/03/2023,ETANOL,IPIRANGA,3.98
CO,03/03/2023,GASOLINA ADITIVADA,RAIZEN,6.03
CO,27/02/2023,GNV,VIBRA ENERGIA,3.54
CO,07/03/2023,ETANOL,IPIRANGA,4.01
CO,28/02/2023,DIESEL,VIBRA ENERGIA,6.11
CO,07/03/2023,GASOLINA ADITIVADA,CIAPETRO,5.56
CO,09/03/2023,DIESEL S10,VIBRA ENERGIA,6.02
CO,15/03/2023,GASOLINA ADITIVADA,RAIZEN,5.79
CO,28/02/2023,GASOLINA,VIBRA ENERGIA,5.31
CO,07/03/2023,DIESEL,BRANCA,5.83
CO,07/03/2023,ETANOL,BRANCA,4.09
CO,06/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.19
CO,21/03/2023,DIESEL S10,BRANCA,6.04
CO,27/02/2023,DIESEL S10,VIBRA ENERGIA,6.34
CO,09/03/2023,GASOLINA,ROYAL FIC,5.19
CO,16/03/2023,GASOLINA ADITIVADA,RAIZEN,5.39
CO,22/03/2023,ETANOL,VIBRA ENERGIA,4.01
CO,08/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.95
CO,01/03/2023,ETANOL,ALESAT,3.76
CO,28/02/2023,GASOLINA ADITIVADA,TAURUS,5.75
CO,28/02/2023,GASOLINA,ALESAT,4.92
CO,01/03/2023,DIESEL,MASUT DISTRIBUIDORA,5.93
CO,13/03/2023,ETANOL,VIBRA ENERGIA,3.83
CO,17/03/2023,DIESEL S10,VIBRA ENERGIA,6.04
CO,01/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.19
CO,14/03/2023,ETANOL,VIBRA ENERGIA,4.01
CO,14/03/2023,GASOLINA,SIMARELLI,5.09
CO,22/03/2023,ETANOL,RAIZEN,3.99
CO,15/03/2023,GASOLINA,ALESAT,5.7
CO,21/03/2023,GASOLINA ADITIVADA,RAIZEN,5.81
CO,13/03/2023,DIESEL S10,BRANCA,5.99
CO,22/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.84
CO,03/03/2023,DIESEL,VIBRA ENERGIA,6.39
CO,15/03/2023,GASOLINA,RAIZEN,5.52
CO,15/03/2023,DIESEL S10,IPIRANGA,6.24
CO,16/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.99
CO,01/03/2023,DIESEL,BRANCA,5.88
CO,09/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.43
CO,27/02/2023,DIESEL,VIBRA ENERGIA,6.14
CO,22/03/2023,GASOLINA,BRANCA,5.51
CO,13/03/2023,DIESEL,VIBRA ENERGIA,6.13
CO,16/03/2023,DIESEL S10,VIBRA ENERGIA,5.84
CO,28/02/2023,GASOLINA,CIAPETRO,4.99
CO,20/03/2023,GASOLINA ADITIVADA,RAIZEN,5.78
CO,21/03/2023,GASOLINA,VIBRA ENERGIA,5.57
CO,22/02/2023,GASOLINA ADITIVADA,ALESAT,5.37
CO,06/03/2023,DIESEL S10,TAURUS,5.98
CO,01/03/2023,GASOLINA,BRANCA,5.29
CO,07/03/2023,GASOLINA ADITIVADA,RAIZEN,5.91
