Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN MIME,27/02/2023,GASOLINA ADITIVADA,27.8
RAIZEN MIME,09/03/2023,GASOLINA,28.7
RAIZEN MIME,21/02/2023,DIESEL,12.14
RAIZEN MIME,20/02/2023,GASOLINA ADITIVADA,10.83
RAIZEN MIME,07/03/2023,GASOLINA,50.6
RAIZEN MIME,02/03/2023,DIESEL S10,6.52
RAIZEN MIME,21/03/2023,GASOLINA,27.76
RAIZEN MIME,20/03/2023,GASOLINA ADITIVADA,35.22
RAIZEN MIME,20/03/2023,DIESEL S10,12.16
RAIZEN MIME,23/03/2023,DIESEL S10,11.73
RAIZEN MIME,05/04/2023,DIESEL S10,5.69
RAIZEN MIME,23/03/2023,DIESEL,5.74
RAIZEN MIME,04/04/2023,DIESEL S10,17.98
RAIZEN MIME,30/03/2023,DIESEL S10,5.89
RAIZEN MIME,03/04/2023,GASOLINA,56.61
RAIZEN MIME,04/04/2023,GASOLINA,21.9
RAIZEN MIME,05/04/2023,DIESEL,5.59
RAIZEN MIME,06/04/2023,DIESEL S10,6.36
RAIZEN MIME,27/03/2023,GNV,10.98
RAIZEN MIME,27/03/2023,DIESEL,17.42
RAIZEN MIME,30/03/2023,GASOLINA,16.57
RAIZEN MIME,30/03/2023,GNV,5.69
RAIZEN MIME,13/04/2023,ETANOL,4.99
RAIZEN MIME,12/04/2023,GNV,5.49
RAIZEN MIME,06/04/2023,GASOLINA,11.49
RAIZEN MIME,04/04/2023,DIESEL,11.29
RAIZEN MIME,30/03/2023,ETANOL,9.44
RAIZEN MIME,21/03/2023,GASOLINA ADITIVADA,28.87
RAIZEN MIME,04/04/2023,GASOLINA ADITIVADA,17.33
RAIZEN MIME,12/04/2023,DIESEL S10,23.52
RAIZEN MIME,06/04/2023,GNV,5.69
RAIZEN MIME,29/03/2023,GASOLINA ADITIVADA,29.35
RAIZEN MIME,22/03/2023,GASOLINA ADITIVADA,28.55
RAIZEN MIME,22/03/2023,GNV,5.49
RAIZEN MIME,22/03/2023,DIESEL S10,18.44
RAIZEN MIME,29/03/2023,DIESEL S10,17.9
RAIZEN MIME,03/04/2023,ETANOL,29.12
RAIZEN MIME,22/03/2023,DIESEL,11.53
RAIZEN MIME,27/03/2023,GASOLINA ADITIVADA,50.51
RAIZEN MIME,20/03/2023,GASOLINA,50.82
RAIZEN MIME,21/03/2023,DIESEL,12.01
RAIZEN MIME,03/04/2023,GNV,5.49
RAIZEN MIME,27/03/2023,ETANOL,32.93
RAIZEN MIME,29/03/2023,ETANOL,19.27
RAIZEN MIME,29/03/2023,GASOLINA,28.2
RAIZEN MIME,22/03/2023,ETANOL,13.82
RAIZEN MIME,23/03/2023,GASOLINA ADITIVADA,11.25
RAIZEN MIME,05/04/2023,ETANOL,4.69
RAIZEN MIME,23/03/2023,GASOLINA,10.68
RAIZEN MIME,28/03/2023,ETANOL,9.68
